"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-1.85897292918485,0.0265255412376928,-70.0823750409756,0
"early_total_time_ms",1.46798033339054e-07,4.39274985217491e-09,33.4182546876355,7.44607846175496e-245
"first_day_total_time_ms",-1.80975576290831e-08,1.06097054611479e-08,-1.70575495194992,0.0880537136346043
