"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-1.91445712168745,0.028247805711586,-67.7736579341535,0
"early_total_time_ms",5.61083117983404e-08,7.4440992825137e-09,7.53728687232042,4.79849967068522e-14
"first_day_total_time_ms",7.74703954767786e-08,1.7215986803018e-08,4.4999102498846,6.7982159141286e-06
"early_number_of_events",0.00392990601047541,0.000301080207238654,13.0526880080175,6.13441864382876e-39
"first_day_number_of_events",-0.0042407896299807,0.000649792527192871,-6.52637488507459,6.73805504299209e-11
