"","Sensitivity","Specificity","One_minus_Specificity","Precision","F1_Score","F_beta_Score","Accuracy","True_Positives","False_Negatives","False_Positives","True_Negatives","Early_cutoff","Set_number","Longterm_cutoff","Game_id","Target"
"long_cut =  6 ; prob =  0.62",60.269617194455,80.7675194660734,19.2324805339266,73.2683982683983,66.1363477775452,62.4868143459916,71.203939951344,4739,3124,1729,7261,2,8,6,2880,"longTermPlayer"
"long_cut =  6 ; prob =  0.63",59.1250158972402,81.7130144605117,18.2869855394883,73.8757349435881,65.6823961571065,61.5843158034177,71.1742716430309,4649,3214,1644,7346,2,8,6,2880,"longTermPlayer"
"long_cut =  6 ; prob =  0.64",58.1330281063207,82.8587319243604,17.1412680756396,74.7873036649215,65.4168157423971,60.8428282398041,71.3226131845962,4571,3292,1541,7449,2,8,6,2880,"longTermPlayer"
"long_cut =  6 ; prob =  0.65",56.899402263767,83.7486095661847,16.2513904338153,75.3833192923336,64.8499782577185,59.8336320111269,71.2217409363318,4474,3389,1461,7529,2,8,6,2880,"longTermPlayer"
"long_cut =  6 ; prob =  0.66",55.5513162914918,84.6718576195773,15.3281423804227,76.0180995475113,64.192813579249,58.7128340233346,71.0852667180917,4368,3495,1378,7612,2,8,6,2880,"longTermPlayer"
"long_cut =  6 ; prob =  0.67",54.2286659035991,85.4616240266963,14.5383759733037,76.5392209657153,63.4807205597737,57.5858250276855,70.8894558832255,4264,3599,1307,7683,2,8,6,2880,"longTermPlayer"
"long_cut =  6 ; prob =  0.68",52.9187333078977,86.3403781979978,13.6596218020022,77.2128409723511,62.7980682161183,56.472408457968,70.7470480033229,4161,3702,1228,7762,2,8,6,2880,"longTermPlayer"
"long_cut =  6 ; prob =  0.69",51.6723896731527,87.2413793103448,12.7586206896552,77.9846449136276,62.1586475942783,55.4115978397251,70.6461757550585,4063,3800,1147,7843,2,8,6,2880,"longTermPlayer"
"long_cut =  6 ; prob =  0.7",50.438763830599,88.0533926585095,11.9466073414905,78.6904761904762,61.4740757963264,54.3406774087471,70.5037678751558,3966,3897,1074,7916,2,8,6,2880,"longTermPlayer"
"long_cut =  6 ; prob =  0.71",49.0779600661325,88.8987764182425,11.1012235817575,79.4523368334363,60.6761006289308,53.1410944944779,70.3198243636148,3859,4004,998,7992,2,8,6,2880,"longTermPlayer"
"long_cut =  6 ; prob =  0.72",47.6535673407096,89.3659621802002,10.6340378197998,79.6725494365299,59.6371160273755,51.8185589821601,69.9044680472319,3747,4116,956,8034,2,8,6,2880,"longTermPlayer"
"long_cut =  6 ; prob =  0.73",46.3181991606257,89.9666295884316,10.0333704115684,80.1496478873239,58.7087934230676,50.5889543282587,69.6018513024387,3642,4221,902,8088,2,8,6,2880,"longTermPlayer"
"long_cut =  6 ; prob =  0.74",44.8429352664377,90.4449388209121,9.55506117908788,80.4104903078677,57.5767472240366,49.1949660964925,69.168694001068,3526,4337,859,8131,2,8,6,2880,"longTermPlayer"
"long_cut =  6 ; prob =  0.75",43.4312603332062,91.0456062291435,8.95439377085651,80.9241706161137,56.5256972606141,47.8666741421843,68.8304752862992,3415,4448,805,8185,2,8,6,2880,"longTermPlayer"
"long_cut =  6 ; prob =  0.76",41.9432786468269,91.5906562847608,8.40934371523916,81.3517513566848,55.3495007132668,46.4428547287782,68.4269862932416,3298,4565,756,8234,2,8,6,2880,"longTermPlayer"
"long_cut =  6 ; prob =  0.77",40.4171435838738,92.1913236929922,7.80867630700779,81.9072164948454,54.1258622157881,44.9733952224612,68.0353646235092,3178,4685,702,8288,2,8,6,2880,"longTermPlayer"
"long_cut =  6 ; prob =  0.78",39.0690576115986,92.65850945495,7.34149054505006,82.3151125401929,52.9883570504528,43.656207366985,67.655610277102,3072,4791,660,8330,2,8,6,2880,"longTermPlayer"
"long_cut =  6 ; prob =  0.79",37.7845606002798,93.1813125695217,6.81868743047831,82.8962053571429,51.9087970647331,42.3992464893253,67.335192547321,2971,4892,613,8377,2,8,6,2880,"longTermPlayer"
"long_cut =  6 ; prob =  0.8",36.3092967060918,93.5928809788654,6.40711902113459,83.2118915767998,50.5578183106074,40.9225123985896,66.8664332759746,2855,5008,576,8414,2,8,6,2880,"longTermPlayer"
"long_cut =  6 ; prob =  0.81",35.0883886557294,94.0600667408231,5.93993325917687,83.7837837837838,49.4621728217999,39.7035544682688,66.5460155461936,2759,5104,534,8456,2,8,6,2880,"longTermPlayer"
"long_cut =  6 ; prob =  0.82",33.7403026834542,94.5272525027809,5.47274749721913,84.3561208267091,48.2013081395349,38.3414746943377,66.1662611997864,2653,5210,492,8498,2,8,6,2880,"longTermPlayer"
"long_cut =  6 ; prob =  0.83",31.9725295688668,94.8832035595106,5.11679644048944,84.53261600538,46.3966042262619,36.5131005635276,65.5313594018869,2514,5349,460,8530,2,8,6,2880,"longTermPlayer"
"long_cut =  6 ; prob =  0.84",30.3828055449574,95.3058954393771,4.69410456062291,84.9875489149769,44.7629754543751,34.8626798587397,65.0151308372397,2389,5474,422,8568,2,8,6,2880,"longTermPlayer"
"long_cut =  6 ; prob =  0.85",28.8821060663869,95.6952169076752,4.3047830923248,85.4401805869074,43.1708012546336,33.2893579595427,64.5226369192429,2271,5592,387,8603,2,8,6,2880,"longTermPlayer"
"long_cut =  6 ; prob =  0.86",27.2160752893298,95.9288097886541,4.07119021134594,85.3950518754988,41.2768830166844,31.5095117498086,63.8699341363555,2140,5723,366,8624,2,8,6,2880,"longTermPlayer"
"long_cut =  6 ; prob =  0.87",25.6645046419942,96.1846496106785,3.81535038932147,85.4722575180008,39.4757433489828,29.8405938544347,63.282501631757,2018,5845,343,8647,2,8,6,2880,"longTermPlayer"
"long_cut =  6 ; prob =  0.88",23.7568358133028,96.4849833147942,3.51501668520579,85.5311355311355,37.1852294217179,27.7678677607325,62.5526612472557,1868,5995,316,8674,2,8,6,2880,"longTermPlayer"
"long_cut =  6 ; prob =  0.89",22.0399338674806,96.7741935483871,3.2258064516129,85.6648541769649,35.0596803560591,25.8849887976102,61.905892126031,1733,6130,290,8700,2,8,6,2880,"longTermPlayer"
"long_cut =  6 ; prob =  0.9",20.119547246598,97.007786429366,2.99221357063404,85.4673149648838,32.5715462219477,23.7516139687115,61.1345161098914,1582,6281,269,8721,2,8,6,2880,"longTermPlayer"
"long_cut =  6 ; prob =  0.91",18.7078723133664,97.3081201334817,2.69187986651835,85.8727378867484,30.7226399331663,22.1769938187849,60.636088530232,1471,6392,242,8748,2,8,6,2880,"longTermPlayer"
"long_cut =  6 ; prob =  0.92",17.4360930942388,97.5973303670745,2.40266963292547,86.3894139886579,29.015873015873,20.7482066648506,60.1969975671987,1371,6492,216,8774,2,8,6,2880,"longTermPlayer"
"long_cut =  6 ; prob =  0.93",15.8718046547119,97.908787541713,2.09121245828698,86.908077994429,26.8415958705237,18.9734857698857,59.6332997092506,1248,6615,188,8802,2,8,6,2880,"longTermPlayer"
"long_cut =  6 ; prob =  0.94",14.0913137479334,98.2202447163515,1.7797552836485,87.3817034700316,24.2689738254299,16.9315403422983,58.968729603038,1108,6755,160,8830,2,8,6,2880,"longTermPlayer"
"long_cut =  6 ; prob =  0.95",12.1327737504769,98.4315906562848,1.56840934371524,87.1232876712329,21.2993971868721,14.6557286385842,58.1676852785854,954,6909,141,8849,2,8,6,2880,"longTermPlayer"
"long_cut =  6 ; prob =  0.96",10.199669337403,98.5984427141268,1.40155728587319,86.4224137931034,18.2459333409168,12.3841877702285,57.3547736308076,802,7061,126,8864,2,8,6,2880,"longTermPlayer"
"long_cut =  6 ; prob =  0.97",8.19025817118148,98.7430478309232,1.25695216907675,85.0726552179657,14.9419953596288,9.99720574994567,56.4943926897288,644,7219,113,8877,2,8,6,2880,"longTermPlayer"
"long_cut =  6 ; prob =  0.98",6.34617830344652,99.0211345939933,0.978865406006679,85.0085178875639,11.810650887574,7.78738412559693,55.7823532902154,499,7364,88,8902,2,8,6,2880,"longTermPlayer"
"long_cut =  6 ; prob =  0.99",4.04425791682564,99.432703003337,0.567296996662958,86.1788617886179,7.72594752186589,4.99670029225983,54.9279060107993,318,7545,51,8939,2,8,6,2880,"longTermPlayer"
"long_cut =  6 ; prob =  1",0,100,0,NA,NA,NA,53.3436183468819,0,7863,0,8990,2,8,6,2880,"longTermPlayer"
"long_cut =  6 ; prob =  random_rate",45.7015258652773,0.546879966098104,45.3120033901896,46.2755935184022,45.9867681937336,199.253824151225,50.5485714285714,3684,4377,4277,5162,2,8,6,2880,"longTermPlayer"
"long_cut =  6 ; prob =  random_50",51.0110408137948,0.495285517533637,50.4714482466363,46.3271744028842,48.5564149495188,205.946011673152,50.2114285714286,4112,3949,4764,4675,2,8,6,2880,"longTermPlayer"
