"","matrix.nrow...101.","1","2","5","10"
"1",NA,63.6268004531478,63.6268004531478,63.6268004531478,63.6268004531478
"2",NA,62.0274914089347,62.0571183165128,62.1110014164914,62.1287553648069
"3",NA,61.9741308925272,62.045269080445,62.0722229378677,62.0932428951661
"4",NA,61.9741308925272,62.0274914089347,62.0603770343969,62.0722229378677
"5",NA,61.9794576475139,61.9859923516521,62.0603770343969,62.0603770343969
"6",NA,61.9981085031382,61.9741308925272,62.0630421712617,62.0603770343969
"7",NA,62.1459671509247,61.9741308925272,62.0511939529291,62.0630421712617
"8",NA,62.5303924973949,61.9741308925272,62.045269080445,62.0630421712617
"9",NA,62.7184381400619,61.9741308925272,62.045269080445,62.0630421712617
"10",NA,62.8454004896817,61.9794576475139,62.045269080445,62.0511939529291
"11",NA,62.8716556465385,61.9927785419532,62.045269080445,62.045269080445
"12",NA,62.8518810839253,61.9927785419532,62.045269080445,62.045269080445
"13",NA,62.8857381150959,62.0630273807474,62.0274914089347,62.045269080445
"14",NA,62.8669361926525,62.1486463183307,62.0274914089347,62.045269080445
"15",NA,62.861163639562,62.3674529322657,62.0274914089347,62.045269080445
"16",NA,62.8905906170231,62.5195346414308,62.0274914089347,62.045269080445
"17",NA,62.9899043336419,62.619057974166,62.0274914089347,62.0393436989949
"18",NA,63.1058095869229,62.7134890205647,62.0156370822236,62.0274914089347
"19",NA,63.1858407079646,62.7853183782132,62.0156370822236,62.0274914089347
"20",NA,63.2227194187231,62.8551446804791,62.0037807183365,62.0274914089347
"21",NA,63.2506004803843,62.8871391076115,62.0037807183365,62.0274914089347
"22",NA,63.4981668604131,62.8836639082271,62.0005155968033,62.0274914089347
"23",NA,63.720888246976,62.8714173021299,61.9913196682566,62.0274914089347
"24",NA,64.1735159817352,62.8992628992629,62.0046419668185,62.0274914089347
"25",NA,64.4495624136343,62.9429587669609,62.0046419668185,62.0156370822236
"26",NA,64.9274280113875,62.9973183276916,62.0034393809114,62.0156370822236
"27",NA,65.2704894571129,63.0360130316105,62.0348462034846,62.0156370822236
"28",NA,65.9625212947189,63.074345180351,62.0951068228808,62.0037807183365
"29",NA,66.4552885806292,63.1346578366446,62.1272194449233,62.0037807183365
"30",NA,66.5078802006791,63.1620797808897,62.1668248080738,62.0037807183365
"31",NA,66.6841911571421,63.1732555054391,62.3081247027284,61.9859923516521
"32",NA,67.3863759041347,63.1896398793685,62.4425760596342,61.9859923516521
"33",NA,67.6796036333609,63.3011608771071,62.5005424640889,61.9859923516521
"34",NA,67.6614092817429,63.6012572968119,62.5510470066904,61.9859923516521
"35",NA,68.1246011949649,63.909978308026,62.6027218574721,61.9741308925272
"36",NA,68.4198029205746,64.1389343517003,62.6539583061322,61.9741308925272
"37",NA,68.240707107398,64.3821201445761,62.7129722427992,61.9794576475139
"38",NA,68.1823783117683,64.6596374398816,62.7798385337115,61.9847853182619
"39",NA,68.0138060872294,64.782506466024,62.845659866323,61.9927785419532
"40",NA,67.8446131275116,65.4276158623985,62.9018853068545,61.9927785419532
"41",NA,67.7210267046928,65.9516645637193,62.9532317393589,61.9927785419532
"42",NA,67.5787673485496,66.2434174910182,63.0222261189777,62.0135036339397
"43",NA,67.2230753822528,66.3888749435213,63.0701022782143,62.047596505573
"44",NA,67.0406163411502,66.3576431808817,63.0963887180388,62.0951068228808
"45",NA,66.7988513605907,66.8633131419542,63.1514138704429,62.1245421245421
"46",NA,66.3479526086053,67.2436035261234,63.1731912457616,62.1513257167493
"47",NA,65.838073169019,67.500409589864,63.1759883644057,62.2608094682735
"48",NA,65.4811864286222,67.3601789709172,63.1992235750838,62.3404715552671
"49",NA,65.1028925025183,67.7377086537914,63.2597173144876,62.4642330703199
"50",NA,64.7131715139587,68.1585677749361,63.2732414280664,62.505967622933
"51",NA,63.8681546079373,68.3995500029605,63.2486187845304,62.5847383973579
"52",NA,63.1405454000599,68.4482966173107,63.2375724846178,62.6212536430467
"53",NA,62.4791128664743,68.1004460194293,63.3856862395145,62.692156948134
"54",NA,61.8791327079809,68.0663941533507,63.5707561970505,62.7841033023601
"55",NA,61.239405955991,67.9568807917796,63.9494470774092,62.8603879084396
"56",NA,60.4486422668241,67.9136874361593,64.1619021689808,62.9359002406476
"57",NA,59.5537848605578,67.7417265721132,64.3280182232346,63.0020586045289
"58",NA,58.6612903225806,67.6862487692812,64.5989600110441,63.0724688541849
"59",NA,57.7948007497351,67.344903251546,64.7678830749051,63.1186053660036
"60",NA,56.9734892145562,67.1422802530623,65.2793614595211,63.1509558338827
"61",NA,55.949303760527,66.9298305315456,65.8137401631825,63.1773399014778
"62",NA,54.9578414839798,66.593164277839,66.1578355105436,63.2000704473406
"63",NA,53.983961781266,66.1363477775452,66.3369798691243,63.2409325283152
"64",NA,52.9792187634733,65.6823961571065,66.7651553744269,63.246128733401
"65",NA,52.0867822601725,65.4168157423971,66.7015104792766,63.2378261445411
"66",NA,51.1578761997006,64.8499782577185,67.095881664361,63.2764867014226
"67",NA,50.0978821854422,64.192813579249,67.2486715106821,63.294273712138
"68",NA,49.217766588743,63.4807205597737,67.5675675675676,63.3120340788072
"69",NA,48.2570806100218,62.7980682161183,67.5830080886928,63.5286755174109
"70",NA,47.0836390315481,62.1586475942783,67.9995377325783,63.9430014430014
"71",NA,45.8441558441558,61.4740757963264,68.2915314251992,64.2079477408819
"72",NA,44.5570570570571,60.6761006289308,68.3179030900565,64.4073989495319
"73",NA,43.4667172387635,59.6371160273755,68.0775582604441,64.342915335833
"74",NA,42.2262668838011,58.7087934230676,67.9773533254526,64.9933949801849
