5,3,15,"Set number: 5","Early cutoff : 3","Longterm cutoff:  15",0.773906518601747
5,3,16,"Set number: 5","Early cutoff : 3","Longterm cutoff:  16",0.769811040552523
6,3,4,"Set number: 6","Early cutoff : 3","Longterm cutoff:  4",0.822138815633927
6,3,5,"Set number: 6","Early cutoff : 3","Longterm cutoff:  5",0.813982090582379
6,3,6,"Set number: 6","Early cutoff : 3","Longterm cutoff:  6",0.810689932049786
6,3,7,"Set number: 6","Early cutoff : 3","Longterm cutoff:  7",0.804751488926108
6,3,8,"Set number: 6","Early cutoff : 3","Longterm cutoff:  8",0.799845875140475
6,3,9,"Set number: 6","Early cutoff : 3","Longterm cutoff:  9",0.79285169742434
6,3,10,"Set number: 6","Early cutoff : 3","Longterm cutoff:  10",0.790153747485282
6,3,11,"Set number: 6","Early cutoff : 3","Longterm cutoff:  11",0.786523241690303
6,3,12,"Set number: 6","Early cutoff : 3","Longterm cutoff:  12",0.782418012440004
6,3,13,"Set number: 6","Early cutoff : 3","Longterm cutoff:  13",0.7785920059357
6,3,14,"Set number: 6","Early cutoff : 3","Longterm cutoff:  14",0.774869033538316
6,3,15,"Set number: 6","Early cutoff : 3","Longterm cutoff:  15",0.772564798079845
6,3,16,"Set number: 6","Early cutoff : 3","Longterm cutoff:  16",0.769012702052372
7,3,4,"Set number: 7","Early cutoff : 3","Longterm cutoff:  4",0.809063183780254
7,3,5,"Set number: 7","Early cutoff : 3","Longterm cutoff:  5",0.800598043636472
7,3,6,"Set number: 7","Early cutoff : 3","Longterm cutoff:  6",0.797562352914409
7,3,7,"Set number: 7","Early cutoff : 3","Longterm cutoff:  7",0.792452263517863
7,3,8,"Set number: 7","Early cutoff : 3","Longterm cutoff:  8",0.787713523339881
7,3,9,"Set number: 7","Early cutoff : 3","Longterm cutoff:  9",0.781056117391242
7,3,10,"Set number: 7","Early cutoff : 3","Longterm cutoff:  10",0.7793961447737
7,3,11,"Set number: 7","Early cutoff : 3","Longterm cutoff:  11",0.775872808672001
