"","Sensitivity","Specificity","One_minus_Specificity","Precision","F1_Score","F_beta_Score","Accuracy","True_Positives","False_Negatives","False_Positives","True_Negatives","Early_cutoff","Set_number","Longterm_cutoff","Game_id","Target"
"long_cut =  6 ; prob =  0",100,0,100,5.86832061068702,11.0860748084723,23.7635239567233,5.86832061068702,369,0,5919,0,2,1,6,2187,"longTermPlayer"
"long_cut =  6 ; prob =  0.21",30.6233062330623,98.6146308498057,1.38536915019429,57.948717948718,40.0709219858156,33.8120885697187,94.6246819338422,113,256,82,5837,2,1,6,2187,"longTermPlayer"
"long_cut =  6 ; prob =  0.22",29.5392953929539,98.682209832742,1.31779016725798,58.2887700534759,39.2086330935252,32.7720986169573,94.6246819338422,109,260,78,5841,2,1,6,2187,"longTermPlayer"
"long_cut =  6 ; prob =  0.23",29.5392953929539,98.7666835614124,1.23331643858759,59.8901098901099,39.5644283121597,32.8709288299156,94.7041984732824,109,260,73,5846,2,1,6,2187,"longTermPlayer"
"long_cut =  6 ; prob =  0.24",29.5392953929539,98.901841527285,1.09815847271498,62.6436781609195,40.1473296500921,33.030303030303,94.8314249363868,109,260,65,5854,2,1,6,2187,"longTermPlayer"
"long_cut =  6 ; prob =  0.25",29.5392953929539,98.9525257644872,1.04747423551276,63.7426900584795,40.3703703703704,33.090467516697,94.8791348600509,109,260,62,5857,2,1,6,2187,"longTermPlayer"
"long_cut =  6 ; prob =  0.26",28.7262872628726,99.0201047474236,0.979895252576446,64.6341463414634,39.7748592870544,32.3170731707317,94.8950381679389,106,263,58,5861,2,1,6,2187,"longTermPlayer"
"long_cut =  6 ; prob =  0.27",27.6422764227642,99.1045784760939,0.89542152390607,65.8064516129032,38.9312977099237,31.2691600245248,94.910941475827,102,267,53,5866,2,1,6,2187,"longTermPlayer"
"long_cut =  6 ; prob =  0.28",26.8292682926829,99.1890522047643,0.810947795235684,67.3469387755102,38.3720930232558,30.4990757855823,94.9427480916031,99,270,48,5871,2,1,6,2187,"longTermPlayer"
"long_cut =  6 ; prob =  0.29",24.390243902439,99.2735259334347,0.726474066565297,67.6691729323308,35.8565737051793,27.9676817899316,94.8791348600509,90,279,43,5876,2,1,6,2187,"longTermPlayer"
"long_cut =  6 ; prob =  0.3",24.390243902439,99.341104916371,0.658895083628996,69.7674418604651,36.144578313253,28.0373831775701,94.9427480916031,90,279,39,5880,2,1,6,2187,"longTermPlayer"
"long_cut =  6 ; prob =  0.31",23.5772357723577,99.3917891535732,0.60821084642676,70.7317073170732,35.3658536585366,27.2045028142589,94.9427480916031,87,282,36,5883,2,1,6,2187,"longTermPlayer"
"long_cut =  6 ; prob =  0.32",23.0352303523035,99.4424733907755,0.557526609224535,72.0338983050847,34.9075975359343,26.6624843161857,94.9586513994911,85,284,33,5886,2,1,6,2187,"longTermPlayer"
"long_cut =  6 ; prob =  0.33",21.9512195121951,99.4424733907755,0.557526609224535,71.0526315789474,33.5403726708075,25.4716981132075,94.8950381679389,81,288,33,5886,2,1,6,2187,"longTermPlayer"
"long_cut =  6 ; prob =  0.34",21.680216802168,99.4931576279777,0.506842372022298,72.7272727272727,33.4029227557411,25.2206809583859,94.926844783715,80,289,30,5889,2,1,6,2187,"longTermPlayer"
"long_cut =  6 ; prob =  0.35",21.4092140921409,99.5269471194459,0.473052880554148,73.8317757009346,33.1932773109244,24.9526216045483,94.9427480916031,79,290,28,5891,2,1,6,2187,"longTermPlayer"
"long_cut =  6 ; prob =  0.36",21.4092140921409,99.5438418651799,0.456158134820073,74.5283018867924,33.2631578947368,24.968394437421,94.9586513994911,79,290,27,5892,2,1,6,2187,"longTermPlayer"
"long_cut =  6 ; prob =  0.37",21.4092140921409,99.5776313566481,0.422368643351922,75.9615384615385,33.4038054968288,25,94.9904580152672,79,290,25,5894,2,1,6,2187,"longTermPlayer"
"long_cut =  6 ; prob =  0.38",21.1382113821138,99.5776313566481,0.422368643351922,75.7281553398058,33.0508474576271,24.6991766941102,94.9745547073791,78,291,25,5894,2,1,6,2187,"longTermPlayer"
"long_cut =  6 ; prob =  0.39",20.8672086720867,99.6452103395844,0.354789660415611,78.5714285714286,32.9764453961456,24.4599745870394,95.0222646310433,77,292,21,5898,2,1,6,2187,"longTermPlayer"
"long_cut =  6 ; prob =  0.4",20.3252032520325,99.6621050853185,0.337894914681536,78.9473684210526,32.3275862068966,23.8701464035646,95.0063613231552,75,294,20,5899,2,1,6,2187,"longTermPlayer"
"long_cut =  6 ; prob =  0.41",20.3252032520325,99.6621050853185,0.337894914681536,78.9473684210526,32.3275862068966,23.8701464035646,95.0063613231552,75,294,20,5899,2,1,6,2187,"longTermPlayer"
"long_cut =  6 ; prob =  0.42",20.3252032520325,99.6621050853185,0.337894914681536,78.9473684210526,32.3275862068966,23.8701464035646,95.0063613231552,75,294,20,5899,2,1,6,2187,"longTermPlayer"
"long_cut =  6 ; prob =  0.43",19.7831978319783,99.6621050853185,0.337894914681536,78.494623655914,31.6017316017316,23.2632249840663,94.9745547073791,73,296,20,5899,2,1,6,2187,"longTermPlayer"
"long_cut =  6 ; prob =  0.44",19.7831978319783,99.6621050853185,0.337894914681536,78.494623655914,31.6017316017316,23.2632249840663,94.9745547073791,73,296,20,5899,2,1,6,2187,"longTermPlayer"
"long_cut =  6 ; prob =  0.45",18.970189701897,99.6621050853185,0.337894914681536,77.7777777777778,30.5010893246187,22.3499361430396,94.926844783715,70,299,20,5899,2,1,6,2187,"longTermPlayer"
"long_cut =  6 ; prob =  0.46",18.6991869918699,99.6789998310525,0.321000168947461,78.4090909090909,30.1969365426696,22.0588235294118,94.926844783715,69,300,19,5900,2,1,6,2187,"longTermPlayer"
"long_cut =  6 ; prob =  0.47",18.6991869918699,99.6789998310525,0.321000168947461,78.4090909090909,30.1969365426696,22.0588235294118,94.926844783715,69,300,19,5900,2,1,6,2187,"longTermPlayer"
"long_cut =  6 ; prob =  0.48",18.6991869918699,99.6789998310525,0.321000168947461,78.4090909090909,30.1969365426696,22.0588235294118,94.926844783715,69,300,19,5900,2,1,6,2187,"longTermPlayer"
"long_cut =  6 ; prob =  0.49",18.6991869918699,99.6789998310525,0.321000168947461,78.4090909090909,30.1969365426696,22.0588235294118,94.926844783715,69,300,19,5900,2,1,6,2187,"longTermPlayer"
"long_cut =  6 ; prob =  0.5",18.4281842818428,99.6789998310525,0.321000168947461,78.1609195402299,29.8245614035088,21.7530390275112,94.910941475827,68,301,19,5900,2,1,6,2187,"longTermPlayer"
"long_cut =  6 ; prob =  0.51",18.1571815718157,99.7127893225207,0.287210677479299,79.7619047619048,29.5805739514349,21.474358974359,94.926844783715,67,302,17,5902,2,1,6,2187,"longTermPlayer"
"long_cut =  6 ; prob =  0.52",17.6151761517615,99.7127893225207,0.287210677479299,79.2682926829268,28.8248337028825,20.8600770218228,94.8950381679389,65,304,17,5902,2,1,6,2187,"longTermPlayer"
"long_cut =  6 ; prob =  0.53",17.6151761517615,99.7127893225207,0.287210677479299,79.2682926829268,28.8248337028825,20.8600770218228,94.8950381679389,65,304,17,5902,2,1,6,2187,"longTermPlayer"
"long_cut =  6 ; prob =  0.54",17.3441734417344,99.7296840682548,0.270315931745224,80,28.5077951002227,20.5655526992288,94.8950381679389,64,305,16,5903,2,1,6,2187,"longTermPlayer"
"long_cut =  6 ; prob =  0.55",17.3441734417344,99.7296840682548,0.270315931745224,80,28.5077951002227,20.5655526992288,94.8950381679389,64,305,16,5903,2,1,6,2187,"longTermPlayer"
"long_cut =  6 ; prob =  0.56",17.3441734417344,99.7296840682548,0.270315931745224,80,28.5077951002227,20.5655526992288,94.8950381679389,64,305,16,5903,2,1,6,2187,"longTermPlayer"
"long_cut =  6 ; prob =  0.57",17.0731707317073,99.7296840682548,0.270315931745224,79.746835443038,28.125,20.2572347266881,94.8791348600509,63,306,16,5903,2,1,6,2187,"longTermPlayer"
"long_cut =  6 ; prob =  0.58",16.8021680216802,99.7296840682548,0.270315931745224,79.4871794871795,27.7404921700224,19.94851994852,94.8632315521629,62,307,16,5903,2,1,6,2187,"longTermPlayer"
"long_cut =  6 ; prob =  0.59",16.260162601626,99.7296840682548,0.270315931745224,78.9473684210526,26.9662921348315,19.3298969072165,94.8314249363868,60,309,16,5903,2,1,6,2187,"longTermPlayer"
"long_cut =  6 ; prob =  0.6",16.260162601626,99.7296840682548,0.270315931745224,78.9473684210526,26.9662921348315,19.3298969072165,94.8314249363868,60,309,16,5903,2,1,6,2187,"longTermPlayer"
"long_cut =  6 ; prob =  0.61",15.9891598915989,99.7296840682548,0.270315931745224,78.6666666666667,26.5765765765766,19.0199871050935,94.8155216284987,59,310,16,5903,2,1,6,2187,"longTermPlayer"
"long_cut =  6 ; prob =  0.62",15.9891598915989,99.7296840682548,0.270315931745224,78.6666666666667,26.5765765765766,19.0199871050935,94.8155216284987,59,310,16,5903,2,1,6,2187,"longTermPlayer"
"long_cut =  6 ; prob =  0.63",15.9891598915989,99.7465788139888,0.253421186011149,79.7297297297297,26.6365688487585,19.0322580645161,94.8314249363868,59,310,15,5904,2,1,6,2187,"longTermPlayer"
"long_cut =  6 ; prob =  0.64",15.4471544715447,99.7465788139888,0.253421186011149,79.1666666666667,25.8503401360544,18.4108527131783,94.7996183206107,57,312,15,5904,2,1,6,2187,"longTermPlayer"
"long_cut =  6 ; prob =  0.65",14.3631436314363,99.7634735597229,0.236526440277074,79.1044776119403,24.3119266055046,17.1743357096565,94.7519083969466,53,316,14,5905,2,1,6,2187,"longTermPlayer"
"long_cut =  6 ; prob =  0.66",13.8211382113821,99.7634735597229,0.236526440277074,78.4615384615385,23.5023041474654,16.5476963011032,94.7201017811705,51,318,14,5905,2,1,6,2187,"longTermPlayer"
"long_cut =  6 ; prob =  0.67",13.8211382113821,99.7634735597229,0.236526440277074,78.4615384615385,23.5023041474654,16.5476963011032,94.7201017811705,51,318,14,5905,2,1,6,2187,"longTermPlayer"
"long_cut =  6 ; prob =  0.68",13.550135501355,99.7634735597229,0.236526440277074,78.125,23.094688221709,16.2337662337662,94.7041984732824,50,319,14,5905,2,1,6,2187,"longTermPlayer"
"long_cut =  6 ; prob =  0.69",13.550135501355,99.780368305457,0.219631694542999,79.3650793650794,23.1481481481481,16.2443144899285,94.7201017811705,50,319,13,5906,2,1,6,2187,"longTermPlayer"
"long_cut =  6 ; prob =  0.7",12.7371273712737,99.780368305457,0.219631694542999,78.3333333333333,21.9114219114219,15.2994791666667,94.6723918575064,47,322,13,5906,2,1,6,2187,"longTermPlayer"
"long_cut =  6 ; prob =  0.71",12.4661246612466,99.7972630511911,0.202736948808924,79.3103448275862,21.5456674473068,14.993481095176,94.6723918575064,46,323,12,5907,2,1,6,2187,"longTermPlayer"
"long_cut =  6 ; prob =  0.72",12.1951219512195,99.7972630511911,0.202736948808924,78.9473684210526,21.1267605633803,14.6771037181996,94.6564885496183,45,324,12,5907,2,1,6,2187,"longTermPlayer"
"long_cut =  6 ; prob =  0.73",11.9241192411924,99.7972630511911,0.202736948808924,78.5714285714286,20.7058823529412,14.3603133159269,94.6405852417303,44,325,12,5907,2,1,6,2187,"longTermPlayer"
"long_cut =  6 ; prob =  0.74",11.1111111111111,99.8310525426592,0.168947457340762,80.3921568627451,19.5238095238095,13.4250163719712,94.6246819338422,41,328,10,5909,2,1,6,2187,"longTermPlayer"
"long_cut =  6 ; prob =  0.75",11.1111111111111,99.8310525426592,0.168947457340762,80.3921568627451,19.5238095238095,13.4250163719712,94.6246819338422,41,328,10,5909,2,1,6,2187,"longTermPlayer"
"long_cut =  6 ; prob =  0.76",10.5691056910569,99.8310525426592,0.168947457340762,79.5918367346939,18.6602870813397,12.7868852459016,94.5928753180662,39,330,10,5909,2,1,6,2187,"longTermPlayer"
"long_cut =  6 ; prob =  0.77",10.2981029810298,99.8310525426592,0.168947457340762,79.1666666666667,18.2254196642686,12.4671916010499,94.5769720101781,38,331,10,5909,2,1,6,2187,"longTermPlayer"
"long_cut =  6 ; prob =  0.78",10.0271002710027,99.8648420341274,0.135157965872612,82.2222222222222,17.8743961352657,12.1630506245891,94.5928753180662,37,332,8,5911,2,1,6,2187,"longTermPlayer"
"long_cut =  6 ; prob =  0.79",9.48509485094851,99.8817367798615,0.118263220138537,83.3333333333333,17.0316301703163,11.528326745718,94.5769720101781,35,334,7,5912,2,1,6,2187,"longTermPlayer"
"long_cut =  6 ; prob =  0.8",8.94308943089431,99.8817367798615,0.118263220138537,82.5,16.1369193154034,10.8839050131926,94.545165394402,33,336,7,5912,2,1,6,2187,"longTermPlayer"
"long_cut =  6 ; prob =  0.81",8.40108401084011,99.8817367798615,0.118263220138537,81.5789473684211,15.2334152334152,10.2377807133421,94.513358778626,31,338,7,5912,2,1,6,2187,"longTermPlayer"
"long_cut =  6 ; prob =  0.82",8.40108401084011,99.8817367798615,0.118263220138537,81.5789473684211,15.2334152334152,10.2377807133421,94.513358778626,31,338,7,5912,2,1,6,2187,"longTermPlayer"
"long_cut =  6 ; prob =  0.83",7.85907859078591,99.8817367798615,0.118263220138537,80.5555555555556,14.320987654321,9.58994708994709,94.4815521628499,29,340,7,5912,2,1,6,2187,"longTermPlayer"
"long_cut =  6 ; prob =  0.84",7.85907859078591,99.8986315255955,0.101368474404462,82.8571428571429,14.3564356435644,9.59629384513567,94.4974554707379,29,340,6,5913,2,1,6,2187,"longTermPlayer"
"long_cut =  6 ; prob =  0.85",7.85907859078591,99.8986315255955,0.101368474404462,82.8571428571429,14.3564356435644,9.59629384513567,94.4974554707379,29,340,6,5913,2,1,6,2187,"longTermPlayer"
"long_cut =  6 ; prob =  0.86",7.85907859078591,99.8986315255955,0.101368474404462,82.8571428571429,14.3564356435644,9.59629384513567,94.4974554707379,29,340,6,5913,2,1,6,2187,"longTermPlayer"
"long_cut =  6 ; prob =  0.87",7.85907859078591,99.8986315255955,0.101368474404462,82.8571428571429,14.3564356435644,9.59629384513567,94.4974554707379,29,340,6,5913,2,1,6,2187,"longTermPlayer"
"long_cut =  6 ; prob =  0.88",7.85907859078591,99.9155262713296,0.0844737286703867,85.2941176470588,14.3920595533499,9.60264900662252,94.513358778626,29,340,5,5914,2,1,6,2187,"longTermPlayer"
"long_cut =  6 ; prob =  0.89",6.77506775067751,99.9155262713296,0.0844737286703867,83.3333333333333,12.531328320802,8.30013280212483,94.4497455470738,25,344,5,5914,2,1,6,2187,"longTermPlayer"
"long_cut =  6 ; prob =  0.9",6.50406504065041,99.9155262713296,0.0844737286703867,82.7586206896552,12.0603015075377,7.9734219269103,94.4338422391858,24,345,5,5914,2,1,6,2187,"longTermPlayer"
"long_cut =  6 ; prob =  0.91",6.50406504065041,99.9155262713296,0.0844737286703867,82.7586206896552,12.0603015075377,7.9734219269103,94.4338422391858,24,345,5,5914,2,1,6,2187,"longTermPlayer"
"long_cut =  6 ; prob =  0.92",6.50406504065041,99.9324210170637,0.0675789829363116,85.7142857142857,12.0906801007557,7.97872340425532,94.4497455470738,24,345,4,5915,2,1,6,2187,"longTermPlayer"
"long_cut =  6 ; prob =  0.93",4.8780487804878,99.9324210170637,0.0675789829363116,81.8181818181818,9.20716112531969,6.00801068090788,94.3543256997455,18,351,4,5915,2,1,6,2187,"longTermPlayer"
"long_cut =  6 ; prob =  0.94",4.8780487804878,99.9324210170637,0.0675789829363116,81.8181818181818,9.20716112531969,6.00801068090788,94.3543256997455,18,351,4,5915,2,1,6,2187,"longTermPlayer"
"long_cut =  6 ; prob =  0.95",4.8780487804878,99.9493157627978,0.0506842372022254,85.7142857142857,9.23076923076923,6.01202404809619,94.3702290076336,18,351,3,5916,2,1,6,2187,"longTermPlayer"
"long_cut =  6 ; prob =  0.96",4.3360433604336,99.9493157627978,0.0506842372022254,84.2105263157895,8.24742268041237,5.35117056856187,94.3384223918575,16,353,3,5916,2,1,6,2187,"longTermPlayer"
"long_cut =  6 ; prob =  0.97",3.2520325203252,99.9493157627978,0.0506842372022254,80,6.25,4.02414486921529,94.2748091603053,12,357,3,5916,2,1,6,2187,"longTermPlayer"
"long_cut =  6 ; prob =  0.98",2.710027100271,99.9831052542659,0.0168947457340751,90.9090909090909,5.26315789473684,3.36247478143914,94.2748091603053,10,359,1,5918,2,1,6,2187,"longTermPlayer"
"long_cut =  6 ; prob =  0.99",2.4390243902439,99.9831052542659,0.0168947457340751,90,4.74934036939314,3.02826379542396,94.2589058524173,9,360,1,5918,2,1,6,2187,"longTermPlayer"
"long_cut =  6 ; prob =  1",0,100,0,NA,NA,NA,94.131679389313,0,369,0,5919,2,1,6,2187,"longTermPlayer"
"long_cut =  6 ; prob =  random_rate",4.6070460704607,0.94492312890691,5.507687109309,4.95626822157434,4.7752808988764,195.711929631666,89.2175572519084,17,352,326,5593,2,1,6,2187,"longTermPlayer"
"long_cut =  6 ; prob =  random_50",47.9674796747967,0.509038688967731,49.0961311032269,5.74116120661693,10.2549246813441,378.591796446589,50.7315521628499,177,192,2906,3013,2,1,6,2187,"longTermPlayer"
