"","Sensitivity","Specificity","One_minus_Specificity","Precision","F1_Score","F_beta_Score","Accuracy","True_Positives","False_Negatives","False_Positives","True_Negatives","Early_cutoff","Set_number","Longterm_cutoff","Game_id","Target"
"long_cut =  6 ; prob =  0.34",77.2450627251273,64.5215918712955,35.4784081287045,64.9775363075959,70.582226762002,74.4344703770197,70.3754500257158,6219,1832,3352,6096,2,1,6,2880,"longTermPlayer"
"long_cut =  6 ; prob =  0.35",75.8539311886722,66.6384419983065,33.3615580016935,65.9574468085106,70.5603697284807,73.643971733835,70.8783359049089,6107,1944,3152,6296,2,1,6,2880,"longTermPlayer"
"long_cut =  6 ; prob =  0.36",74.5124829213762,69.0093141405589,30.9906858594411,67.2006273104066,70.6679231947226,72.9255306216722,71.5412309274816,5999,2052,2928,6520,2,1,6,2880,"longTermPlayer"
"long_cut =  6 ; prob =  0.37",73.0965097503416,70.967400508044,29.032599491956,68.2081594807603,70.5677798429163,72.0635775862069,71.9469683981942,5885,2166,2743,6705,2,1,6,2880,"longTermPlayer"
"long_cut =  6 ; prob =  0.38",71.5563284064091,72.7455546147333,27.2544453852667,69.1098848368522,70.3118325501922,71.0532807104095,72.1984113377907,5761,2290,2575,6873,2,1,6,2880,"longTermPlayer"
"long_cut =  6 ; prob =  0.39",70.3266674947211,74.3437764606266,25.6562235393734,70.0222606975019,70.174133977815,70.2655745842641,72.4955711754957,5662,2389,2424,7024,2,1,6,2880,"longTermPlayer"
"long_cut =  6 ; prob =  0.4",68.8485902372376,75.9208298052498,24.0791701947502,70.9004860578153,69.8594744470351,69.2494128229474,72.6670095434025,5543,2508,2275,7173,2,1,6,2880,"longTermPlayer"
"long_cut =  6 ; prob =  0.41",67.3953546143336,77.2438611346317,22.7561388653683,71.6209081309398,69.443911179369,68.2001005530417,72.7127264415109,5426,2625,2150,7298,2,1,6,2880,"longTermPlayer"
"long_cut =  6 ; prob =  0.42",66.0414855297479,78.5033869602032,21.4966130397968,72.3598258029396,69.0564322358595,67.2153114886731,72.7698725641465,5317,2734,2031,7417,2,1,6,2880,"longTermPlayer"
"long_cut =  6 ; prob =  0.43",64.6751956278723,79.6359017781541,20.3640982218459,73.0192118917403,68.5943880911606,66.1878733951951,72.7527287273559,5207,2844,1924,7524,2,1,6,2880,"longTermPlayer"
