"","Sensitivity","Specificity","One_minus_Specificity","Precision","F1_Score","F_beta_Score","Accuracy","True_Positives","False_Negatives","False_Positives","True_Negatives","Early_cutoff","Set_number","Longterm_cutoff","Game_id","Target"
"long_cut =  6 ; prob =  0",100,0,100,14.8155192088246,25.8075202915355,46.5130164795797,14.8155192088246,779,0,4479,0,2,1,6,4429,"longTermPlayer"
"long_cut =  6 ; prob =  0.37",40.4364569961489,97.0082607724939,2.99173922750614,70.1559020044543,51.3029315960912,44.179523141655,88.6268543172309,315,464,134,4345,2,1,6,4429,"longTermPlayer"
"long_cut =  6 ; prob =  0.38",39.7946084724005,97.209198481804,2.79080151819603,71.264367816092,51.0708401976936,43.6496761475641,88.7029288702929,310,469,125,4354,2,1,6,4429,"longTermPlayer"
"long_cut =  6 ; prob =  0.39",39.4094993581515,97.2985041303862,2.70149586961376,71.7289719626168,50.8699254349627,43.3126410835214,88.7219475085584,307,472,121,4358,2,1,6,4429,"longTermPlayer"
"long_cut =  6 ; prob =  0.4",39.1527599486521,97.4101361911141,2.58986380888592,72.4465558194774,50.8333333333333,43.1156347186881,88.7790034233549,305,474,116,4363,2,1,6,4429,"longTermPlayer"
"long_cut =  6 ; prob =  0.41",37.997432605905,97.5217682518419,2.47823174815807,72.7272727272727,49.9156829679595,42.0096508657394,88.7029288702929,296,483,111,4368,2,1,6,4429,"longTermPlayer"
"long_cut =  6 ; prob =  0.42",37.8690629011553,97.5440946639875,2.4559053360125,72.8395061728395,49.8310810810811,41.8915080942914,88.7029288702929,295,484,110,4369,2,1,6,4429,"longTermPlayer"
"long_cut =  6 ; prob =  0.43",37.2272143774069,97.6334003125698,2.36659968743023,73.2323232323232,49.3617021276596,41.2870159453303,88.6839102320274,290,489,106,4373,2,1,6,4429,"longTermPlayer"
"long_cut =  6 ; prob =  0.44",36.3286264441592,97.6334003125698,2.36659968743023,72.7506426735219,48.458904109589,40.3708987161198,88.5507797641689,283,496,106,4373,2,1,6,4429,"longTermPlayer"
"long_cut =  6 ; prob =  0.45",35.1732991014121,97.6780531368609,2.32194686313909,72.4867724867725,47.3638720829732,39.2100744132799,88.4176492963104,274,505,104,4375,2,1,6,4429,"longTermPlayer"
"long_cut =  6 ; prob =  0.46",34.5314505776637,97.7673587854432,2.23264121455682,72.89972899729,46.8641114982578,38.5939741750359,88.3986306580449,269,510,100,4379,2,1,6,4429,"longTermPlayer"
"long_cut =  6 ; prob =  0.47",34.1463414634146,97.8343380218799,2.16566197812011,73.2782369146005,46.584938704028,38.2293762575453,88.3986306580449,266,513,97,4382,2,1,6,4429,"longTermPlayer"
"long_cut =  6 ; prob =  0.48",33.8896020539153,97.878990846171,2.12100915382898,73.5376044568245,46.3971880492091,37.9856115107914,88.3986306580449,264,515,95,4384,2,1,6,4429,"longTermPlayer"
"long_cut =  6 ; prob =  0.49",33.3761232349166,97.9682964947533,2.03170350524671,74.0740740740741,46.0176991150442,37.4963945774445,88.3986306580449,260,519,91,4388,2,1,6,4429,"longTermPlayer"
"long_cut =  6 ; prob =  0.5",32.7342747111682,98.1692342040634,1.8307657959366,75.6676557863502,45.6989247311828,36.9244135534318,88.4747052111069,255,524,82,4397,2,1,6,4429,"longTermPlayer"
"long_cut =  6 ; prob =  0.51",31.8356867779204,98.2585398526457,1.74146014735432,76.0736196319018,44.8868778280543,36.0255665310866,88.4176492963104,248,531,78,4401,2,1,6,4429,"longTermPlayer"
"long_cut =  6 ; prob =  0.52",31.3222079589217,98.3031926769368,1.69680732306319,76.25,44.4040036396724,35.5064027939464,88.3796120197794,244,535,76,4403,2,1,6,4429,"longTermPlayer"
"long_cut =  6 ; prob =  0.53",31.0654685494223,98.3924983255191,1.60750167448092,77.0700636942675,44.2817932296432,35.2769679300292,88.4176492963104,242,537,72,4407,2,1,6,4429,"longTermPlayer"
"long_cut =  6 ; prob =  0.54",30.6803594351733,98.4148247376646,1.58517526233535,77.0967741935484,43.8934802571166,34.8803269118506,88.3796120197794,239,540,71,4408,2,1,6,4429,"longTermPlayer"
"long_cut =  6 ; prob =  0.55",30.2952503209243,98.4148247376646,1.58517526233535,76.8729641693811,43.4622467771639,34.4726847794332,88.3225561049829,236,543,71,4408,2,1,6,4429,"longTermPlayer"
"long_cut =  6 ; prob =  0.56",29.3966623876765,98.4148247376646,1.58517526233535,76.3333333333333,42.4467099165894,33.5187353629977,88.1894256371244,229,550,71,4408,2,1,6,4429,"longTermPlayer"
"long_cut =  6 ; prob =  0.57",28.8831835686778,98.4594775619558,1.54052243804421,76.530612244898,41.9384902143523,32.9912023460411,88.1513883605934,225,554,69,4410,2,1,6,4429,"longTermPlayer"
"long_cut =  6 ; prob =  0.58",28.7548138639281,98.5264567983925,1.4735432016075,77.2413793103448,41.9083255378859,32.8831473869642,88.1894256371244,224,555,66,4413,2,1,6,4429,"longTermPlayer"
"long_cut =  6 ; prob =  0.59",28.2413350449294,98.6157624469748,1.38423755302522,78.0141843971631,41.4703110273327,32.3719835197175,88.1894256371244,220,559,62,4417,2,1,6,4429,"longTermPlayer"
"long_cut =  6 ; prob =  0.6",28.1129653401797,98.6827416834115,1.31725831658852,78.7769784172662,41.438032166509,32.2628167354154,88.2274629136554,219,560,59,4420,2,1,6,4429,"longTermPlayer"
"long_cut =  6 ; prob =  0.61",27.98459563543,98.7050680955571,1.29493190444295,78.9855072463768,41.3270142180095,32.1344339622641,88.2274629136554,218,561,58,4421,2,1,6,4429,"longTermPlayer"
"long_cut =  6 ; prob =  0.62",26.9576379974326,98.7497209198482,1.25027908015182,78.9473684210526,40.1913875598086,31.0467179183915,88.1133510840624,210,569,56,4423,2,1,6,4429,"longTermPlayer"
"long_cut =  6 ; prob =  0.63",26.0590500641849,98.8167001562849,1.18329984371511,79.296875,39.2270531400966,30.1008303677343,88.0372765310004,203,576,53,4426,2,1,6,4429,"longTermPlayer"
"long_cut =  6 ; prob =  0.64",25.0320924261874,98.9729850413039,1.02701495869614,80.9128630705394,38.2352941176471,29.0437890974084,88.0182578927349,195,584,46,4433,2,1,6,4429,"longTermPlayer"
"long_cut =  6 ; prob =  0.65",24.00513478819,98.9953114534494,1.00468854655057,80.6034482758621,36.9930761622156,27.9271206690562,87.8851274248764,187,592,45,4434,2,1,6,4429,"longTermPlayer"
"long_cut =  6 ; prob =  0.66",23.7483953786906,99.0399642777406,0.960035722259434,81.140350877193,36.7428003972195,27.6614832535885,87.8851274248764,185,594,43,4436,2,1,6,4429,"longTermPlayer"
"long_cut =  6 ; prob =  0.67",23.4916559691913,99.173922750614,0.826077249386026,83.1818181818182,36.6366366366366,27.4280575539568,87.9612019779384,183,596,37,4442,2,1,6,4429,"longTermPlayer"
"long_cut =  6 ; prob =  0.68",22.5930680359435,99.2185755749051,0.78142442509489,83.4123222748815,35.5555555555556,26.4502554854223,87.8661087866109,176,603,35,4444,2,1,6,4429,"longTermPlayer"
"long_cut =  6 ; prob =  0.69",22.3363286264442,99.2185755749051,0.78142442509489,83.2535885167464,35.2226720647773,26.1654135338346,87.8280715100799,174,605,35,4444,2,1,6,4429,"longTermPlayer"
"long_cut =  6 ; prob =  0.7",21.9512195121951,99.2409019870507,0.759098012949322,83.4146341463415,34.7560975609756,25.7452574525745,87.7900342335489,171,608,34,4445,2,1,6,4429,"longTermPlayer"
"long_cut =  6 ; prob =  0.71",21.5661103979461,99.2855548113418,0.714445188658186,84,34.3207354443309,25.3317249698432,87.7710155952834,168,611,32,4447,2,1,6,4429,"longTermPlayer"
"long_cut =  6 ; prob =  0.72",19.7689345314506,99.2855548113418,0.714445188658186,82.7956989247312,31.9170984455959,23.3192004845548,87.5047546595664,154,625,32,4447,2,1,6,4429,"longTermPlayer"
"long_cut =  6 ; prob =  0.73",19.3838254172015,99.3302076356329,0.66979236436705,83.4254143646409,31.4583333333333,22.8996057021535,87.4857360213009,151,628,30,4449,2,1,6,4429,"longTermPlayer"
"long_cut =  6 ; prob =  0.74",18.9987163029525,99.3525340477785,0.647465952221482,83.6158192090395,30.9623430962343,22.4719101123596,87.4476987447699,148,631,29,4450,2,1,6,4429,"longTermPlayer"
"long_cut =  6 ; prob =  0.75",18.6136071887035,99.3971868720697,0.602813127930346,84.3023255813954,30.4942166140904,22.0498783454988,87.4286801065044,145,634,27,4452,2,1,6,4429,"longTermPlayer"
"long_cut =  6 ; prob =  0.76",17.8433889602054,99.4418396963608,0.55816030363921,84.7560975609756,29.4803817603393,21.1890243902439,87.3526055534424,139,640,25,4454,2,1,6,4429,"longTermPlayer"
"long_cut =  6 ; prob =  0.77",16.9448010269576,99.4418396963608,0.55816030363921,84.0764331210191,28.2051282051282,20.1649862511457,87.2194750855839,132,647,25,4454,2,1,6,4429,"longTermPlayer"
"long_cut =  6 ; prob =  0.78",16.816431322208,99.4641661085064,0.535833891493642,84.5161290322581,28.051391862955,20.0244573524916,87.2194750855839,131,648,24,4455,2,1,6,4429,"longTermPlayer"
"long_cut =  6 ; prob =  0.79",16.1745827984596,99.4641661085064,0.535833891493642,84,27.1259418729817,19.2896509491733,87.1243818942564,126,653,24,4455,2,1,6,4429,"longTermPlayer"
"long_cut =  6 ; prob =  0.8",15.5327342747112,99.4864925206519,0.513507479348074,84.0277777777778,26.2188515709642,18.558282208589,87.0483073411944,121,658,23,4456,2,1,6,4429,"longTermPlayer"
"long_cut =  6 ; prob =  0.81",14.8908857509628,99.5311453449431,0.468854655056927,84.6715328467153,25.3275109170306,17.8296956655395,86.9912514263979,116,663,21,4458,2,1,6,4429,"longTermPlayer"
"long_cut =  6 ; prob =  0.82",13.992297817715,99.5534717570886,0.446528242911359,84.4961240310078,24.0088105726872,16.7950693374422,86.8771395968049,109,670,20,4459,2,1,6,4429,"longTermPlayer"
"long_cut =  6 ; prob =  0.83",13.2220795892169,99.5981245813798,0.401875418620223,85.1239669421488,22.8888888888889,15.9097930182268,86.8010650437429,103,676,18,4461,2,1,6,4429,"longTermPlayer"
"long_cut =  6 ; prob =  0.84",13.0937098844673,99.5981245813798,0.401875418620223,85,22.6918798665184,15.7601977750309,86.7820464054774,102,677,18,4461,2,1,6,4429,"longTermPlayer"
"long_cut =  6 ; prob =  0.85",12.4518613607189,99.5981245813798,0.401875418620223,84.3478260869565,21.7002237136465,15.0108325595791,86.6869532141499,97,682,18,4461,2,1,6,4429,"longTermPlayer"
"long_cut =  6 ; prob =  0.86",11.9383825417202,99.6204509935253,0.379549006474655,84.5454545454545,20.9223847019123,14.4141351518909,86.6298972993534,93,686,17,4462,2,1,6,4429,"longTermPlayer"
"long_cut =  6 ; prob =  0.87",11.6816431322208,99.6427774056709,0.357222594329087,85.0467289719626,20.5417607223476,14.1172820353708,86.6108786610879,91,688,16,4463,2,1,6,4429,"longTermPlayer"
"long_cut =  6 ; prob =  0.88",10.783055198973,99.6651038178165,0.334896182183519,84.8484848484848,19.1343963553531,13.0637636080871,86.4967668314949,84,695,15,4464,2,1,6,4429,"longTermPlayer"
"long_cut =  6 ; prob =  0.89",10.6546854942234,99.687430229962,0.312569770037951,85.5670103092783,18.9497716894977,12.91627762216,86.4967668314949,83,696,14,4465,2,1,6,4429,"longTermPlayer"
"long_cut =  6 ; prob =  0.9",10.012836970475,99.7320830542532,0.267916945746816,86.6666666666667,17.95166858458,12.1646912039925,86.4397109166984,78,701,12,4467,2,1,6,4429,"longTermPlayer"
"long_cut =  6 ; prob =  0.91",9.62772785622593,99.7544094663988,0.245590533601248,87.2093023255814,17.3410404624277,11.7114303560275,86.4016736401674,75,704,11,4468,2,1,6,4429,"longTermPlayer"
"long_cut =  6 ; prob =  0.92",8.85750962772786,99.7990622906899,0.200937709310112,88.4615384615385,16.1026837806301,10.8015028177833,86.3255990871054,69,710,9,4470,2,1,6,4429,"longTermPlayer"
"long_cut =  6 ; prob =  0.93",8.6007702182285,99.7990622906899,0.200937709310112,88.1578947368421,15.672514619883,10.4949874686717,86.2875618105744,67,712,9,4470,2,1,6,4429,"longTermPlayer"
"long_cut =  6 ; prob =  0.94",8.08729139922978,99.8213887028355,0.178611297164544,88.7323943661972,14.8235294117647,9.88390335738939,86.2305058957779,63,716,8,4471,2,1,6,4429,"longTermPlayer"
"long_cut =  6 ; prob =  0.95",7.31707317073171,99.8213887028355,0.178611297164544,87.6923076923077,13.5071090047393,8.95944671486954,86.1163940661849,57,722,8,4471,2,1,6,4429,"longTermPlayer"
"long_cut =  6 ; prob =  0.96",6.54685494223363,99.843715114981,0.156284885018976,87.9310344827586,12.1863799283154,8.03402646502836,86.0213008748574,51,728,7,4472,2,1,6,4429,"longTermPlayer"
"long_cut =  6 ; prob =  0.97",5.64826700898588,99.843715114981,0.156284885018976,86.2745098039216,10.6024096385542,6.94663719608462,85.8881704069989,44,735,7,4472,2,1,6,4429,"longTermPlayer"
"long_cut =  6 ; prob =  0.98",4.23620025673941,99.8660415271266,0.133958472873408,84.6153846153846,8.06845965770171,5.229793977813,85.6979840243439,33,746,6,4473,2,1,6,4429,"longTermPlayer"
"long_cut =  6 ; prob =  0.99",3.0808729139923,99.9553471757089,0.0446528242911359,92.3076923076923,5.96273291925466,3.81922342457034,85.6028908330164,24,755,2,4477,2,1,6,4429,"longTermPlayer"
"long_cut =  6 ; prob =  1",0,100,0,NA,NA,NA,85.1844807911754,0,779,0,4479,2,1,6,4429,"longTermPlayer"
"long_cut =  6 ; prob =  random_rate",17.4582798459564,0.837686983701719,16.2313016298281,15.7589803012746,16.5651644336175,206.333249560191,73.9444655762647,136,643,727,3752,2,1,6,4429,"longTermPlayer"
"long_cut =  6 ; prob =  random_50",51.4762516046213,0.507925876311677,49.2074123688323,15.3934740882917,23.6997635933806,295.752490823283,50.8938759984785,401,378,2204,2275,2,1,6,4429,"longTermPlayer"
