"","Sensitivity","Specificity","One_minus_Specificity","Precision","F1_Score","F_beta_Score","Accuracy","True_Positives","False_Negatives","False_Positives","True_Negatives","Early_cutoff","Set_number","Longterm_cutoff","Game_id","Target"
"long_cut =  6 ; prob =  0",100,0,100,27.4884730132899,43.1230720136156,65.4631184601473,27.4884730132899,4054,0,10694,0,2,1,6,4318,"longTermPlayer"
"long_cut =  6 ; prob =  0.01",100,0,100,27.4884730132899,43.1230720136156,65.4631184601473,27.4884730132899,4054,0,10694,0,2,1,6,4318,"longTermPlayer"
"long_cut =  6 ; prob =  0.02",100,0,100,27.4884730132899,43.1230720136156,65.4631184601473,27.4884730132899,4054,0,10694,0,2,1,6,4318,"longTermPlayer"
"long_cut =  6 ; prob =  0.03",100,0,100,27.4884730132899,43.1230720136156,65.4631184601473,27.4884730132899,4054,0,10694,0,2,1,6,4318,"longTermPlayer"
"long_cut =  6 ; prob =  0.04",100,0,100,27.4884730132899,43.1230720136156,65.4631184601473,27.4884730132899,4054,0,10694,0,2,1,6,4318,"longTermPlayer"
"long_cut =  6 ; prob =  0.05",100,0,100,27.4884730132899,43.1230720136156,65.4631184601473,27.4884730132899,4054,0,10694,0,2,1,6,4318,"longTermPlayer"
"long_cut =  6 ; prob =  0.06",100,0,100,27.4884730132899,43.1230720136156,65.4631184601473,27.4884730132899,4054,0,10694,0,2,1,6,4318,"longTermPlayer"
"long_cut =  6 ; prob =  0.07",100,0,100,27.4884730132899,43.1230720136156,65.4631184601473,27.4884730132899,4054,0,10694,0,2,1,6,4318,"longTermPlayer"
"long_cut =  6 ; prob =  0.08",100,0,100,27.4884730132899,43.1230720136156,65.4631184601473,27.4884730132899,4054,0,10694,0,2,1,6,4318,"longTermPlayer"
"long_cut =  6 ; prob =  0.09",100,0,100,27.4884730132899,43.1230720136156,65.4631184601473,27.4884730132899,4054,0,10694,0,2,1,6,4318,"longTermPlayer"
"long_cut =  6 ; prob =  0.1",100,0,100,27.4884730132899,43.1230720136156,65.4631184601473,27.4884730132899,4054,0,10694,0,2,1,6,4318,"longTermPlayer"
"long_cut =  6 ; prob =  0.11",100,0,100,27.4884730132899,43.1230720136156,65.4631184601473,27.4884730132899,4054,0,10694,0,2,1,6,4318,"longTermPlayer"
"long_cut =  6 ; prob =  0.12",92.920572274297,42.1451281092201,57.8548718907799,37.8440827807916,53.7835522558538,71.9717233473443,56.1025223759154,3767,287,6187,4507,2,1,6,4318,"longTermPlayer"
"long_cut =  6 ; prob =  0.13",88.7765170202269,54.2079670843464,45.7920329156536,42.3611111111111,57.3545816733068,72.8188734218194,63.7103336045565,3599,455,4897,5797,2,1,6,4318,"longTermPlayer"
"long_cut =  6 ; prob =  0.14",85.0764676862358,59.6876753319618,40.3123246680382,44.4458762886598,58.3883528017606,71.9260927594261,66.6666666666667,3449,605,4311,6383,2,1,6,4318,"longTermPlayer"
"long_cut =  6 ; prob =  0.15",83.2264430192403,63.1288573031606,36.8711426968394,46.1117944512779,59.3439451235599,71.6865677984107,68.653376729048,3374,680,3943,6751,2,1,6,4318,"longTermPlayer"
"long_cut =  6 ; prob =  0.16",79.9210656142082,66.5232840845334,33.4767159154666,47.5073313782991,59.5916865918705,70.3247091508943,70.2061296446976,3240,814,3580,7114,2,1,6,4318,"longTermPlayer"
"long_cut =  6 ; prob =  0.17",76.4183522446966,71.4045259023752,28.5954740976248,50.3248862897986,60.6856023506366,69.2383336313249,72.7827502034174,3098,956,3058,7636,2,1,6,4318,"longTermPlayer"
"long_cut =  6 ; prob =  0.18",72.6196349284657,76.8655320740602,23.1344679259398,54.3373938722776,62.1621621621622,68.0410465008783,75.6983997830214,2944,1110,2474,8220,2,1,6,4318,"longTermPlayer"
"long_cut =  6 ; prob =  0.19",69.3389245189936,79.6801945015897,20.3198054984103,56.400481540931,62.204027439699,66.2971698113207,76.8375372931923,2811,1243,2173,8521,2,1,6,4318,"longTermPlayer"
"long_cut =  6 ; prob =  0.2",66.65022200296,83.102674396858,16.8973256031419,59.9245952539366,63.1087235781852,65.1869722557298,78.580146460537,2702,1352,1807,8887,2,1,6,4318,"longTermPlayer"
"long_cut =  6 ; prob =  0.21",64.4055254070054,85.2253600149617,14.7746399850383,62.3001670245765,63.3353547604609,63.9731464693487,79.502305397342,2611,1443,1580,9114,2,1,6,4318,"longTermPlayer"
"long_cut =  6 ; prob =  0.22",61.9388258510113,86.4690480643351,13.5309519356649,63.4411318847903,62.6809785322017,62.2335679587588,79.7260645511256,2511,1543,1447,9247,2,1,6,4318,"longTermPlayer"
"long_cut =  6 ; prob =  0.23",59.2747903305377,88.1428838601085,11.8571161398915,65.4590029964587,62.2135922330097,60.4163523910092,80.2074857607811,2403,1651,1268,9426,2,1,6,4318,"longTermPlayer"
"long_cut =  6 ; prob =  0.24",56.265416872225,89.6390499345427,10.3609500654573,67.305989967542,61.2924895875319,58.173935220607,80.4651478166531,2281,1773,1108,9586,2,1,6,4318,"longTermPlayer"
"long_cut =  6 ; prob =  0.25",53.3547113961519,91.0510566672901,8.94894333270994,69.3269230769231,60.3010872595484,55.9319404220108,80.6889069704367,2163,1891,957,9737,2,1,6,4318,"longTermPlayer"
"long_cut =  6 ; prob =  0.26",50.7400098667982,92.2386384888723,7.76136151112774,71.250432975407,59.2709984152139,53.8397110401508,80.831299159208,2057,1997,830,9864,2,1,6,4318,"longTermPlayer"
"long_cut =  6 ; prob =  0.27",48.3966452886038,93.3140078548719,6.68599214512811,73.2909973851326,58.2974298024068,51.9239930132853,80.9669107675617,1962,2092,715,9979,2,1,6,4318,"longTermPlayer"
"long_cut =  6 ; prob =  0.28",45.3872718302911,94.3519730690107,5.64802693098934,75.2864157119476,56.632810095414,49.3033226152197,80.8923243829672,1840,2214,604,10090,2,1,6,4318,"longTermPlayer"
"long_cut =  6 ; prob =  0.29",43.0192402565368,95.0907050682626,4.90929493173742,76.8620537681798,55.1636881227265,47.1733838247227,80.7770545158666,1744,2310,525,10169,2,1,6,4318,"longTermPlayer"
"long_cut =  6 ; prob =  0.3",40.0345337937839,95.8855432953058,4.11445670469423,78.6718371303926,53.0652280529671,44.3952076152962,80.5329536208299,1623,2431,440,10254,2,1,6,4318,"longTermPlayer"
"long_cut =  6 ; prob =  0.31",37.7651702022694,96.4933607630447,3.5066392369553,80.3252885624344,51.3758389261745,42.2414744509436,80.3498779495525,1531,2523,375,10319,2,1,6,4318,"longTermPlayer"
"long_cut =  6 ; prob =  0.32",35.6684755796744,96.8954553955489,3.1045446044511,81.3273340832396,49.5884773662551,40.1800600200067,80.0650935720098,1446,2608,332,10362,2,1,6,4318,"longTermPlayer"
"long_cut =  6 ; prob =  0.33",33.744449925999,97.250794838227,2.74920516177296,82.3104693140794,47.8656403079076,38.2593131222732,79.7938703553024,1368,2686,294,10400,2,1,6,4318,"longTermPlayer"
"long_cut =  6 ; prob =  0.34",31.8204242723236,97.4752197493922,2.52478025060782,82.6923076923077,45.9565372283577,36.2848784878488,79.4277190127475,1290,2764,270,10424,2,1,6,4318,"longTermPlayer"
"long_cut =  6 ; prob =  0.35",29.575727676369,97.8492612680008,2.15073873199925,83.9048285514346,43.7351814699982,33.9756304902239,79.0819094114456,1199,2855,230,10464,2,1,6,4318,"longTermPlayer"
"long_cut =  6 ; prob =  0.36",27.3310310804144,98.3168131662615,1.68318683373855,86.0248447204969,41.4825907899663,31.6499085923218,78.8039056143206,1108,2946,180,10514,2,1,6,4318,"longTermPlayer"
"long_cut =  6 ; prob =  0.37",26.0976813024174,98.5505891153918,1.44941088460819,87.2217642209398,40.174672489083,30.3517126628034,78.6343911038785,1058,2996,155,10539,2,1,6,4318,"longTermPlayer"
"long_cut =  6 ; prob =  0.38",24.4696595954613,98.7282588367309,1.27174116326912,87.9432624113475,38.2863759166345,28.5977859778598,78.3157038242474,992,3062,136,10558,2,1,6,4318,"longTermPlayer"
"long_cut =  6 ; prob =  0.39",23.2609768130242,98.8778754441743,1.1221245558257,88.7111947318909,36.8575337111589,27.2874587649748,78.0919446704638,943,3111,120,10574,2,1,6,4318,"longTermPlayer"
"long_cut =  6 ; prob =  0.4",21.238283177109,99.0368430895829,0.963156910417051,89.3153526970954,34.3164607413312,25.058207217695,77.6512069433143,861,3193,103,10591,2,1,6,4318,"longTermPlayer"
"long_cut =  6 ; prob =  0.41",19.9309324124322,99.1584065831307,0.841593416869268,89.9777282850779,32.6332794830372,23.6064041135912,77.379983726607,808,3246,90,10604,2,1,6,4318,"longTermPlayer"
"long_cut =  6 ; prob =  0.42",18.5002466699556,99.2986721526089,0.701327847391064,90.9090909090909,30.7440049190408,22.0057508362185,77.0884187686466,750,3304,75,10619,2,1,6,4318,"longTermPlayer"
"long_cut =  6 ; prob =  0.43",17.513566847558,99.3547783804002,0.645221619599778,91.1424903722721,29.3813366439065,20.888496616652,76.8578790344453,710,3344,69,10625,2,1,6,4318,"longTermPlayer"
"long_cut =  6 ; prob =  0.44",16.4528860384805,99.4108846081915,0.589115391808492,91.3698630136986,27.8846153846154,19.6801605098548,76.6069975589911,667,3387,63,10631,2,1,6,4318,"longTermPlayer"
"long_cut =  6 ; prob =  0.45",15.2688702516034,99.4669908359828,0.533009164017206,91.5680473372781,26.1733615221987,18.3222827373905,76.3222131814483,619,3435,57,10637,2,1,6,4318,"longTermPlayer"
"long_cut =  6 ; prob =  0.46",13.739516526887,99.6166074434262,0.383392556573781,93.1438127090301,23.9466895958727,16.5635779707387,76.0103064822349,557,3497,41,10653,2,1,6,4318,"longTermPlayer"
"long_cut =  6 ; prob =  0.47",12.8021706956093,99.7101178230784,0.289882176921641,94.3636363636364,22.5456125108601,15.4777525945366,75.8204502305397,519,3535,31,10663,2,1,6,4318,"longTermPlayer"
