"","Sensitivity","Specificity","One_minus_Specificity","Precision","F1_Score","F_beta_Score","Accuracy","True_Positives","False_Negatives","False_Positives","True_Negatives","Early_cutoff","Set_number","Longterm_cutoff","Game_id"
"long_cut =  6 ; prob =  0",100,0,100,46.1055718475073,63.1126811448758,81.0512640739061,46.1055718475073,7861,0,9189,0,4,8,14,2880
"long_cut =  6 ; prob =  0.01",100,0,100,46.1055718475073,63.1126811448758,81.0512640739061,46.1055718475073,7861,0,9189,0,4,8,14,2880
"long_cut =  6 ; prob =  0.02",100,0,100,46.1055718475073,63.1126811448758,81.0512640739061,46.1055718475073,7861,0,9189,0,4,8,14,2880
"long_cut =  6 ; prob =  0.03",100,0,100,46.1055718475073,63.1126811448758,81.0512640739061,46.1055718475073,7861,0,9189,0,4,8,14,2880
"long_cut =  6 ; prob =  0.04",99.9745579442819,0,100,46.0992491787893,63.1016901521538,81.0339849872144,46.0938416422287,7859,2,9189,0,4,8,14,2880
"long_cut =  6 ; prob =  0.05",99.9745579442819,0,100,46.0992491787893,63.1016901521538,81.0339849872144,46.0938416422287,7859,2,9189,0,4,8,14,2880
"long_cut =  6 ; prob =  0.06",99.9745579442819,0,100,46.0992491787893,63.1016901521538,81.0339849872144,46.0938416422287,7859,2,9189,0,4,8,14,2880
"long_cut =  6 ; prob =  0.07",99.9618369164228,0,100,46.0960872880859,63.0961939938975,81.0253449093646,46.0879765395894,7858,3,9189,0,4,8,14,2880
"long_cut =  6 ; prob =  0.08",99.8346266378323,0.326477309826967,99.673522690173,46.1457047098254,63.1172591281969,80.9890404738808,46.2052785923754,7848,13,9159,30,4,8,14,2880
"long_cut =  6 ; prob =  0.09",99.7710214985371,0.478833387746218,99.5211666122538,46.1678832116788,63.1252766710934,80.9691939213743,46.258064516129,7843,18,9145,44,4,8,14,2880
"long_cut =  6 ; prob =  0.1",99.745579442819,0.511481118728915,99.4885188812711,46.1696991108756,63.1218805345355,80.9569042063312,46.2639296187683,7841,20,9142,47,4,8,14,2880
"long_cut =  6 ; prob =  0.11",99.6565322478056,1.00119708346937,98.9988029165306,46.2701553363652,63.1978057437883,80.9715762273902,46.4868035190616,7834,27,9097,92,4,8,14,2880
"long_cut =  6 ; prob =  0.12",99.5802060806513,1.73032974208293,98.2696702579171,46.4349270376083,63.3358954650269,81.0318413316219,46.8445747800587,7828,33,9030,159,4,8,14,2880
"long_cut =  6 ; prob =  0.13",99.4529958020608,2.9709435194254,97.0290564805746,46.7192542129796,63.5738971335637,81.1366183735315,47.4545454545455,7818,43,8916,273,4,8,14,2880
"long_cut =  6 ; prob =  0.14",99.3385065513293,3.983023179889,96.016976820111,46.9516594516595,63.7651573919079,81.2151593310592,47.9472140762463,7809,52,8823,366,4,8,14,2880
"long_cut =  6 ; prob =  0.15",99.1095280498664,5.61540972902383,94.3845902709762,47.3214285714286,64.0575539568345,81.312098188194,48.7214076246334,7791,70,8673,516,4,8,14,2880
"long_cut =  6 ; prob =  0.16",98.9441546876988,6.44248558058548,93.5575144194145,47.4992366412214,64.1855091599274,81.3275058031327,49.0909090909091,7778,83,8597,592,4,8,14,2880
"long_cut =  6 ; prob =  0.17",98.6897341305177,7.68309935792796,92.316900642072,47.7679945816144,64.3764002987304,81.3463353255741,49.6422287390029,7758,103,8483,706,4,8,14,2880
"long_cut =  6 ; prob =  0.18",98.4607556290548,8.82576994232234,91.1742300576777,48.020846258841,64.5564869260603,81.3674782389302,50.1524926686217,7740,121,8378,811,4,8,14,2880
"long_cut =  6 ; prob =  0.19",98.0791247932833,10.5343345304168,89.4656654695832,48.3962086498023,64.8117014122394,81.3720316622691,50.8973607038123,7710,151,8221,968,4,8,14,2880
"long_cut =  6 ; prob =  0.2",97.4557944281898,14.3976493633692,85.6023506366307,49.3398595994075,65.5122284932444,81.5503182814928,52.692082111437,7661,200,7866,1323,4,8,14,2880
"long_cut =  6 ; prob =  0.21",96.6670907009286,17.5209489607139,82.4790510392861,50.0658848333114,65.9664047918746,81.4958603234524,54.0117302052786,7599,262,7579,1610,4,8,14,2880
"long_cut =  6 ; prob =  0.22",96.1073654751304,19.7192295135488,80.2807704864512,50.5960353603,66.2922827183784,81.4537691909608,54.9384164222874,7555,306,7377,1812,4,8,14,2880
"long_cut =  6 ; prob =  0.23",94.8861468006615,23.8110784633801,76.1889215366199,51.5836791147995,66.8339232113257,81.245643081213,56.5806451612903,7459,402,7001,2188,4,8,14,2880
"long_cut =  6 ; prob =  0.24",92.9271085103676,30.5800413537926,69.4199586462074,53.3835135925168,67.8115572058482,80.9364474383975,59.3255131964809,7305,556,6379,2810,4,8,14,2880
"long_cut =  6 ; prob =  0.25",91.8585421702074,33.5401022962237,66.4598977037762,54.1791716686675,68.1580065128132,80.6419190565532,60.4281524926686,7221,640,6107,3082,4,8,14,2880
"long_cut =  6 ; prob =  0.26",90.6500445235975,36.2172162368049,63.7827837631951,54.8702548702549,68.3614735226401,80.1917580067971,61.3137829912023,7126,735,5861,3328,4,8,14,2880
"long_cut =  6 ; prob =  0.27",89.6450833227325,38.6222657525302,61.3777342474698,55.5450461101915,68.5906170916878,79.8418345380798,62.1466275659824,7047,814,5640,3549,4,8,14,2880
"long_cut =  6 ; prob =  0.28",88.7927744561761,40.1675916857112,59.8324083142888,55.9384516749479,68.6366094694921,79.4590410272756,62.5865102639296,6980,881,5498,3691,4,8,14,2880
"long_cut =  6 ; prob =  0.29",88.0422338124921,41.6693873109152,58.3306126890848,56.3553456558912,68.722073279714,79.1423670668954,63.049853372434,6921,940,5360,3829,4,8,14,2880
"long_cut =  6 ; prob =  0.3",87.024551583768,44.7709217542714,55.2290782457286,57.4102047667002,69.1813723011579,78.8860701107011,64.2521994134897,6841,1020,5075,4114,4,8,14,2880
"long_cut =  6 ; prob =  0.31",85.1927235720646,53.9122864294265,46.0877135705735,61.260519575558,71.2712180067046,79.0187842174816,68.3343108504399,6697,1164,4235,4954,4,8,14,2880
"long_cut =  6 ; prob =  0.32",83.538989950388,61.2689084775275,38.7310915224725,64.8528540391072,73.019402902096,78.9872504209767,71.5366568914956,6567,1294,3559,5630,4,8,14,2880
"long_cut =  6 ; prob =  0.33",81.8343722172752,65.3063445423876,34.6936554576124,66.86415133562,73.5956984326736,78.3270424936077,72.9266862170088,6433,1428,3188,6001,4,8,14,2880
"long_cut =  6 ; prob =  0.34",80.6894797099606,68.5058221786919,31.4941778213081,68.6694814333658,74.1958123757165,77.9602271330597,74.1231671554252,6343,1518,2894,6295,4,8,14,2880
"long_cut =  6 ; prob =  0.35",79.2392825340288,71.182936119273,28.817063880727,70.1701025121099,74.4294419882901,77.2426279110141,74.8973607038123,6229,1632,2648,6541,4,8,14,2880
"long_cut =  6 ; prob =  0.36",78.2470423610228,73.1635651322233,26.8364348677767,71.3821515608681,74.6571185823522,76.7704251017199,75.5073313782991,6151,1710,2466,6723,4,8,14,2880
"long_cut =  6 ; prob =  0.37",76.9367764915405,74.8503645663293,25.1496354336707,72.3531522909439,74.5745992601726,75.9741728010451,75.8123167155425,6048,1813,2311,6878,4,8,14,2880
"long_cut =  6 ; prob =  0.38",75.9954204299707,76.1562738056372,23.8437261943628,73.16595223515,74.5538499937601,75.4121538034285,76.0821114369502,5974,1887,2191,6998,4,8,14,2880
"long_cut =  6 ; prob =  0.39",75.06678539626,77.5818913918816,22.4181086081184,74.1238537872127,74.5923397800531,74.8762847354397,76.4222873900293,5901,1960,2060,7129,4,8,14,2880
"long_cut =  6 ; prob =  0.4",74.061824195395,78.8551529002068,21.1448470997932,74.9774629748873,74.5168309228209,74.2431584585172,76.6451612903226,5822,2039,1943,7246,4,8,14,2880
"long_cut =  6 ; prob =  0.41",73.2476784124157,79.8128196756992,20.1871803243008,75.6337843163011,74.4216104433243,73.7127787592493,76.7859237536657,5758,2103,1855,7334,4,8,14,2880
"long_cut =  6 ; prob =  0.42",72.2554382394097,80.835781913157,19.164218086843,76.3338260986427,74.2386616128611,73.035875016073,76.8797653958944,5680,2181,1761,7428,4,8,14,2880
"long_cut =  6 ; prob =  0.43",71.3776873171352,81.8152138426379,18.1847861573621,77.0530074155452,74.1068480486033,72.4448690802045,77.0029325513196,5611,2250,1671,7518,4,8,14,2880
"long_cut =  6 ; prob =  0.44",70.2836789212568,82.7728806181304,17.2271193818696,77.7293190770962,73.8192264012292,71.6564639966798,77.0146627565982,5525,2336,1583,7606,4,8,14,2880
"long_cut =  6 ; prob =  0.45",69.3550438875461,83.6108390466863,16.3891609533137,78.3558493820063,73.5812133072407,70.9858861517629,77.0381231671554,5452,2409,1506,7683,4,8,14,2880
"long_cut =  6 ; prob =  0.46",68.3755247423992,84.2746762433344,15.7253237566656,78.8123167155425,73.2238948300524,70.2357307129417,76.9442815249267,5375,2486,1445,7744,4,8,14,2880
"long_cut =  6 ; prob =  0.47",67.3578425136751,85.0364566329307,14.9635433670693,79.3853073463268,72.8786731814741,69.462664637666,76.8856304985337,5295,2566,1375,7814,4,8,14,2880
"long_cut =  6 ; prob =  0.48",66.5564177585549,85.7329415605615,14.2670584394385,79.9633195781751,72.6464870869203,68.865664569458,76.891495601173,5232,2629,1311,7878,4,8,14,2880
"long_cut =  6 ; prob =  0.49",65.6150616969851,86.364131026227,13.635868973773,80.4554671658088,72.2813901345292,68.1283846255449,76.7976539589443,5158,2703,1253,7936,4,8,14,2880
"long_cut =  6 ; prob =  0.5",64.7373107747106,86.9626727609098,13.0373272390902,80.9448067440751,71.939496748657,67.4379157721767,76.7155425219941,5089,2772,1198,7991,4,8,14,2880
"long_cut =  6 ; prob =  0.51",63.7959547131408,87.7462183044945,12.2537816955055,81.6642240677414,71.6326239108699,66.7154449913529,76.7038123167155,5015,2846,1126,8063,4,8,14,2880
"long_cut =  6 ; prob =  0.52",62.8800407072892,88.3991729241484,11.6008270758516,82.259943418206,71.2761355443403,65.9893733479294,76.633431085044,4943,2918,1066,8123,4,8,14,2880
"long_cut =  6 ; prob =  0.53",61.7860323114108,88.8997714658831,11.1002285341169,82.6442062276672,70.7089823846266,65.0706036815734,76.3988269794721,4857,3004,1020,8169,4,8,14,2880
"long_cut =  6 ; prob =  0.54",60.8065131662638,89.3568396996409,10.6431603003591,83.0149357415769,70.1960496365372,64.2438578571045,76.1935483870968,4780,3081,978,8211,4,8,14,2880
"long_cut =  6 ; prob =  0.55",59.9287622439893,89.8356730873871,10.1643269126129,83.4543844109832,69.7615874426181,63.5093963169673,76.0469208211144,4711,3150,934,8255,4,8,14,2880
"long_cut =  6 ; prob =  0.56",59.2036636560234,90.2600935901621,9.73990640983785,83.8709677419355,69.4108873974646,62.9037926094126,75.941348973607,4654,3207,895,8294,4,8,14,2880
"long_cut =  6 ; prob =  0.57",58.4912860959165,90.6953966699314,9.30460333006856,84.3205574912892,69.070151719994,62.3085887741551,75.8475073313783,4598,3263,855,8334,4,8,14,2880
"long_cut =  6 ; prob =  0.58",57.5117669507696,91.0654042877353,8.93459571226466,84.6312242605766,68.484435355601,61.4500081552765,75.5953079178886,4521,3340,821,8368,4,8,14,2880
"long_cut =  6 ; prob =  0.59",56.6467370563542,91.4462944825335,8.55370551746654,84.997136858179,67.9847328244275,60.695690101682,75.4017595307918,4453,3408,786,8403,4,8,14,2880
"long_cut =  6 ; prob =  0.6",55.7053809947844,91.8054195233431,8.19458047665688,85.3273577552611,67.4055260524898,59.8616579177603,75.1612903225806,4379,3482,753,8436,4,8,14,2880
"long_cut =  6 ; prob =  0.61",54.7640249332146,92.0774839481989,7.92251605180106,85.5354659248957,66.7752442996743,59.0097869890616,74.8739002932551,4305,3556,728,8461,4,8,14,2880
"long_cut =  6 ; prob =  0.62",53.860831955222,92.3821961040374,7.61780389596256,85.8127280097284,66.1821023837436,58.1945131672989,74.6217008797654,4234,3627,700,8489,4,8,14,2880
"long_cut =  6 ; prob =  0.63",52.8940338379341,92.6542605288932,7.34573947110676,86.0335195530726,65.5112651646447,57.309038784905,74.3225806451613,4158,3703,675,8514,4,8,14,2880
"long_cut =  6 ; prob =  0.64",51.9653988042234,92.926324953749,7.07367504625095,86.272439281943,64.8618609082248,56.4554023052047,74.0410557184751,4085,3776,650,8539,4,8,14,2880
"long_cut =  6 ; prob =  0.65",51.2148581605394,93.2963325715529,6.70366742844706,86.7298578199052,64.4005438694713,55.7834063071551,73.8944281524927,4026,3835,616,8573,4,8,14,2880
"long_cut =  6 ; prob =  0.66",50.4515964889963,93.5248666884318,6.47513331156818,86.9546152159614,63.8544517791016,55.0756839327871,73.6656891495601,3966,3895,595,8594,4,8,14,2880
"long_cut =  6 ; prob =  0.67",49.5611245388627,93.7534008053107,6.24659919468931,87.158836689038,63.1903333063012,54.2406860834215,73.3782991202346,3896,3965,574,8615,4,8,14,2880
"long_cut =  6 ; prob =  0.68",48.7596997837425,94.0145826531723,5.98541734682773,87.4515172256445,62.6102580855929,53.4931755380021,73.149560117302,3833,4028,550,8639,4,8,14,2880
"long_cut =  6 ; prob =  0.69",48.12364839079,94.1995864620742,5.80041353792579,87.6506024096386,62.1335304262134,52.8942953020134,72.9560117302053,3783,4078,533,8656,4,8,14,2880
"long_cut =  6 ; prob =  0.7",47.3349446635288,94.4607683099358,5.53923169006421,87.966903073286,61.5499131585477,52.1528283904244,72.733137829912,3721,4140,509,8680,4,8,14,2880
"long_cut =  6 ; prob =  0.71",46.3172624348047,94.6784198498204,5.32158015017956,88.1598062953995,60.7288799933283,51.1750154607297,72.3812316715542,3641,4220,489,8700,4,8,14,2880
"long_cut =  6 ; prob =  0.72",45.4140694568121,94.8090107737512,5.19098922624878,88.2134914751668,59.9596909640578,50.2944408441577,72.0351906158358,3570,4291,477,8712,4,8,14,2880
"long_cut =  6 ; prob =  0.73",44.5872026459738,95.0593100446186,4.94068995538144,88.5324576913362,59.3062605752961,49.501454678982,71.7888563049853,3505,4356,454,8735,4,8,14,2880
"long_cut =  6 ; prob =  0.74",43.5949624729678,95.2551964305147,4.74480356948526,88.7134351540254,58.4612760150119,48.5314526864361,71.4369501466276,3427,4434,436,8753,4,8,14,2880
"long_cut =  6 ; prob =  0.75",42.7299325785524,95.4510828164109,4.54891718358907,88.9330156208631,57.7246949647706,47.68461997104,71.1436950146628,3359,4502,418,8771,4,8,14,2880
"long_cut =  6 ; prob =  0.76",41.903065767714,95.7013820872783,4.29861791272174,89.2924911900244,57.038961038961,46.8790026470839,70.8973607038123,3294,4567,395,8794,4,8,14,2880
"long_cut =  6 ; prob =  0.77",40.8599414832718,95.875503319186,4.12449668081402,89.4458368142579,56.0950052392595,45.839874411303,70.5102639296188,3212,4649,379,8810,4,8,14,2880
"long_cut =  6 ; prob =  0.78",40.1730059788831,96.0060942431168,3.99390575688323,89.5886524822695,55.4716318285614,45.1542795047042,70.2639296187683,3158,4703,367,8822,4,8,14,2880
"long_cut =  6 ; prob =  0.79",39.3334181401857,96.1366851670476,3.86331483295245,89.7011894400928,54.6869472939512,44.3094207675332,69.9472140762463,3092,4769,355,8834,4,8,14,2880
"long_cut =  6 ; prob =  0.8",38.4938303014884,96.3652192839264,3.63478071607357,90.0595238095238,53.9345869352108,43.4720147109528,69.683284457478,3026,4835,334,8855,4,8,14,2880
"long_cut =  6 ; prob =  0.81",37.5524742399186,96.626401131788,3.37359886821199,90.4966278356836,53.0792052503821,42.528669394341,69.3900293255132,2952,4909,310,8879,4,8,14,2880
"long_cut =  6 ; prob =  0.82",36.6747233176441,96.7569920557188,3.24300794428121,90.6318767683118,52.2188009418584,41.6317689530686,69.0557184750733,2883,4978,298,8891,4,8,14,2880
"long_cut =  6 ; prob =  0.83",35.65704108892,96.8549352486669,3.14506475133312,90.653298835705,51.1823244773122,40.580843178133,68.6392961876833,2803,5058,289,8900,4,8,14,2880
"long_cut =  6 ; prob =  0.84",34.6775219437731,96.9855261725977,3.01447382740233,90.7758907758908,50.1840942562592,39.5680320492351,68.258064516129,2726,5135,277,8912,4,8,14,2880
"long_cut =  6 ; prob =  0.85",33.4817453250223,97.1596474045054,2.84035259549461,90.9782232976149,48.9492281941603,38.3260040189883,67.8005865102639,2632,5229,261,8928,4,8,14,2880
"long_cut =  6 ; prob =  0.86",32.3750159012848,97.2793557514419,2.72064424855806,91.0554561717352,47.7665165165165,37.1652209468735,67.3548387096774,2545,5316,250,8939,4,8,14,2880
"long_cut =  6 ; prob =  0.87",31.2174023661112,97.3990640983785,2.6009359016215,91.1251392499072,46.5036952814099,35.9434045170929,66.8856304985337,2454,5407,239,8950,4,8,14,2880
"long_cut =  6 ; prob =  0.88",30.0725098587966,97.5405375993035,2.45946240069649,91.2741312741313,45.2396899818199,34.7299759064465,66.4340175953079,2364,5497,226,8963,4,8,14,2880
"long_cut =  6 ; prob =  0.89",29.0675486579316,97.7255414082055,2.27445859179454,91.6198877305533,44.133268952197,33.6643290706583,66.0703812316715,2285,5576,209,8980,4,8,14,2880
"long_cut =  6 ; prob =  0.9",27.935377178476,97.8343671781478,2.16563282185221,91.6910229645094,42.8237129485179,32.4477673690121,65.6070381231672,2196,5665,199,8990,4,8,14,2880
"long_cut =  6 ; prob =  0.91",26.5106220582623,97.9431929480901,2.05680705190989,91.684997800264,41.1288731004539,30.9042916036421,65.008797653959,2084,5777,189,9000,4,8,14,2880
"long_cut =  6 ; prob =  0.92",25.187635160921,98.1390793339863,1.86092066601371,92.0502092050209,39.5525369556532,29.4686709331746,64.5043988269795,1980,5881,171,9018,4,8,14,2880
"long_cut =  6 ; prob =  0.93",23.5339015392444,98.3349657198825,1.66503428011753,92.3614578132801,37.5101378751014,27.6556940831764,63.8475073313783,1850,6011,153,9036,4,8,14,2880
"long_cut =  6 ; prob =  0.94",22.1345884747488,98.4873217978017,1.51267820219828,92.6024481106972,35.7289527720739,26.1080935089878,63.2844574780059,1740,6121,139,9050,4,8,14,2880
"long_cut =  6 ; prob =  0.95",20.5062969087902,98.6287952987267,1.37120470127327,92.7502876869965,33.5868319616627,24.2902778614912,62.6099706744868,1612,6249,126,9063,4,8,14,2880
