"","Sensitivity","Specificity","One_minus_Specificity","Precision","F1_Score","F_beta_Score","Accuracy","True_Positives","False_Negatives","False_Positives","True_Negatives","Early_cutoff","Set_number","Longterm_cutoff","Game_id"
"long_cut =  10 ; prob =  0.65",0.68870523415978,99.6814115917167,0.318588408283293,8.7719298245614,1.27713920817369,0.844309354947653,95.4657437822619,5,721,52,16270,5,8,10,2880
"long_cut =  10 ; prob =  0.66",0.68870523415978,99.687538291876,0.312461708124001,8.92857142857143,1.27877237851662,0.844594594594595,95.4716095729704,5,721,51,16271,5,8,10,2880
"long_cut =  10 ; prob =  0.67",0.68870523415978,99.687538291876,0.312461708124001,8.92857142857143,1.27877237851662,0.844594594594595,95.4716095729704,5,721,51,16271,5,8,10,2880
"long_cut =  10 ; prob =  0.68",0.68870523415978,99.7059183923539,0.294081607646124,9.43396226415094,1.28369704749679,0.84545147108556,95.4892069450962,5,721,48,16274,5,8,10,2880
"long_cut =  10 ; prob =  0.69",0.68870523415978,99.7059183923539,0.294081607646124,9.43396226415094,1.28369704749679,0.84545147108556,95.4892069450962,5,721,48,16274,5,8,10,2880
"long_cut =  10 ; prob =  0.7",0.68870523415978,99.7120450925132,0.287954907486832,9.61538461538462,1.2853470437018,0.84573748308525,95.4950727358048,5,721,47,16275,5,8,10,2880
"long_cut =  10 ; prob =  0.71",0.68870523415978,99.7304251929911,0.269574807008943,10.2040816326531,1.29032258064516,0.846596681341009,95.5126701079305,5,721,44,16278,5,8,10,2880
"long_cut =  10 ; prob =  0.72",0.68870523415978,99.7304251929911,0.269574807008943,10.2040816326531,1.29032258064516,0.846596681341009,95.5126701079305,5,721,44,16278,5,8,10,2880
"long_cut =  10 ; prob =  0.73",0.68870523415978,99.7304251929911,0.269574807008943,10.2040816326531,1.29032258064516,0.846596681341009,95.5126701079305,5,721,44,16278,5,8,10,2880
"long_cut =  10 ; prob =  0.74",0.68870523415978,99.7426785933096,0.257321406690358,10.6382978723404,1.29366106080207,0.84717045069468,95.5244016893477,5,721,42,16280,5,8,10,2880
"long_cut =  10 ; prob =  0.75",0.68870523415978,99.7426785933096,0.257321406690358,10.6382978723404,1.29366106080207,0.84717045069468,95.5244016893477,5,721,42,16280,5,8,10,2880
"long_cut =  10 ; prob =  0.76",0.68870523415978,99.7426785933096,0.257321406690358,10.6382978723404,1.29366106080207,0.84717045069468,95.5244016893477,5,721,42,16280,5,8,10,2880
"long_cut =  10 ; prob =  0.77",0.68870523415978,99.7426785933096,0.257321406690358,10.6382978723404,1.29366106080207,0.84717045069468,95.5244016893477,5,721,42,16280,5,8,10,2880
"long_cut =  10 ; prob =  0.78",0.68870523415978,99.7426785933096,0.257321406690358,10.6382978723404,1.29366106080207,0.84717045069468,95.5244016893477,5,721,42,16280,5,8,10,2880
"long_cut =  10 ; prob =  0.79",0.68870523415978,99.7426785933096,0.257321406690358,10.6382978723404,1.29366106080207,0.84717045069468,95.5244016893477,5,721,42,16280,5,8,10,2880
"long_cut =  10 ; prob =  0.8",0.68870523415978,99.7426785933096,0.257321406690358,10.6382978723404,1.29366106080207,0.84717045069468,95.5244016893477,5,721,42,16280,5,8,10,2880
"long_cut =  10 ; prob =  0.81",0.68870523415978,99.7426785933096,0.257321406690358,10.6382978723404,1.29366106080207,0.84717045069468,95.5244016893477,5,721,42,16280,5,8,10,2880
"long_cut =  10 ; prob =  0.82",0.68870523415978,99.7426785933096,0.257321406690358,10.6382978723404,1.29366106080207,0.84717045069468,95.5244016893477,5,721,42,16280,5,8,10,2880
"long_cut =  10 ; prob =  0.83",0.68870523415978,99.7549319936282,0.245068006371774,11.1111111111111,1.2970168612192,0.84774499830451,95.5361332707649,5,721,40,16282,5,8,10,2880
"long_cut =  10 ; prob =  0.84",0.68870523415978,99.7733120941061,0.226687905893885,11.9047619047619,1.30208333333333,0.848608282416836,95.5537306428907,5,721,37,16285,5,8,10,2880
"long_cut =  10 ; prob =  0.85",0.68870523415978,99.7794387942654,0.220561205734593,12.1951219512195,1.30378096479791,0.848896434634975,95.5595964335993,5,721,36,16286,5,8,10,2880
"long_cut =  10 ; prob =  0.86",0.68870523415978,99.7794387942654,0.220561205734593,12.1951219512195,1.30378096479791,0.848896434634975,95.5595964335993,5,721,36,16286,5,8,10,2880
"long_cut =  10 ; prob =  0.87",0.68870523415978,99.7794387942654,0.220561205734593,12.1951219512195,1.30378096479791,0.848896434634975,95.5595964335993,5,721,36,16286,5,8,10,2880
"long_cut =  10 ; prob =  0.88",0.68870523415978,99.7794387942654,0.220561205734593,12.1951219512195,1.30378096479791,0.848896434634975,95.5595964335993,5,721,36,16286,5,8,10,2880
"long_cut =  10 ; prob =  0.89",0.413223140495868,99.7855654944247,0.214434505575301,7.89473684210526,0.785340314136126,0.509857239972808,95.5537306428907,3,723,35,16287,5,8,10,2880
"long_cut =  10 ; prob =  0.9",0.413223140495868,99.7855654944247,0.214434505575301,7.89473684210526,0.785340314136126,0.509857239972808,95.5537306428907,3,723,35,16287,5,8,10,2880
"long_cut =  10 ; prob =  0.91",0.413223140495868,99.791692194584,0.208307805416008,8.10810810810811,0.786369593709043,0.51003060183611,95.5595964335993,3,723,34,16288,5,8,10,2880
"long_cut =  10 ; prob =  0.92",0.413223140495868,99.7978188947433,0.202181105256705,8.33333333333333,0.78740157480315,0.510204081632653,95.5654622243078,3,723,33,16289,5,8,10,2880
"long_cut =  10 ; prob =  0.93",0.413223140495868,99.8039455949026,0.196054405097412,8.57142857142857,0.788436268068331,0.510377679482817,95.5713280150164,3,723,32,16290,5,8,10,2880
"long_cut =  10 ; prob =  0.94",0.413223140495868,99.8100722950619,0.18992770493812,8.82352941176471,0.789473684210526,0.510551395507148,95.577193805725,3,723,31,16291,5,8,10,2880
"long_cut =  10 ; prob =  0.95",0.413223140495868,99.8161989952212,0.183801004778827,9.09090909090909,0.790513833992095,0.510725229826353,95.5830595964336,3,723,30,16292,5,8,10,2880
"long_cut =  10 ; prob =  0.96",0.413223140495868,99.8223256953805,0.177674304619535,9.375,0.79155672823219,0.510899182561308,95.5889253871422,3,723,29,16293,5,8,10,2880
"long_cut =  10 ; prob =  0.97",0.275482093663912,99.8407057958584,0.159294204141647,7.14285714285714,0.530503978779841,0.34106412005457,95.6006569685594,2,724,26,16296,5,8,10,2880
"long_cut =  10 ; prob =  0.98",0.275482093663912,99.8407057958584,0.159294204141647,7.14285714285714,0.530503978779841,0.34106412005457,95.6006569685594,2,724,26,16296,5,8,10,2880
"long_cut =  10 ; prob =  0.99",0.275482093663912,99.8652125964955,0.134787403504477,8.33333333333333,0.533333333333333,0.341530054644809,95.6241201313937,2,724,22,16300,5,8,10,2880
"long_cut =  10 ; prob =  1",0,100,0,NA,NA,NA,95.7414359455655,0,726,0,16322,5,8,10,2880
"long_cut =  10 ; prob =  random_rate",2.73224043715847,0.978113072519084,2.1886927480916,5.16795865633075,3.57462019660411,168.778280542986,93.8342857142857,20,712,367,16401,5,8,10,2880
"long_cut =  10 ; prob =  random_50",47.8142076502732,0.502087309160305,49.7912690839695,4.02345097137602,7.42233061181211,405.564634041455,50.1085714285714,350,382,8349,8419,5,8,10,2880
