"Set number: 8","early : 1","fieldPlatformLast","fieldDeviceTypeLast","first_day_number_of_events","first_day_total_time_ms","region"
"Set number: 8","early : 2","fieldPlatformLast","fieldDeviceTypeLast","first_day_number_of_events","early_number_of_events","first_day_total_time_ms","early_total_time_ms","region"
"Set number: 8","early : 3","fieldPlatformLast","fieldDeviceTypeLast","first_day_number_of_events","early_number_of_events","first_day_total_time_ms","early_total_time_ms","region"
"Set number: 8","early : 4","fieldPlatformLast","fieldDeviceTypeLast","first_day_number_of_events","early_number_of_events","first_day_total_time_ms","early_total_time_ms","region"
"Set number: 8","early : 5","fieldPlatformLast","fieldDeviceTypeLast","first_day_number_of_events","early_number_of_events","first_day_total_time_ms","early_total_time_ms","region"
