"","Sensitivity","Specificity","One_minus_Specificity","Precision","F1_Score","F_beta_Score","Accuracy","True_Positives","False_Negatives","False_Positives","True_Negatives","Early_cutoff","Set_number","Longterm_cutoff","Game_id"
"long_cut =  10 ; prob =  0",100,0,100,4.25806451612903,8.16831683168317,18.1918412348401,4.25806451612903,726,0,16324,0,4,8,10,2880
"long_cut =  10 ; prob =  0.37",2.34159779614325,99.3690271992159,0.630972800784124,14.1666666666667,4.01891252955083,2.81084656084656,95.2375366568915,17,709,103,16221,4,8,10,2880
"long_cut =  10 ; prob =  0.38",2.06611570247934,99.3874050477824,0.612594952217593,13.0434782608696,3.56718192627824,2.48426631334879,95.2434017595308,15,711,100,16224,4,8,10,2880
"long_cut =  10 ; prob =  0.39",1.79063360881543,99.3996569468268,0.600343053173247,11.7117117117117,3.1063321385902,2.1558872305141,95.2434017595308,13,713,98,16226,4,8,10,2880
"long_cut =  10 ; prob =  0.4",1.65289256198347,99.4180347953933,0.581965204606716,11.214953271028,2.88115246098439,1.99269345732315,95.2551319648094,12,714,95,16229,4,8,10,2880
"long_cut =  10 ; prob =  0.41",1.65289256198347,99.4364126439598,0.563587356040185,11.5384615384615,2.89156626506024,1.99468085106383,95.2727272727273,12,714,92,16232,4,8,10,2880
"long_cut =  10 ; prob =  0.42",1.65289256198347,99.4609164420485,0.539083557951481,12,2.90556900726392,1.99733688415446,95.2961876832845,12,714,88,16236,4,8,10,2880
"long_cut =  10 ; prob =  0.43",1.65289256198347,99.4731683410929,0.526831658907134,12.2448979591837,2.9126213592233,1.99866755496336,95.3079178885631,12,714,86,16238,4,8,10,2880
"long_cut =  10 ; prob =  0.44",1.37741046831956,99.4854202401372,0.514579759862777,10.6382978723404,2.4390243902439,1.66777851901268,95.3079178885631,10,716,84,16240,4,8,10,2880
"long_cut =  10 ; prob =  0.45",0.964187327823691,99.4915461896594,0.508453810340603,7.77777777777778,1.7156862745098,1.1690046760187,95.2961876832845,7,719,83,16241,4,8,10,2880
"long_cut =  10 ; prob =  0.46",0.964187327823691,99.5037980887038,0.496201911296246,7.95454545454545,1.71990171990172,1.16978609625668,95.3079178885631,7,719,81,16243,4,8,10,2880
"long_cut =  10 ; prob =  0.47",0.964187327823691,99.546679735359,0.453320264641022,8.64197530864197,1.73482032218092,1.17252931323283,95.3489736070381,7,719,74,16250,4,8,10,2880
"long_cut =  10 ; prob =  0.48",0.964187327823691,99.5528056848812,0.447194315118848,8.75,1.73697270471464,1.17292225201072,95.3548387096774,7,719,73,16251,4,8,10,2880
"long_cut =  10 ; prob =  0.49",0.964187327823691,99.6079392305807,0.392060769419256,9.85915492957746,1.75658720200753,1.17647058823529,95.4076246334311,7,719,64,16260,4,8,10,2880
"long_cut =  10 ; prob =  0.5",0.964187327823691,99.6140651801029,0.385934819897082,10,1.75879396984925,1.1768661735037,95.4134897360704,7,719,63,16261,4,8,10,2880
"long_cut =  10 ; prob =  0.51",0.964187327823691,99.6263170791473,0.373682920852736,10.2941176470588,1.7632241813602,1.17765814266487,95.425219941349,7,719,61,16263,4,8,10,2880
"long_cut =  10 ; prob =  0.52",0.826446280991736,99.6263170791473,0.373682920852736,8.95522388059701,1.51324085750315,1.0097610232245,95.4193548387097,6,720,61,16263,4,8,10,2880
"long_cut =  10 ; prob =  0.53",0.826446280991736,99.6324430286694,0.367556971330552,9.09090909090909,1.51515151515152,1.01010101010101,95.425219941349,6,720,60,16264,4,8,10,2880
"long_cut =  10 ; prob =  0.54",0.826446280991736,99.6324430286694,0.367556971330552,9.09090909090909,1.51515151515152,1.01010101010101,95.425219941349,6,720,60,16264,4,8,10,2880
"long_cut =  10 ; prob =  0.55",0.826446280991736,99.6385689781916,0.361431021808378,9.23076923076923,1.51706700379267,1.01044122600202,95.4310850439883,6,720,59,16265,4,8,10,2880
"long_cut =  10 ; prob =  0.56",0.826446280991736,99.6569468267582,0.343053173241847,9.67741935483871,1.52284263959391,1.01146325016858,95.4486803519062,6,720,56,16268,4,8,10,2880
"long_cut =  10 ; prob =  0.57",0.68870523415978,99.6630727762803,0.336927223719674,8.33333333333333,1.27226463104326,0.843454790823212,95.4486803519062,5,721,55,16269,4,8,10,2880
"long_cut =  10 ; prob =  0.58",0.68870523415978,99.6753246753247,0.324675324675328,8.62068965517241,1.27551020408163,0.844024307900068,95.4604105571847,5,721,53,16271,4,8,10,2880
"long_cut =  10 ; prob =  0.59",0.68870523415978,99.6753246753247,0.324675324675328,8.62068965517241,1.27551020408163,0.844024307900068,95.4604105571847,5,721,53,16271,4,8,10,2880
"long_cut =  10 ; prob =  0.6",0.68870523415978,99.687576574369,0.31242342563097,8.92857142857143,1.27877237851662,0.844594594594595,95.4721407624633,5,721,51,16273,4,8,10,2880
"long_cut =  10 ; prob =  0.61",0.68870523415978,99.6937025238912,0.306297476108797,9.09090909090909,1.28040973111396,0.844880027036161,95.4780058651026,5,721,50,16274,4,8,10,2880
"long_cut =  10 ; prob =  0.62",0.68870523415978,99.6998284734134,0.300171526586623,9.25925925925926,1.28205128205128,0.845165652467884,95.4838709677419,5,721,49,16275,4,8,10,2880
"long_cut =  10 ; prob =  0.63",0.68870523415978,99.6998284734134,0.300171526586623,9.25925925925926,1.28205128205128,0.845165652467884,95.4838709677419,5,721,49,16275,4,8,10,2880
"long_cut =  10 ; prob =  0.64",0.68870523415978,99.6998284734134,0.300171526586623,9.25925925925926,1.28205128205128,0.845165652467884,95.4838709677419,5,721,49,16275,4,8,10,2880
"long_cut =  10 ; prob =  0.65",0.68870523415978,99.7059544229355,0.29404557706445,9.43396226415094,1.28369704749679,0.84545147108556,95.4897360703812,5,721,48,16276,4,8,10,2880
"long_cut =  10 ; prob =  0.66",0.68870523415978,99.7059544229355,0.29404557706445,9.43396226415094,1.28369704749679,0.84545147108556,95.4897360703812,5,721,48,16276,4,8,10,2880
"long_cut =  10 ; prob =  0.67",0.68870523415978,99.7182063219799,0.281793678020092,9.80392156862745,1.28700128700129,0.846023688663283,95.5014662756598,5,721,46,16278,4,8,10,2880
"long_cut =  10 ; prob =  0.68",0.68870523415978,99.7182063219799,0.281793678020092,9.80392156862745,1.28700128700129,0.846023688663283,95.5014662756598,5,721,46,16278,4,8,10,2880
"long_cut =  10 ; prob =  0.69",0.68870523415978,99.7182063219799,0.281793678020092,9.80392156862745,1.28700128700129,0.846023688663283,95.5014662756598,5,721,46,16278,4,8,10,2880
"long_cut =  10 ; prob =  0.7",0.68870523415978,99.7182063219799,0.281793678020092,9.80392156862745,1.28700128700129,0.846023688663283,95.5014662756598,5,721,46,16278,4,8,10,2880
"long_cut =  10 ; prob =  0.71",0.68870523415978,99.7243322715021,0.275667728497919,10,1.28865979381443,0.846310088016249,95.5073313782991,5,721,45,16279,4,8,10,2880
"long_cut =  10 ; prob =  0.72",0.68870523415978,99.7243322715021,0.275667728497919,10,1.28865979381443,0.846310088016249,95.5073313782991,5,721,45,16279,4,8,10,2880
"long_cut =  10 ; prob =  0.73",0.68870523415978,99.7243322715021,0.275667728497919,10,1.28865979381443,0.846310088016249,95.5073313782991,5,721,45,16279,4,8,10,2880
"long_cut =  10 ; prob =  0.74",0.68870523415978,99.7304582210243,0.269541778975746,10.2040816326531,1.29032258064516,0.846596681341009,95.5131964809384,5,721,44,16280,4,8,10,2880
"long_cut =  10 ; prob =  0.75",0.68870523415978,99.7304582210243,0.269541778975746,10.2040816326531,1.29032258064516,0.846596681341009,95.5131964809384,5,721,44,16280,4,8,10,2880
"long_cut =  10 ; prob =  0.76",0.68870523415978,99.7304582210243,0.269541778975746,10.2040816326531,1.29032258064516,0.846596681341009,95.5131964809384,5,721,44,16280,4,8,10,2880
"long_cut =  10 ; prob =  0.77",0.68870523415978,99.7610879686351,0.238912031364857,11.3636363636364,1.2987012987013,0.848032564450475,95.5425219941349,5,721,39,16285,4,8,10,2880
"long_cut =  10 ; prob =  0.78",0.68870523415978,99.7672139181573,0.232786081842684,11.6279069767442,1.30039011703511,0.848320325755005,95.5483870967742,5,721,38,16286,4,8,10,2880
"long_cut =  10 ; prob =  0.79",0.413223140495868,99.7733398676795,0.226660132320511,7.5,0.783289817232376,0.509510869565218,95.5425219941349,3,723,37,16287,4,8,10,2880
"long_cut =  10 ; prob =  0.8",0.413223140495868,99.7794658172017,0.220534182798338,7.69230769230769,0.784313725490196,0.509683995922528,95.5483870967742,3,723,36,16288,4,8,10,2880
"long_cut =  10 ; prob =  0.81",0.413223140495868,99.7794658172017,0.220534182798338,7.69230769230769,0.784313725490196,0.509683995922528,95.5483870967742,3,723,36,16288,4,8,10,2880
"long_cut =  10 ; prob =  0.82",0.413223140495868,99.791717716246,0.20828228375398,8.10810810810811,0.786369593709043,0.51003060183611,95.5601173020528,3,723,34,16290,4,8,10,2880
"long_cut =  10 ; prob =  0.83",0.413223140495868,99.7978436657682,0.202156334231807,8.33333333333333,0.78740157480315,0.510204081632653,95.5659824046921,3,723,33,16291,4,8,10,2880
"long_cut =  10 ; prob =  0.84",0.413223140495868,99.7978436657682,0.202156334231807,8.33333333333333,0.78740157480315,0.510204081632653,95.5659824046921,3,723,33,16291,4,8,10,2880
"long_cut =  10 ; prob =  0.85",0.413223140495868,99.7978436657682,0.202156334231807,8.33333333333333,0.78740157480315,0.510204081632653,95.5659824046921,3,723,33,16291,4,8,10,2880
"long_cut =  10 ; prob =  0.86",0.413223140495868,99.7978436657682,0.202156334231807,8.33333333333333,0.78740157480315,0.510204081632653,95.5659824046921,3,723,33,16291,4,8,10,2880
"long_cut =  10 ; prob =  0.87",0.413223140495868,99.7978436657682,0.202156334231807,8.33333333333333,0.78740157480315,0.510204081632653,95.5659824046921,3,723,33,16291,4,8,10,2880
"long_cut =  10 ; prob =  0.88",0.413223140495868,99.8039696152904,0.196030384709633,8.57142857142857,0.788436268068331,0.510377679482817,95.5718475073314,3,723,32,16292,4,8,10,2880
"long_cut =  10 ; prob =  0.89",0.275482093663912,99.8100955648126,0.189904435187449,6.06060606060606,0.527009222661397,0.340483486550902,95.5718475073314,2,724,31,16293,4,8,10,2880
"long_cut =  10 ; prob =  0.9",0.275482093663912,99.8100955648126,0.189904435187449,6.06060606060606,0.527009222661397,0.340483486550902,95.5718475073314,2,724,31,16293,4,8,10,2880
"long_cut =  10 ; prob =  0.91",0.137741046831956,99.8162215143347,0.183778485665276,3.2258064516129,0.264200792602378,0.170357751277683,95.5718475073314,1,725,30,16294,4,8,10,2880
"long_cut =  10 ; prob =  0.92",0.137741046831956,99.8162215143347,0.183778485665276,3.2258064516129,0.264200792602378,0.170357751277683,95.5718475073314,1,725,30,16294,4,8,10,2880
"long_cut =  10 ; prob =  0.93",0.137741046831956,99.8284734133791,0.171526586620929,3.44827586206897,0.264900662251656,0.170473917490624,95.58357771261,1,725,28,16296,4,8,10,2880
"long_cut =  10 ; prob =  0.94",0.137741046831956,99.8284734133791,0.171526586620929,3.44827586206897,0.264900662251656,0.170473917490624,95.58357771261,1,725,28,16296,4,8,10,2880
"long_cut =  10 ; prob =  0.95",0.137741046831956,99.8529772114678,0.147022788532225,4,0.266311584553928,0.170706725844998,95.6070381231672,1,725,24,16300,4,8,10,2880
"long_cut =  10 ; prob =  0.96",0.137741046831956,99.8529772114678,0.147022788532225,4,0.266311584553928,0.170706725844998,95.6070381231672,1,725,24,16300,4,8,10,2880
"long_cut =  10 ; prob =  0.97",0.137741046831956,99.8529772114678,0.147022788532225,4,0.266311584553928,0.170706725844998,95.6070381231672,1,725,24,16300,4,8,10,2880
"long_cut =  10 ; prob =  0.98",0.137741046831956,99.8713550600343,0.128644939965694,4.54545454545455,0.267379679144385,0.170881749829118,95.624633431085,1,725,21,16303,4,8,10,2880
"long_cut =  10 ; prob =  0.99",0,99.8836069590786,0.116393040921348,0,NA,NA,95.6304985337243,0,726,19,16305,4,8,10,2880
"long_cut =  10 ; prob =  1",0,100,0,NA,NA,NA,95.741935483871,0,726,0,16324,4,8,10,2880
"long_cut =  10 ; prob =  random_rate",1.63934426229508,0.976920324427481,2.30796755725191,3.00751879699248,2.12201591511936,169.972948602344,93.6742857142857,12,720,387,16381,4,8,10,2880
"long_cut =  10 ; prob =  random_50",50.1366120218579,0.495885019083969,50.4114980916031,4.1609977324263,7.68425460636516,406.537282941777,49.6114285714286,367,365,8453,8315,4,8,10,2880
