"","Sensitivity","Specificity","One_minus_Specificity","Precision","F1_Score","F_beta_Score","Accuracy","True_Positives","False_Negatives","False_Positives","True_Negatives","Early_cutoff","Set_number","Longterm_cutoff","Game_id"
"long_cut =  6 ; prob =  0",100,0,100,46.0275579009088,63.0395502911062,81.0029924672376,46.0275579009088,7850,0,9205,0,2,8,14,2880
"long_cut =  6 ; prob =  0.32",85.8853503184713,42.3356871265617,57.6643128734383,55.9502074688797,67.7587939698493,77.5834292289989,62.3805335678687,6742,1108,5308,3897,2,8,14,2880
"long_cut =  6 ; prob =  0.33",84,49.0602933188485,50.9397066811516,58.4419037490029,68.9280301050541,77.2438675819413,65.1421870419232,6594,1256,4689,4516,2,8,14,2880
"long_cut =  6 ; prob =  0.34",81.5286624203822,57.0559478544269,42.9440521455731,61.8178305805081,70.3180794374554,76.6411994347712,68.3201407211961,6400,1450,3953,5252,2,8,14,2880
"long_cut =  6 ; prob =  0.35",79.9363057324841,61.9989136338946,38.0010863661054,64.2075104880794,71.2137547523123,76.202851383188,70.2550571679859,6275,1575,3498,5707,2,8,14,2880
"long_cut =  6 ; prob =  0.36",78.3184713375796,65.605649103748,34.394350896252,66.0081597595018,71.6383127476113,75.502284226556,71.4570507182644,6148,1702,3166,6039,2,8,14,2880
"long_cut =  6 ; prob =  0.37",76.9299363057325,68.5388375882672,31.4611624117328,67.58813654169,71.9571045576407,74.8605429527706,72.401055408971,6039,1811,2896,6309,2,8,14,2880
"long_cut =  6 ; prob =  0.38",75.4267515923567,70.6355241716458,29.3644758283542,68.6572356215213,71.8829670996722,73.9681191285229,72.8408091468777,5921,1929,2703,6502,2,8,14,2880
"long_cut =  6 ; prob =  0.39",74.1273885350318,72.753938077132,27.246061922868,69.8811096433289,71.9416455461458,73.2373448787978,73.3861037818822,5819,2031,2508,6697,2,8,14,2880
"long_cut =  6 ; prob =  0.4",72.9936305732484,74.4052145573058,25.5947854426942,70.8632203809053,71.9126506024096,72.5573621030238,73.7554969217238,5730,2120,2356,6849,2,8,14,2880
"long_cut =  6 ; prob =  0.41",71.7070063694268,75.8283541553504,24.1716458446496,71.6704863763687,71.6887417218543,71.6996993936924,73.9313984168865,5629,2221,2225,6980,2,8,14,2880
"long_cut =  6 ; prob =  0.42",70.7261146496815,77.0559478544269,22.9440521455731,72.4425887265136,71.5740621374242,71.0628711857465,74.1424802110818,5552,2298,2112,7093,2,8,14,2880
"long_cut =  6 ; prob =  0.43",69.6433121019108,77.9576317218903,22.0423682781097,72.9322305229456,71.2498370910986,70.277149321267,74.1307534447376,5467,2383,2029,7176,2,8,14,2880
"long_cut =  6 ; prob =  0.44",68.2802547770701,79.033134166214,20.966865833786,73.5253772290809,70.8058124174373,69.2685448436288,74.0838463793609,5360,2490,1930,7275,2,8,14,2880
"long_cut =  6 ; prob =  0.45",67.2738853503185,80.0760456273764,19.9239543726236,74.2234715390021,70.5780153691948,68.5577047903414,74.1835238932864,5281,2569,1834,7371,2,8,14,2880
"long_cut =  6 ; prob =  0.46",65.8726114649682,81.2819120043455,18.7180879956545,75.0072526834929,70.1437873033098,67.5171045072335,74.1893872764585,5171,2679,1723,7482,2,8,14,2880
"long_cut =  6 ; prob =  0.47",64.4968152866242,82.1510048886475,17.8489951113525,75.4995526394274,69.5658147842814,66.4331076470897,74.02521254764,5063,2787,1643,7562,2,8,14,2880
"long_cut =  6 ; prob =  0.48",63.2229299363057,82.9114611624117,17.0885388375883,75.9332925336597,68.9976365911303,65.4128005061156,73.8493110524773,4963,2887,1573,7632,2,8,14,2880
"long_cut =  6 ; prob =  0.49",62.2165605095541,83.7262357414449,16.2737642585551,76.5277342525854,68.6340640809444,64.6339526758774,73.8258575197889,4884,2966,1498,7707,2,8,14,2880
"long_cut =  6 ; prob =  0.5",61.2866242038217,84.4541010320478,15.5458989679522,77.0746555591157,68.2798751064434,63.9046809415015,73.7906772207564,4811,3039,1431,7774,2,8,14,2880
"long_cut =  6 ; prob =  0.51",60.2292993630573,85.0950570342205,14.9049429657795,77.5081967213115,67.7849462365591,63.04,73.6499560246262,4728,3122,1372,7833,2,8,14,2880
"long_cut =  6 ; prob =  0.52",59.1082802547771,85.6925583921782,14.3074416078218,77.8915561524257,67.2122836242486,62.1034879674492,73.4564643799472,4640,3210,1317,7888,2,8,14,2880
"long_cut =  6 ; prob =  0.53",57.8471337579618,86.5833785985877,13.4166214014123,78.6184210526316,66.6519888448554,61.074349042393,73.3567868660217,4541,3309,1235,7970,2,8,14,2880
"long_cut =  6 ; prob =  0.54",56.6114649681529,87.2786529060293,12.7213470939707,79.1451469278718,66.0081693278871,60.0297176820208,73.1632952213427,4444,3406,1171,8034,2,8,14,2880
"long_cut =  6 ; prob =  0.55",55.6433121019108,87.9739272134709,12.0260727865291,79.7808219178082,65.5609756097561,59.2271186440678,73.0929346232776,4368,3482,1107,8098,2,8,14,2880
"long_cut =  6 ; prob =  0.56",54.6114649681529,88.5062466051059,11.4937533948941,80.2057998129093,64.9791587722622,58.3344672744591,72.9053063617707,4287,3563,1058,8147,2,8,14,2880
"long_cut =  6 ; prob =  0.57",53.3757961783439,88.9951113525258,11.0048886474742,80.530463194311,64.1998008120739,57.2357457039041,72.600410436822,4190,3660,1013,8192,2,8,14,2880
"long_cut =  6 ; prob =  0.58",52.3694267515923,89.4622487778381,10.5377512221619,80.9092698287739,63.5836362230299,56.3443984539897,72.3893286426268,4111,3739,970,8235,2,8,14,2880
"long_cut =  6 ; prob =  0.59",51.4267515923567,89.9185225420967,10.0814774579033,81.3091641490433,63.0042918454936,55.5066684999313,72.2017003811199,4037,3813,928,8277,2,8,14,2880
"long_cut =  6 ; prob =  0.6",50.3184713375796,90.4291146116241,9.57088538837588,81.7636100186297,62.2979260310701,54.5113300764539,71.9671650542363,3950,3900,881,8324,2,8,14,2880
"long_cut =  6 ; prob =  0.61",49.2738853503185,90.82020640956,9.17979359043998,82.0708678124337,61.5776486508,53.554121784399,71.6974494283201,3868,3982,845,8360,2,8,14,2880
"long_cut =  6 ; prob =  0.62",48.2420382165605,91.1678435632808,8.83215643671917,82.3260869565217,60.8353413654619,52.5972222222222,71.4101436528877,3787,4063,813,8392,2,8,14,2880
"long_cut =  6 ; prob =  0.63",46.9808917197452,91.5697990222705,8.4302009777295,82.6164874551971,59.8993016079259,51.4164621904974,71.0466138962181,3688,4162,776,8429,2,8,14,2880
"long_cut =  6 ; prob =  0.64",46.0764331210191,91.9391634980989,8.06083650190114,82.9777471897224,59.2513719387337,50.574680500014,70.8296687188508,3617,4233,742,8463,2,8,14,2880
"long_cut =  6 ; prob =  0.65",45.1082802547771,92.2542096686583,7.74579033134166,83.2393041842971,58.5095836087244,49.6578224042183,70.5540897097625,3541,4309,713,8492,2,8,14,2880
"long_cut =  6 ; prob =  0.66",44.0636942675159,92.6344378055405,7.36556219445953,83.6113125453227,57.7125218987236,48.6675858963897,70.2785107006743,3459,4391,678,8527,2,8,14,2880
"long_cut =  6 ; prob =  0.67",43.1082802547771,92.9712112982075,7.0287887017925,83.9493922103696,56.9649019442808,47.7547910022297,70.0205218411023,3384,4466,647,8558,2,8,14,2880
"long_cut =  6 ; prob =  0.68",42.3312101910828,93.3079847908745,6.69201520912548,84.3615130743844,56.374586478921,47.0160445966213,69.8446203459396,3323,4527,616,8589,2,8,14,2880
"long_cut =  6 ; prob =  0.69",41.2993630573248,93.6447582835415,6.35524171645845,84.713875097988,55.5279609488739,46.0158401226332,69.5514511873351,3242,4608,585,8620,2,8,14,2880
"long_cut =  6 ; prob =  0.7",40.2675159235669,93.8837588267246,6.11624117327539,84.8818474758324,54.6224295835493,44.9977223550848,69.2055115801818,3161,4689,563,8642,2,8,14,2880
"long_cut =  6 ; prob =  0.71",39.1337579617834,94.1336230309614,5.86637696903857,85.0498338870432,53.6032106089688,43.8706729121444,68.8185282908238,3072,4778,540,8665,2,8,14,2880
"long_cut =  6 ; prob =  0.72",37.9490445859873,94.4269418794134,5.57305812058664,85.3092783505155,52.5304179157115,42.6888685085406,68.4315450014658,2979,4871,513,8692,2,8,14,2880
"long_cut =  6 ; prob =  0.73",36.968152866242,94.5355784899511,5.46442151004889,85.2276064610866,51.5681919147046,41.6894124407413,68.0386983289358,2902,4948,503,8702,2,8,14,2880
"long_cut =  6 ; prob =  0.74",35.8471337579618,94.7963063552417,5.20369364475828,85.4539933191619,50.5070447814772,40.5557317038019,67.663441805922,2814,5036,479,8726,2,8,14,2880
"long_cut =  6 ; prob =  0.75",34.9044585987261,95.0570342205323,4.94296577946768,85.7589984350548,49.6152105024898,39.6010984246278,67.3702726473175,2740,5110,455,8750,2,8,14,2880
"long_cut =  6 ; prob =  0.76",33.8726114649682,95.3720803910918,4.6279196089082,86.1912479740681,48.6328303612254,38.5529940553864,67.0653767223688,2659,5191,426,8779,2,8,14,2880
"long_cut =  6 ; prob =  0.77",32.8789808917197,95.6328082563824,4.3671917436176,86.5236339255783,47.6506969445214,37.5330832097257,66.7487540310759,2581,5269,402,8803,2,8,14,2880
"long_cut =  6 ; prob =  0.78",31.7579617834395,95.8392178164041,4.16078218359587,86.682892906815,46.4851762073466,36.3665538569261,66.3441805922017,2493,5357,383,8822,2,8,14,2880
"long_cut =  6 ; prob =  0.79",30.7006369426752,96.0347637153721,3.96523628462792,86.8468468468468,45.3647058823529,35.2596927578639,65.9630606860158,2410,5440,365,8840,2,8,14,2880
"long_cut =  6 ; prob =  0.8",29.7070063694268,96.1759913090712,3.82400869092885,86.8852459016393,44.2756787545092,34.2095998122286,65.58194077983,2332,5518,352,8853,2,8,14,2880
"long_cut =  6 ; prob =  0.81",28.5222929936306,96.2846279196089,3.71537208039109,86.7493219682294,42.929728693318,32.944880962891,65.0952799765465,2239,5611,342,8863,2,8,14,2880
"long_cut =  6 ; prob =  0.82",27.7070063694268,96.3824008690929,3.61759913090711,86.7224880382775,41.9965244255648,32.0720773858677,64.7727939020815,2175,5675,333,8872,2,8,14,2880
"long_cut =  6 ; prob =  0.83",26.828025477707,96.6539923954373,3.34600760456274,87.2410936205468,41.0366328916602,31.1409475365233,64.5148050425095,2106,5744,308,8897,2,8,14,2880
"long_cut =  6 ; prob =  0.84",25.8853503184713,96.8169473112439,3.18305268875612,87.3978494623656,39.9410319410319,30.126019273536,64.1688654353562,2032,5818,293,8912,2,8,14,2880
"long_cut =  6 ; prob =  0.85",24.7388535031847,97.0016295491581,2.99837045084194,87.5563570784491,38.5776718315455,28.8833363079303,63.7408384637936,1942,5908,276,8929,2,8,14,2880
"long_cut =  6 ; prob =  0.86",23.8343949044586,97.1319934818034,2.86800651819663,87.6346604215457,37.4762143214822,27.8962278216788,63.3948988566403,1871,5979,264,8941,2,8,14,2880
"long_cut =  6 ; prob =  0.87",22.7643312101911,97.2189027702336,2.78109722976643,87.4694077337249,36.1265541291823,26.7171007385701,62.9492817355614,1787,6063,256,8949,2,8,14,2880
"long_cut =  6 ; prob =  0.88",21.4904458598726,97.4144486692015,2.58555133079847,87.6363636363636,34.5166240409207,25.311327831958,62.46848431545,1687,6163,238,8967,2,8,14,2880
"long_cut =  6 ; prob =  0.89",20.5095541401274,97.6534492123846,2.34655078761543,88.170865279299,33.2782141380736,24.2280142057425,62.145998240985,1610,6240,216,8989,2,8,14,2880
"long_cut =  6 ; prob =  0.9",19.2611464968153,97.827267789245,2.17273221075502,88.3177570093458,31.6251830161054,22.8316018361923,61.6652008208736,1512,6338,200,9005,2,8,14,2880
"long_cut =  6 ; prob =  0.91",18.2165605095541,97.925040738729,2.07495926127105,88.2171499074645,30.1974448315912,21.6528875564035,61.2371738493111,1430,6420,191,9014,2,8,14,2880
"long_cut =  6 ; prob =  0.92",16.968152866242,98.066268332428,1.93373166757197,88.2119205298013,28.4615384615385,20.2370100273473,60.7387862796834,1332,6518,178,9027,2,8,14,2880
"long_cut =  6 ; prob =  0.93",15.5923566878981,98.2183595871809,1.78164041281912,88.1844380403458,26.4992422602295,18.6653653775772,60.1876282615069,1224,6626,164,9041,2,8,14,2880
"long_cut =  6 ; prob =  0.94",14.0891719745223,98.4899511135253,1.51004888647475,88.8353413654619,24.3210555250137,16.9398070148568,59.6423336265025,1106,6744,139,9066,2,8,14,2880
"long_cut =  6 ; prob =  0.95",12.5987261146497,98.6203150461706,1.37968495382944,88.6200716845878,22.0611197858577,15.2078976503875,59.026678393433,989,6861,127,9078,2,8,14,2880
"long_cut =  6 ; prob =  0.96",11.0828025477707,98.8484519282998,1.15154807170016,89.1393442622951,19.7144799456152,13.4358784284655,58.4520668425682,870,6980,106,9099,2,8,14,2880
"long_cut =  6 ; prob =  0.97",9.29936305732484,99.0439978272678,0.956002172732207,89.242053789731,16.8435625288417,11.3290707058166,57.7367340955731,730,7120,88,9117,2,8,14,2880
"long_cut =  6 ; prob =  0.98",7.38853503184713,99.2178164041282,0.78218359587181,88.9570552147239,13.6438485062338,9.04779732933982,56.9510407505131,580,7270,72,9133,2,8,14,2880
"long_cut =  6 ; prob =  0.99",5.23566878980892,99.4894079304726,0.510592069527427,89.7379912663755,9.89407799711122,6.45049908971059,56.1067135737321,411,7439,47,9158,2,8,14,2880
"long_cut =  6 ; prob =  1",0,100,0,NA,NA,NA,53.9724420990912,0,7850,0,9205,2,8,14,2880
"long_cut =  6 ; prob =  random_rate",45.3020134228188,0.549291305267612,45.0708694732388,46.1042246395143,45.6995987963892,198.952357196308,50.5028571428571,3645,4401,4261,5193,2,8,14,2880
"long_cut =  6 ; prob =  random_50",50.2237136465324,0.496192088005077,50.3807911994923,45.8995910949568,47.9643916913947,205.547965258124,49.8971428571429,4041,4005,4763,4691,2,8,14,2880
"long_cut =  7 ; prob =  0",100,0,100,42.4919378481384,59.641181795737,78.6981734465608,42.4919378481384,7247,0,9808,0,2,8,14,2880
"long_cut =  7 ; prob =  0.01",100,0,100,42.4919378481384,59.641181795737,78.6981734465608,42.4919378481384,7247,0,9808,0,2,8,14,2880
"long_cut =  7 ; prob =  0.02",100,0,100,42.4919378481384,59.641181795737,78.6981734465608,42.4919378481384,7247,0,9808,0,2,8,14,2880
"long_cut =  7 ; prob =  0.03",99.9862011866979,0,100,42.4885657323795,59.6354059503724,78.6890230658964,42.4860744649663,7246,1,9808,0,2,8,14,2880
"long_cut =  7 ; prob =  0.04",99.9862011866979,0,100,42.4885657323795,59.6354059503724,78.6890230658964,42.4860744649663,7246,1,9808,0,2,8,14,2880
"long_cut =  7 ; prob =  0.05",99.9862011866979,0,100,42.4885657323795,59.6354059503724,78.6890230658964,42.4860744649663,7246,1,9808,0,2,8,14,2880
"long_cut =  7 ; prob =  0.06",99.9172071201877,0.224306688417618,99.7756933115824,42.5265754390086,59.6605421438576,78.6808649353472,42.5857519788918,7241,6,9786,22,2,8,14,2880
"long_cut =  7 ; prob =  0.07",99.8620118669794,0.438417618270799,99.5615823817292,42.5655805199388,59.6890593426533,78.68014785823,42.6854294928174,7237,10,9765,43,2,8,14,2880
"long_cut =  7 ; prob =  0.08",99.8068166137712,0.65252854812398,99.347471451876,42.6047004771161,59.7176354029062,78.6794300010878,42.7851070067429,7233,14,9744,64,2,8,14,2880
"long_cut =  7 ; prob =  0.09",99.7240237339589,1.06035889070147,98.9396411092985,42.685015651763,59.7816196542311,78.6929157864936,42.984462034594,7227,20,9704,104,2,8,14,2880
"long_cut =  7 ; prob =  0.1",99.6688284807507,1.29486133768352,98.7051386623165,42.729531471841,59.8153285578237,78.6956332258346,43.0958663148637,7223,24,9681,127,2,8,14,2880
"long_cut =  7 ; prob =  0.11",99.6274320408445,2.29404567699837,97.7059543230016,42.9685175266321,60.04158004158,78.8364525780175,43.6528877162122,7220,27,9583,225,2,8,14,2880
"long_cut =  7 ; prob =  0.12",99.5308403477301,3.16068515497553,96.8393148450245,43.1631859254383,60.2137073211453,78.9185758988162,44.1102316036353,7213,34,9498,310,2,8,14,2880
"long_cut =  7 ; prob =  0.13",99.4480474679178,3.89477977161501,96.105220228385,43.3295256417964,60.3601340033501,78.9877468709585,44.4972148929933,7207,40,9426,382,2,8,14,2880
"long_cut =  7 ; prob =  0.14",99.268662894991,4.90415986949429,95.0958401305057,43.5445796259306,60.535173342309,79.0393109055352,45.001465845793,7194,53,9327,481,2,8,14,2880
"long_cut =  7 ; prob =  0.15",99.1444735752725,5.58727569331158,94.4127243066884,43.6910915171785,60.6533851088975,79.0724803556886,45.3415420697743,7185,62,9260,548,2,8,14,2880
"long_cut =  7 ; prob =  0.16",98.8271008693252,7.15742251223491,92.8425774877651,44.0250799114827,60.9143100148841,79.1276294855931,46.1096452653181,7162,85,9106,702,2,8,14,2880
"long_cut =  7 ; prob =  0.17",98.52352697668,8.11582381729201,91.884176182708,44.2050520059435,61.0282490704731,79.0872840053168,46.5318088537086,7140,107,9012,796,2,8,14,2880
"long_cut =  7 ; prob =  0.18",98.2337518973368,8.80913539967374,91.1908646003263,44.3192429807632,61.0810810810811,79.0104548178731,46.8073878627968,7119,128,8944,864,2,8,14,2880
"long_cut =  7 ; prob =  0.19",97.8059886849731,10.6545676998369,89.3454323001631,44.7164216768658,61.3732790717811,79.0383371618457,47.6868953386104,7088,159,8763,1045,2,8,14,2880
"long_cut =  7 ; prob =  0.2",97.4196219125155,12.010603588907,87.989396411093,44.9968132568515,61.5599250119894,79.0098034826984,48.3025505716799,7060,187,8630,1178,2,8,14,2880
"long_cut =  7 ; prob =  0.21",96.6744859942045,14.7022838499184,85.2977161500816,45.5763726255529,61.9479198903577,78.9675383228133,49.5338610378188,7006,241,8366,1442,2,8,14,2880
"long_cut =  7 ; prob =  0.22",95.7913619428729,18.0566884176183,81.9433115823817,46.3448828359704,62.4673805453073,78.9455728159756,51.0876575784227,6942,305,8037,1771,2,8,14,2880
"long_cut =  7 ; prob =  0.23",94.1769007865324,23.1035889070147,76.8964110929853,47.5046982668616,63.1535116128435,78.7106446776612,53.3040164174729,6825,422,7542,2266,2,8,14,2880
"long_cut =  7 ; prob =  0.24",91.872498965089,29.2414355628059,70.7585644371941,48.963082806295,63.88102662509,78.1712299816841,55.8545880973322,6658,589,6940,2868,2,8,14,2880
"long_cut =  7 ; prob =  0.25",90.4512211949772,32.5652528548124,67.4347471451876,49.7759890652289,64.21434169279,77.7450957136419,57.1621225447083,6555,692,6614,3194,2,8,14,2880
"long_cut =  7 ; prob =  0.26",89.4715054505313,34.8287112561175,65.1712887438825,50.3572538055297,64.4436714207623,77.4412382954328,58.0474934036939,6484,763,6392,3416,2,8,14,2880
"long_cut =  7 ; prob =  0.27",88.3951980129709,36.6435562805873,63.3564437194127,50.7606973058637,64.4888508582071,76.9803883868487,58.633831720903,6406,841,6214,3594,2,8,14,2880
"long_cut =  7 ; prob =  0.28",87.0981095625776,38.3462479608483,61.6537520391517,51.0720932114249,64.3884525145364,76.3296006965439,59.0618586924655,6312,935,6047,3761,2,8,14,2880
"long_cut =  7 ; prob =  0.29",85.6906306057679,42.0880913539967,57.9119086460033,52.228763666947,64.9004546167111,75.9577278731836,60.6156552330695,6210,1037,5680,4128,2,8,14,2880
"long_cut =  7 ; prob =  0.3",83.8001931833862,48.6745513866232,51.3254486133768,54.6772305753129,66.1763103410701,75.7326349918943,63.6001172676634,6073,1174,5034,4774,2,8,14,2880
"long_cut =  7 ; prob =  0.31",81.5509866151511,56.1582381729201,43.8417618270799,57.8844270323212,67.7092283897577,75.3864993111894,66.948109058927,5910,1337,4300,5508,2,8,14,2880
"long_cut =  7 ; prob =  0.32",79.6467503794674,61.7455138662316,38.2544861337684,60.6047879042419,68.8331047641763,74.9376817615289,69.352096159484,5772,1475,3752,6056,2,8,14,2880
"long_cut =  7 ; prob =  0.33",77.9494963433145,65.6300978792822,34.3699021207178,62.6274944567627,69.4534948054343,74.3133024626395,70.8648490178833,5649,1598,3371,6437,2,8,14,2880
"long_cut =  7 ; prob =  0.34",76.1418518007451,68.4747145187602,31.5252854812398,64.0882694541231,69.5970233966072,73.3815628490877,71.7326297273527,5518,1729,3092,6716,2,8,14,2880
"long_cut =  7 ; prob =  0.35",74.6653787774251,71.0134584013051,28.9865415986949,65.556094015023,69.8148506547965,72.6464744106117,72.5652301377895,5411,1836,2843,6965,2,8,14,2880
"long_cut =  7 ; prob =  0.36",73.5890713398648,72.7671288743882,27.2328711256117,66.6291854072963,69.9363976132713,72.0831531141869,73.116388155966,5333,1914,2671,7137,2,8,14,2880
"long_cut =  7 ; prob =  0.37",72.1539947564509,74.6839314845024,25.3160685154976,67.8034232365145,69.9110903135236,71.2397820163488,73.6089123424216,5229,2018,2483,7325,2,8,14,2880
"long_cut =  7 ; prob =  0.38",70.8983027459638,76.1623164763458,23.8376835236542,68.7265917602996,69.7955579705223,70.4530495831505,73.9255350337145,5138,2109,2338,7470,2,8,14,2880
"long_cut =  7 ; prob =  0.39",69.46322616255,77.5489396411093,22.4510603588907,69.5688225538972,69.5159842574052,69.4843197879859,74.1131632952213,5034,2213,2202,7606,2,8,14,2880
"long_cut =  7 ; prob =  0.4",68.0695460190424,78.6296900489396,21.3703099510604,70.180680039835,69.1089941159989,68.4815503789877,74.1424802110818,4933,2314,2096,7712,2,8,14,2880
"long_cut =  7 ; prob =  0.41",66.6758658755347,79.8939641109298,20.1060358890701,71.0170487948266,68.7780229165184,67.5011175681717,74.2773380240399,4832,2415,1972,7836,2,8,14,2880
"long_cut =  7 ; prob =  0.42",65.3787774251414,80.9135399673736,19.0864600326264,71.679273827534,68.3842101464964,66.5486825102534,74.3125183230724,4738,2509,1872,7936,2,8,14,2880
"long_cut =  7 ; prob =  0.43",64.2058782944667,81.7088091353997,18.2911908646003,72.173103769195,67.9567693880532,65.6554254268379,74.2714746408678,4653,2594,1794,8014,2,8,14,2880
"long_cut =  7 ; prob =  0.44",62.9915827238857,82.4938825448613,17.5061174551387,72.6679401464502,67.4846625766871,64.71505528778,74.2069774259748,4565,2682,1717,8091,2,8,14,2880
