"","Sensitivity","Specificity","One_minus_Specificity","Precision","F1_Score","F_beta_Score","Accuracy","True_Positives","False_Negatives","False_Positives","True_Negatives","Early_cutoff","Set_number","Longterm_cutoff","Game_id"
"long_cut =  8 ; prob =  0.9",15.609249925882,98.0883066472586,1.91169335274138,84.24,26.3381690845423,18.6477296876107,65.4565714620843,1053,5693,197,10108,3,8,14,2880
"long_cut =  8 ; prob =  0.91",14.7791283723688,98.2241630276565,1.77583697234353,84.4915254237288,25.1577088064597,17.6999005823036,65.2102515981467,997,5749,183,10122,3,8,14,2880
"long_cut =  8 ; prob =  0.92",13.5042988437593,98.3600194080543,1.63998059194566,84.3518518518519,23.2813697929977,16.2307582668187,64.7879889742537,911,5835,169,10136,3,8,14,2880
"long_cut =  8 ; prob =  0.93",12.5111176993774,98.5152838427948,1.48471615720523,84.653961885657,21.8003357871626,15.0816625567349,64.4888862823295,844,5902,153,10152,3,8,14,2880
"long_cut =  8 ; prob =  0.94",11.4289949599763,98.6705482775352,1.32945172246483,84.9118942731278,20.1463287170107,13.8211673598164,64.1545950384142,771,5975,137,10168,3,8,14,2880
"long_cut =  8 ; prob =  0.95",10.3172250222354,98.8258127122756,1.1741872877244,85.1897184822521,18.405394684649,12.5175353404554,63.8085742771685,696,6050,121,10184,3,8,14,2880
"long_cut =  8 ; prob =  0.96",9.11651348947525,98.9325570111596,1.06744298884037,84.8275862068966,16.4636594833356,11.0974773539283,63.3980411706058,615,6131,110,10195,3,8,14,2880
"long_cut =  8 ; prob =  0.97",8.049214349244,99.0587093643862,0.941290635613778,84.84375,14.7034930950447,9.82841007819288,63.0520204093602,543,6203,97,10208,3,8,14,2880
"long_cut =  8 ; prob =  0.98",6.38897124221761,99.2042697719554,0.795730228044633,84.0155945419103,11.8749138999862,7.83721860566607,62.4831388188376,431,6315,82,10223,3,8,14,2880
"long_cut =  8 ; prob =  0.99",4.63978654017195,99.4274623968947,0.572537603105294,84.1397849462366,8.79460522618713,5.72086562362919,61.9259867456454,313,6433,59,10246,3,8,14,2880
"long_cut =  8 ; prob =  1",0,100,0,NA,NA,NA,60.4363380446895,0,6746,0,10305,3,8,14,2880
"long_cut =  8 ; prob =  random_rate",37.2793053545586,0.615203021718602,38.4796978281398,38.7310178920463,37.9912985768011,197.734099326354,51.9485714285714,2576,4334,4075,6515,3,8,14,2880
"long_cut =  8 ; prob =  random_50",49.4066570188133,0.499622285174693,50.0377714825307,39.182830253644,43.7047942136593,214.879102137375,49.7428571428571,3414,3496,5299,5291,3,8,14,2880
"long_cut =  9 ; prob =  0",100,0,100,37.2001642132426,54.2275797212961,74.7589750842703,37.2001642132426,6343,0,10708,0,3,8,14,2880
"long_cut =  9 ; prob =  0.01",100,0,100,37.2001642132426,54.2275797212961,74.7589750842703,37.2001642132426,6343,0,10708,0,3,8,14,2880
"long_cut =  9 ; prob =  0.02",99.984234589311,0,100,37.1964809384164,54.2213482665755,74.7489510159823,37.1942994545774,6342,1,10708,0,3,8,14,2880
"long_cut =  9 ; prob =  0.03",99.984234589311,0,100,37.1964809384164,54.2213482665755,74.7489510159823,37.1942994545774,6342,1,10708,0,3,8,14,2880
"long_cut =  9 ; prob =  0.04",99.9211729465553,0.214792678371311,99.7852073216287,37.2319802619985,54.2497646152529,74.7493808232103,37.3057298692159,6338,5,10685,23,3,8,14,2880
"long_cut =  9 ; prob =  0.05",99.8265804824216,0.420246544639522,99.5797534553605,37.2580170638423,54.2634330276802,74.7279722425473,37.3995660078588,6332,11,10663,45,3,8,14,2880
"long_cut =  9 ; prob =  0.06",99.7635188396658,0.924542398206948,99.075457601793,37.3619885457873,54.3642611683849,74.783143066487,37.6928039411178,6328,15,10609,99,3,8,14,2880
