"","Sensitivity","Specificity","One_minus_Specificity","Precision","F1_Score","F_beta_Score","Accuracy","True_Positives","False_Negatives","False_Positives","True_Negatives","Early_cutoff","Set_number","Longterm_cutoff","Game_id"
"long_cut =  10 ; prob =  0",100,0,100,4.24508941659337,8.1444400697452,18.1444539120846,4.24508941659337,724,0,16331,0,2,8,10,2880
"long_cut =  10 ; prob =  0.28",2.90055248618785,99.3815443022473,0.61845569775274,17.2131147540984,4.9645390070922,3.47912524850895,95.2858399296394,21,703,101,16230,2,8,10,2880
"long_cut =  10 ; prob =  0.29",2.76243093922652,99.4244075684281,0.575592431571859,17.5438596491228,4.77326968973747,3.32225913621262,95.321020228672,20,704,94,16237,2,8,10,2880
"long_cut =  10 ; prob =  0.3",2.34806629834254,99.4550241871288,0.544975812871229,16.0377358490566,4.09638554216868,2.83144570286476,95.3327469950161,17,707,89,16242,2,8,10,2880
"long_cut =  10 ; prob =  0.31",1.51933701657459,99.4856408058294,0.514359194170599,11.5789473684211,2.68620268620269,1.83884988298228,95.326883611844,11,713,84,16247,2,8,10,2880
"long_cut =  10 ; prob =  0.32",1.51933701657459,99.5101341007899,0.489865899210096,12.0879120879121,2.69938650306748,1.84131235353197,95.3503371445324,11,713,80,16251,2,8,10,2880
"long_cut =  10 ; prob =  0.33",1.51933701657459,99.5223807482702,0.477619251729844,12.3595505617978,2.7060270602706,1.84254606365159,95.3620639108766,11,713,78,16253,2,8,10,2880
"long_cut =  10 ; prob =  0.34",1.38121546961326,99.5285040720103,0.471495927989718,11.4942528735632,2.46609124537608,1.67616493462957,95.3620639108766,10,714,77,16254,2,8,10,2880
"long_cut =  10 ; prob =  0.35",1.24309392265193,99.5346273957504,0.465372604249592,10.5882352941176,2.22496909765142,1.50956055015096,95.3620639108766,9,715,76,16255,2,8,10,2880
"long_cut =  10 ; prob =  0.36",0.828729281767956,99.5529973669708,0.447002633029203,7.59493670886076,1.49439601494396,1.00840336134454,95.3620639108766,6,718,73,16258,2,8,10,2880
"long_cut =  10 ; prob =  0.37",0.828729281767956,99.5774906619313,0.4225093380687,8,1.50187734668335,1.0097610232245,95.3855174435649,6,718,69,16262,2,8,10,2880
"long_cut =  10 ; prob =  0.38",0.828729281767956,99.5958606331517,0.404139366848322,8.33333333333333,1.50753768844221,1.01078167115903,95.4031075930812,6,718,66,16265,2,8,10,2880
"long_cut =  10 ; prob =  0.39",0.552486187845304,99.6019839568918,0.398016043108196,5.79710144927536,1.00882723833544,0.674536256323777,95.3972442099091,4,720,65,16266,2,8,10,2880
"long_cut =  10 ; prob =  0.4",0.552486187845304,99.6142306043721,0.385769395627944,5.97014925373134,1.01137800252845,0.674991562605467,95.4089709762533,4,720,63,16268,2,8,10,2880
"long_cut =  10 ; prob =  0.41",0.552486187845304,99.6264772518523,0.373522748147692,6.15384615384615,1.01394169835234,0.675447483958122,95.4206977425975,4,720,61,16270,2,8,10,2880
"long_cut =  10 ; prob =  0.42",0.276243093922652,99.6448472230727,0.355152776927314,3.33333333333333,0.510204081632653,0.3382949932341,95.4265611257696,2,722,58,16273,2,8,10,2880
"long_cut =  10 ; prob =  0.43",0.276243093922652,99.6632171942931,0.336782805706937,3.50877192982456,0.512163892445583,0.338638672536404,95.4441512752858,2,722,55,16276,2,8,10,2880
"long_cut =  10 ; prob =  0.44",0.276243093922652,99.6693405180332,0.330659481966811,3.57142857142857,0.512820512820513,0.338753387533875,95.4500146584579,2,722,54,16277,2,8,10,2880
"long_cut =  10 ; prob =  0.45",0.276243093922652,99.6693405180332,0.330659481966811,3.57142857142857,0.512820512820513,0.338753387533875,95.4500146584579,2,722,54,16277,2,8,10,2880
"long_cut =  10 ; prob =  0.46",0.276243093922652,99.6877104892536,0.312289510746433,3.77358490566038,0.514800514800515,0.339097999321804,95.4676048079742,2,722,51,16280,2,8,10,2880
"long_cut =  10 ; prob =  0.47",0.276243093922652,99.6877104892536,0.312289510746433,3.77358490566038,0.514800514800515,0.339097999321804,95.4676048079742,2,722,51,16280,2,8,10,2880
"long_cut =  10 ; prob =  0.48",0.276243093922652,99.6877104892536,0.312289510746433,3.77358490566038,0.514800514800515,0.339097999321804,95.4676048079742,2,722,51,16280,2,8,10,2880
"long_cut =  10 ; prob =  0.49",0.276243093922652,99.7122037842141,0.287796215785929,4.08163265306122,0.517464424320828,0.33955857385399,95.4910583406626,2,722,47,16284,2,8,10,2880
"long_cut =  10 ; prob =  0.5",0.138121546961326,99.7122037842141,0.287796215785929,2.08333333333333,0.259067357512953,0.169836956521739,95.4851949574905,1,723,47,16284,2,8,10,2880
"long_cut =  10 ; prob =  0.51",0.138121546961326,99.7244504316943,0.275549568305677,2.17391304347826,0.25974025974026,0.169952413324269,95.4969217238346,1,723,45,16286,2,8,10,2880
"long_cut =  10 ; prob =  0.52",0.138121546961326,99.7305737554344,0.269426244565552,2.22222222222222,0.260078023407022,0.170010200612037,95.5027851070067,1,723,44,16287,2,8,10,2880
"long_cut =  10 ; prob =  0.53",0.138121546961326,99.7305737554344,0.269426244565552,2.22222222222222,0.260078023407022,0.170010200612037,95.5027851070067,1,723,44,16287,2,8,10,2880
"long_cut =  10 ; prob =  0.54",0.138121546961326,99.7305737554344,0.269426244565552,2.22222222222222,0.260078023407022,0.170010200612037,95.5027851070067,1,723,44,16287,2,8,10,2880
"long_cut =  10 ; prob =  0.55",0.138121546961326,99.7305737554344,0.269426244565552,2.22222222222222,0.260078023407022,0.170010200612037,95.5027851070067,1,723,44,16287,2,8,10,2880
"long_cut =  10 ; prob =  0.56",0.138121546961326,99.7428204029147,0.2571795970853,2.32558139534884,0.260756192959583,0.170125893160939,95.5145118733509,1,723,42,16289,2,8,10,2880
"long_cut =  10 ; prob =  0.57",0.138121546961326,99.7428204029147,0.2571795970853,2.32558139534884,0.260756192959583,0.170125893160939,95.5145118733509,1,723,42,16289,2,8,10,2880
"long_cut =  10 ; prob =  0.58",0.138121546961326,99.7428204029147,0.2571795970853,2.32558139534884,0.260756192959583,0.170125893160939,95.5145118733509,1,723,42,16289,2,8,10,2880
"long_cut =  10 ; prob =  0.59",0.138121546961326,99.7428204029147,0.2571795970853,2.32558139534884,0.260756192959583,0.170125893160939,95.5145118733509,1,723,42,16289,2,8,10,2880
"long_cut =  10 ; prob =  0.6",0.138121546961326,99.7489437266548,0.251056273345174,2.38095238095238,0.261096605744125,0.170183798502383,95.520375256523,1,723,41,16290,2,8,10,2880
"long_cut =  10 ; prob =  0.61",0.138121546961326,99.755067050395,0.244932949605048,2.4390243902439,0.261437908496732,0.170241743275451,95.5262386396951,1,723,40,16291,2,8,10,2880
"long_cut =  10 ; prob =  0.62",0.138121546961326,99.755067050395,0.244932949605048,2.4390243902439,0.261437908496732,0.170241743275451,95.5262386396951,1,723,40,16291,2,8,10,2880
"long_cut =  10 ; prob =  0.63",0.138121546961326,99.755067050395,0.244932949605048,2.4390243902439,0.261437908496732,0.170241743275451,95.5262386396951,1,723,40,16291,2,8,10,2880
"long_cut =  10 ; prob =  0.64",0.138121546961326,99.7611903741351,0.238809625864922,2.5,0.261780104712042,0.170299727520436,95.5321020228672,1,723,39,16292,2,8,10,2880
"long_cut =  10 ; prob =  0.65",0.138121546961326,99.7611903741351,0.238809625864922,2.5,0.261780104712042,0.170299727520436,95.5321020228672,1,723,39,16292,2,8,10,2880
"long_cut =  10 ; prob =  0.66",0.138121546961326,99.7673136978752,0.232686302124796,2.56410256410256,0.262123197903014,0.170357751277683,95.5379654060393,1,723,38,16293,2,8,10,2880
"long_cut =  10 ; prob =  0.67",0.138121546961326,99.7795603453554,0.220439654644544,2.7027027027027,0.26281208935611,0.170473917490624,95.5496921723835,1,723,36,16295,2,8,10,2880
"long_cut =  10 ; prob =  0.68",0.138121546961326,99.7918069928357,0.208193007164292,2.85714285714286,0.263504611330698,0.170590242238144,95.5614189387277,1,723,34,16297,2,8,10,2880
"long_cut =  10 ; prob =  0.69",0.138121546961326,99.7918069928357,0.208193007164292,2.85714285714286,0.263504611330698,0.170590242238144,95.5614189387277,1,723,34,16297,2,8,10,2880
"long_cut =  10 ; prob =  0.7",0.138121546961326,99.8163002877962,0.183699712203789,3.2258064516129,0.264900662251656,0.17082336863683,95.584872471416,1,723,30,16301,2,8,10,2880
"long_cut =  10 ; prob =  0.71",0.138121546961326,99.8163002877962,0.183699712203789,3.2258064516129,0.264900662251656,0.17082336863683,95.584872471416,1,723,30,16301,2,8,10,2880
"long_cut =  10 ; prob =  0.72",0.138121546961326,99.8163002877962,0.183699712203789,3.2258064516129,0.264900662251656,0.17082336863683,95.584872471416,1,723,30,16301,2,8,10,2880
"long_cut =  10 ; prob =  0.73",0.138121546961326,99.8163002877962,0.183699712203789,3.2258064516129,0.264900662251656,0.17082336863683,95.584872471416,1,723,30,16301,2,8,10,2880
"long_cut =  10 ; prob =  0.74",0.138121546961326,99.8285469352765,0.171453064723537,3.44827586206897,0.265604249667995,0.170940170940171,95.5965992377602,1,723,28,16303,2,8,10,2880
"long_cut =  10 ; prob =  0.75",0.138121546961326,99.8285469352765,0.171453064723537,3.44827586206897,0.265604249667995,0.170940170940171,95.5965992377602,1,723,28,16303,2,8,10,2880
"long_cut =  10 ; prob =  0.76",0.138121546961326,99.8285469352765,0.171453064723537,3.44827586206897,0.265604249667995,0.170940170940171,95.5965992377602,1,723,28,16303,2,8,10,2880
"long_cut =  10 ; prob =  0.77",0.138121546961326,99.8285469352765,0.171453064723537,3.44827586206897,0.265604249667995,0.170940170940171,95.5965992377602,1,723,28,16303,2,8,10,2880
"long_cut =  10 ; prob =  0.78",0.138121546961326,99.8346702590166,0.165329740983411,3.57142857142857,0.265957446808511,0.170998632010944,95.6024626209323,1,723,27,16304,2,8,10,2880
"long_cut =  10 ; prob =  0.79",0.138121546961326,99.8346702590166,0.165329740983411,3.57142857142857,0.265957446808511,0.170998632010944,95.6024626209323,1,723,27,16304,2,8,10,2880
"long_cut =  10 ; prob =  0.8",0.138121546961326,99.8346702590166,0.165329740983411,3.57142857142857,0.265957446808511,0.170998632010944,95.6024626209323,1,723,27,16304,2,8,10,2880
"long_cut =  10 ; prob =  0.81",0,99.8407935827567,0.159206417243285,0,NA,NA,95.6024626209323,0,724,26,16305,2,8,10,2880
"long_cut =  10 ; prob =  0.82",0,99.853040230237,0.146959769763022,0,NA,NA,95.6141893872765,0,724,24,16307,2,8,10,2880
"long_cut =  10 ; prob =  0.83",0,99.853040230237,0.146959769763022,0,NA,NA,95.6141893872765,0,724,24,16307,2,8,10,2880
"long_cut =  10 ; prob =  0.84",0,99.8591635539771,0.140836446022896,0,NA,NA,95.6200527704486,0,724,23,16308,2,8,10,2880
"long_cut =  10 ; prob =  0.85",0,99.8652868777172,0.13471312228277,0,NA,NA,95.6259161536206,0,724,22,16309,2,8,10,2880
"long_cut =  10 ; prob =  0.86",0,99.8714102014574,0.128589798542644,0,NA,NA,95.6317795367927,0,724,21,16310,2,8,10,2880
"long_cut =  10 ; prob =  0.87",0,99.8775335251975,0.122466474802518,0,NA,NA,95.6376429199648,0,724,20,16311,2,8,10,2880
"long_cut =  10 ; prob =  0.88",0,99.8897801726777,0.110219827322267,0,NA,NA,95.649369686309,0,724,18,16313,2,8,10,2880
"long_cut =  10 ; prob =  0.89",0,99.8897801726777,0.110219827322267,0,NA,NA,95.649369686309,0,724,18,16313,2,8,10,2880
"long_cut =  10 ; prob =  0.9",0,99.902026820158,0.0979731798420147,0,NA,NA,95.6610964526532,0,724,16,16315,2,8,10,2880
"long_cut =  10 ; prob =  0.91",0,99.902026820158,0.0979731798420147,0,NA,NA,95.6610964526532,0,724,16,16315,2,8,10,2880
"long_cut =  10 ; prob =  0.92",0,99.902026820158,0.0979731798420147,0,NA,NA,95.6610964526532,0,724,16,16315,2,8,10,2880
"long_cut =  10 ; prob =  0.93",0,99.902026820158,0.0979731798420147,0,NA,NA,95.6610964526532,0,724,16,16315,2,8,10,2880
"long_cut =  10 ; prob =  0.94",0,99.902026820158,0.0979731798420147,0,NA,NA,95.6610964526532,0,724,16,16315,2,8,10,2880
"long_cut =  10 ; prob =  0.95",0,99.902026820158,0.0979731798420147,0,NA,NA,95.6610964526532,0,724,16,16315,2,8,10,2880
"long_cut =  10 ; prob =  0.96",0,99.902026820158,0.0979731798420147,0,NA,NA,95.6610964526532,0,724,16,16315,2,8,10,2880
"long_cut =  10 ; prob =  0.97",0,99.902026820158,0.0979731798420147,0,NA,NA,95.6610964526532,0,724,16,16315,2,8,10,2880
"long_cut =  10 ; prob =  0.98",0,99.902026820158,0.0979731798420147,0,NA,NA,95.6610964526532,0,724,16,16315,2,8,10,2880
"long_cut =  10 ; prob =  0.99",0,99.9081501438981,0.0918498561018888,0,NA,NA,95.6669598358253,0,724,15,16316,2,8,10,2880
"long_cut =  10 ; prob =  1",0,100,0,NA,NA,NA,95.7549105834066,0,724,0,16331,2,8,10,2880
"long_cut =  10 ; prob =  random_rate",2.05479452054794,0.976982707215265,2.30172927847346,3.74064837905237,2.6525198938992,170.280036133695,93.7085714285714,15,715,386,16384,2,8,10,2880
"long_cut =  10 ; prob =  random_50",52.8767123287671,0.502444841979726,49.7555158020274,4.42153493699885,8.16067653276956,406.008583690987,50.3542857142857,386,344,8344,8426,2,8,10,2880
