"","6","7","8","9","10","11","12","13","14"
"1",64.2914047977339,61.4719040361831,59.651678696775,58,56.0307828918159,54.9135131052194,53.420402962491,51.7996228580799,50.6437768240343
"2",71.9571045576407,69.9363976132713,68.2216961425985,66.5370210314031,64.710436667699,63.3376707872479,61.5527740189445,59.9409184495569,58.9024175048527
"3",73.6126560375726,71.5815151104486,70.0924684125079,68.4500745156483,66.61534908783,65.1248992747784,63.2683924917712,61.7392807745505,60.6323737612081
"4",74.6571185823522,72.7805809354971,71.1089289471838,69.5427347270444,67.860135598385,66.4459723283253,64.8381691507188,63.3587086123085,62.0230524642289
"5",75.709209179064,73.6941813261164,71.9047273255392,70.4447306614137,68.8995215311005,67.6660246210535,66.1159899139205,64.5819429878921,63.2730165042752
