"","Sensitivity","Specificity","One_minus_Specificity","Precision","F1_Score","F_beta_Score","Accuracy","True_Positives","False_Negatives","False_Positives","True_Negatives","Early_cutoff","Set Number"
"long_cut =  5 ; prob =  0",100,0,100,4.19219975946395,8.04705106359589,17.9508558536466,4.19219975946395,732,0,16729,0,1,4
"long_cut =  5 ; prob =  0.25",0.956284153005465,99.4321238567757,0.567876143224344,6.86274509803922,1.67865707434053,1.15511551155116,95.3038199415841,7,725,95,16634,1,4
"long_cut =  5 ; prob =  0.26",0.956284153005465,99.467989718453,0.532010281547013,7.29166666666667,1.69082125603865,1.15740740740741,95.3381822346945,7,725,89,16640,1,4
"long_cut =  5 ; prob =  0.27",0.683060109289617,99.4859226492917,0.514077350708353,5.49450549450549,1.21506682867558,0.828088771116264,95.3439092835462,5,727,86,16643,1,4
"long_cut =  5 ; prob =  0.28",0.683060109289617,99.5038555801303,0.496144419869682,5.68181818181818,1.21951219512195,0.828912466843501,95.3610904301014,5,727,83,16646,1,4
"long_cut =  5 ; prob =  0.29",0.683060109289617,99.5158108673561,0.484189132643909,5.81395348837209,1.22249388753056,0.829462508294625,95.3725445278048,5,727,81,16648,1,4
"long_cut =  5 ; prob =  0.3",0.683060109289617,99.5277661545819,0.472233845418135,5.95238095238095,1.22549019607843,0.830013280212483,95.3839986255083,5,727,79,16650,1,4
"long_cut =  5 ; prob =  0.31",0.683060109289617,99.5456990854205,0.454300914579475,6.17283950617284,1.230012300123,0.830840810900631,95.4011797720635,5,727,76,16653,1,4
"long_cut =  5 ; prob =  0.32",0.683060109289617,99.5576543726463,0.442345627353702,6.32911392405063,1.23304562268804,0.83139341536415,95.4126338697669,5,727,74,16655,1,4
"long_cut =  5 ; prob =  0.33",0.683060109289617,99.5696096598721,0.430390340127917,6.49350649350649,1.23609394313968,0.831946755407654,95.4240879674704,5,727,72,16657,1,4
"long_cut =  5 ; prob =  0.34",0.546448087431694,99.5815649470979,0.418435052902144,5.40540540540541,0.992555831265509,0.666222518321119,95.4298150163221,4,728,70,16659,1,4
"long_cut =  5 ; prob =  0.35",0.546448087431694,99.5875425907107,0.412457409289257,5.47945205479452,0.993788819875776,0.666444518493835,95.4355420651738,4,728,69,16660,1,4
"long_cut =  5 ; prob =  0.36",0.546448087431694,99.6054755215494,0.394524478450597,5.71428571428571,0.997506234413965,0.66711140760507,95.452723211729,4,728,66,16663,1,4
"long_cut =  5 ; prob =  0.37",0.546448087431694,99.6234084523881,0.376591547611926,5.97014925373134,1.00125156445557,0.667779632721202,95.4699043582842,4,728,63,16666,1,4
"long_cut =  5 ; prob =  0.38",0.546448087431694,99.6234084523881,0.376591547611926,5.97014925373134,1.00125156445557,0.667779632721202,95.4699043582842,4,728,63,16666,1,4
"long_cut =  5 ; prob =  0.39",0.546448087431694,99.6353637396139,0.364636260386153,6.15384615384615,1.00376411543287,0.668225860340795,95.4813584559876,4,728,61,16668,1,4
"long_cut =  5 ; prob =  0.4",0.546448087431694,99.6413413832267,0.358658616773266,6.25,1.00502512562814,0.668449197860963,95.4870855048394,4,728,60,16669,1,4
"long_cut =  5 ; prob =  0.41",0.546448087431694,99.6592743140654,0.340725685934606,6.55737704918033,1.00882723833544,0.669120107059217,95.5042666513945,4,728,57,16672,1,4
"long_cut =  5 ; prob =  0.42",0.546448087431694,99.6592743140654,0.340725685934606,6.55737704918033,1.00882723833544,0.669120107059217,95.5042666513945,4,728,57,16672,1,4
"long_cut =  5 ; prob =  0.43",0.409836065573771,99.6831848885169,0.316815111483049,5.35714285714286,0.761421319796954,0.502680965147453,95.5214477979497,3,729,53,16676,1,4
"long_cut =  5 ; prob =  0.44",0.409836065573771,99.6951401757427,0.304859824257275,5.55555555555556,0.763358778625954,0.503018108651912,95.5329018956532,3,729,51,16678,1,4
"long_cut =  5 ; prob =  0.45",0.273224043715847,99.6951401757427,0.304859824257275,3.77358490566038,0.509554140127389,0.335457900033546,95.5271748468014,2,730,51,16678,1,4
"long_cut =  5 ; prob =  0.46",0.273224043715847,99.6951401757427,0.304859824257275,3.77358490566038,0.509554140127389,0.335457900033546,95.5271748468014,2,730,51,16678,1,4
"long_cut =  5 ; prob =  0.47",0.273224043715847,99.6951401757427,0.304859824257275,3.77358490566038,0.509554140127389,0.335457900033546,95.5271748468014,2,730,51,16678,1,4
"long_cut =  5 ; prob =  0.48",0.273224043715847,99.6951401757427,0.304859824257275,3.77358490566038,0.509554140127389,0.335457900033546,95.5271748468014,2,730,51,16678,1,4
"long_cut =  5 ; prob =  0.49",0.273224043715847,99.7011178193556,0.298882180644389,3.84615384615385,0.510204081632653,0.335570469798658,95.5329018956532,2,730,50,16679,1,4
"long_cut =  5 ; prob =  0.5",0.273224043715847,99.7011178193556,0.298882180644389,3.84615384615385,0.510204081632653,0.335570469798658,95.5329018956532,2,730,50,16679,1,4
"long_cut =  5 ; prob =  0.51",0.273224043715847,99.7130731065814,0.286926893418615,4,0.51150895140665,0.335795836131632,95.5443559933566,2,730,48,16681,1,4
"long_cut =  5 ; prob =  0.52",0.273224043715847,99.7250283938072,0.274971606192842,4.16666666666667,0.512820512820513,0.336021505376344,95.5558100910601,2,730,46,16683,1,4
"long_cut =  5 ; prob =  0.53",0.136612021857924,99.7250283938072,0.274971606192842,2.12765957446809,0.256739409499358,0.168067226890756,95.5500830422083,1,731,46,16683,1,4
"long_cut =  5 ; prob =  0.54",0.136612021857924,99.7250283938072,0.274971606192842,2.12765957446809,0.256739409499358,0.168067226890756,95.5500830422083,1,731,46,16683,1,4
"long_cut =  5 ; prob =  0.55",0.136612021857924,99.7250283938072,0.274971606192842,2.12765957446809,0.256739409499358,0.168067226890756,95.5500830422083,1,731,46,16683,1,4
"long_cut =  5 ; prob =  0.56",0.136612021857924,99.7429613246458,0.257038675354171,2.27272727272727,0.257731958762887,0.168236877523553,95.5672641887635,1,731,43,16686,1,4
"long_cut =  5 ; prob =  0.57",0.136612021857924,99.7489389682587,0.251061031741284,2.32558139534884,0.258064516129032,0.168293503870751,95.5729912376153,1,731,42,16687,1,4
"long_cut =  5 ; prob =  0.58",0.136612021857924,99.7549166118716,0.245083388128398,2.38095238095238,0.258397932816538,0.168350168350168,95.578718286467,1,731,41,16688,1,4
"long_cut =  5 ; prob =  0.59",0.136612021857924,99.7608942554845,0.239105744515511,2.4390243902439,0.258732212160414,0.168406871000337,95.5844453353187,1,731,40,16689,1,4
"long_cut =  5 ; prob =  0.6",0.136612021857924,99.7668718990974,0.233128100902624,2.5,0.259067357512953,0.168463611859838,95.5901723841704,1,731,39,16690,1,4
"long_cut =  5 ; prob =  0.61",0.136612021857924,99.7728495427103,0.227150457289738,2.56410256410256,0.259403372243839,0.168520390967307,95.5958994330222,1,731,38,16691,1,4
"long_cut =  5 ; prob =  0.62",0.136612021857924,99.7728495427103,0.227150457289738,2.56410256410256,0.259403372243839,0.168520390967307,95.5958994330222,1,731,38,16691,1,4
"long_cut =  5 ; prob =  0.63",0.136612021857924,99.784804829936,0.215195170063964,2.7027027027027,0.260078023407022,0.168634064080944,95.6073535307256,1,731,36,16693,1,4
"long_cut =  5 ; prob =  0.64",0.136612021857924,99.7967601171618,0.20323988283818,2.85714285714286,0.260756192959583,0.168747890651367,95.6188076284291,1,731,34,16695,1,4
"long_cut =  5 ; prob =  0.65",0,99.7967601171618,0.20323988283818,0,NA,NA,95.6130805795773,0,732,34,16695,1,4
"long_cut =  5 ; prob =  0.66",0,99.7967601171618,0.20323988283818,0,NA,NA,95.6130805795773,0,732,34,16695,1,4
"long_cut =  5 ; prob =  0.67",0,99.8027377607747,0.197262239225293,0,NA,NA,95.6188076284291,0,732,33,16696,1,4
"long_cut =  5 ; prob =  0.68",0,99.8027377607747,0.197262239225293,0,NA,NA,95.6188076284291,0,732,33,16696,1,4
"long_cut =  5 ; prob =  0.69",0,99.8087154043876,0.191284595612407,0,NA,NA,95.6245346772808,0,732,32,16697,1,4
"long_cut =  5 ; prob =  0.7",0,99.8087154043876,0.191284595612407,0,NA,NA,95.6245346772808,0,732,32,16697,1,4
"long_cut =  5 ; prob =  0.71",0,99.8087154043876,0.191284595612407,0,NA,NA,95.6245346772808,0,732,32,16697,1,4
"long_cut =  5 ; prob =  0.72",0,99.8146930480005,0.18530695199952,0,NA,NA,95.6302617261325,0,732,31,16698,1,4
"long_cut =  5 ; prob =  0.73",0,99.8146930480005,0.18530695199952,0,NA,NA,95.6302617261325,0,732,31,16698,1,4
"long_cut =  5 ; prob =  0.74",0,99.8146930480005,0.18530695199952,0,NA,NA,95.6302617261325,0,732,31,16698,1,4
"long_cut =  5 ; prob =  0.75",0,99.8266483352263,0.173351664773747,0,NA,NA,95.641715823836,0,732,29,16700,1,4
"long_cut =  5 ; prob =  0.76",0,99.8266483352263,0.173351664773747,0,NA,NA,95.641715823836,0,732,29,16700,1,4
"long_cut =  5 ; prob =  0.77",0,99.8266483352263,0.173351664773747,0,NA,NA,95.641715823836,0,732,29,16700,1,4
"long_cut =  5 ; prob =  0.78",0,99.8326259788391,0.16737402116086,0,NA,NA,95.6474428726877,0,732,28,16701,1,4
"long_cut =  5 ; prob =  0.79",0,99.8326259788391,0.16737402116086,0,NA,NA,95.6474428726877,0,732,28,16701,1,4
"long_cut =  5 ; prob =  0.8",0,99.838603622452,0.161396377547973,0,NA,NA,95.6531699215394,0,732,27,16702,1,4
"long_cut =  5 ; prob =  0.81",0,99.838603622452,0.161396377547973,0,NA,NA,95.6531699215394,0,732,27,16702,1,4
"long_cut =  5 ; prob =  0.82",0,99.8445812660649,0.155418733935087,0,NA,NA,95.6588969703912,0,732,26,16703,1,4
"long_cut =  5 ; prob =  0.83",0,99.8505589096778,0.1494410903222,0,NA,NA,95.6646240192429,0,732,25,16704,1,4
"long_cut =  5 ; prob =  0.84",0,99.8505589096778,0.1494410903222,0,NA,NA,95.6646240192429,0,732,25,16704,1,4
"long_cut =  5 ; prob =  0.85",0,99.8565365532907,0.143463446709302,0,NA,NA,95.6703510680946,0,732,24,16705,1,4
"long_cut =  5 ; prob =  0.86",0,99.8565365532907,0.143463446709302,0,NA,NA,95.6703510680946,0,732,24,16705,1,4
"long_cut =  5 ; prob =  0.87",0,99.8565365532907,0.143463446709302,0,NA,NA,95.6703510680946,0,732,24,16705,1,4
"long_cut =  5 ; prob =  0.88",0,99.8565365532907,0.143463446709302,0,NA,NA,95.6703510680946,0,732,24,16705,1,4
"long_cut =  5 ; prob =  0.89",0,99.8565365532907,0.143463446709302,0,NA,NA,95.6703510680946,0,732,24,16705,1,4
"long_cut =  5 ; prob =  0.9",0,99.8565365532907,0.143463446709302,0,NA,NA,95.6703510680946,0,732,24,16705,1,4
"long_cut =  5 ; prob =  0.91",0,99.8565365532907,0.143463446709302,0,NA,NA,95.6703510680946,0,732,24,16705,1,4
"long_cut =  5 ; prob =  0.92",0,99.8625141969036,0.137485803096415,0,NA,NA,95.6760781169463,0,732,23,16706,1,4
"long_cut =  5 ; prob =  0.93",0,99.8625141969036,0.137485803096415,0,NA,NA,95.6760781169463,0,732,23,16706,1,4
"long_cut =  5 ; prob =  0.94",0,99.8744694841294,0.125530515870642,0,NA,NA,95.6875322146498,0,732,21,16708,1,4
"long_cut =  5 ; prob =  0.95",0,99.8804471277422,0.119552872257755,0,NA,NA,95.6932592635015,0,732,20,16709,1,4
"long_cut =  5 ; prob =  0.96",0,99.8864247713551,0.113575228644869,0,NA,NA,95.6989863123532,0,732,19,16710,1,4
"long_cut =  5 ; prob =  0.97",0,99.8983800585809,0.101619941419095,0,NA,NA,95.7104404100567,0,732,17,16712,1,4
"long_cut =  5 ; prob =  0.98",0,99.9043577021938,0.0956422978062088,0,NA,NA,95.7161674589084,0,732,16,16713,1,4
"long_cut =  5 ; prob =  0.99",0,99.9103353458067,0.0896646541933221,0,NA,NA,95.7218945077602,0,732,15,16714,1,4
"long_cut =  5 ; prob =  1",0,100,0,NA,NA,NA,95.8078002405361,0,732,0,16729,1,4
"long_cut =  5 ; prob =  random_rate",2.18579234972678,0.975131202290076,2.48687977099237,3.69515011547344,2.74678111587983,173.311514430229,93.5257142857143,16,716,417,16351,1,4
"long_cut =  5 ; prob =  random_50",51.9125683060109,0.499761450381679,50.0238549618321,4.33394160583942,8,406.121751025992,50.0571428571429,380,352,8388,8380,1,4
