"","Sensitivity","Specificity","One_minus_Specificity","Precision","F1_Score","F_beta_Score","Accuracy","True_Positives","False_Negatives","False_Positives","True_Negatives","Early_cutoff","Set_number","Longterm_cutoff","Game_id"
"long_cut =  9 ; prob =  0.84",0.622406639004149,99.7086199919061,0.291380008093889,7.69230769230769,1.15163147792706,0.762582613116421,95.9881592272338,3,479,36,12319,2,8,9,2880
"long_cut =  9 ; prob =  0.85",0.622406639004149,99.7086199919061,0.291380008093889,7.69230769230769,1.15163147792706,0.762582613116421,95.9881592272338,3,479,36,12319,2,8,9,2880
"long_cut =  9 ; prob =  0.86",0.622406639004149,99.7086199919061,0.291380008093889,7.69230769230769,1.15163147792706,0.762582613116421,95.9881592272338,3,479,36,12319,2,8,9,2880
"long_cut =  9 ; prob =  0.87",0.622406639004149,99.7167138810198,0.283286118980175,7.89473684210526,1.15384615384615,0.762970498474059,95.9959492093168,3,479,35,12320,2,8,9,2880
"long_cut =  9 ; prob =  0.88",0.622406639004149,99.7329016592473,0.267098340752736,8.33333333333333,1.15830115830116,0.763747454175153,96.0115291734829,3,479,33,12322,2,8,9,2880
"long_cut =  9 ; prob =  0.89",0.622406639004149,99.7329016592473,0.267098340752736,8.33333333333333,1.15830115830116,0.763747454175153,96.0115291734829,3,479,33,12322,2,8,9,2880
"long_cut =  9 ; prob =  0.9",0.622406639004149,99.7329016592473,0.267098340752736,8.33333333333333,1.15830115830116,0.763747454175153,96.0115291734829,3,479,33,12322,2,8,9,2880
"long_cut =  9 ; prob =  0.91",0.622406639004149,99.740995548361,0.259004451639011,8.57142857142857,1.1605415860735,0.76413652572593,96.0193191555659,3,479,32,12323,2,8,9,2880
"long_cut =  9 ; prob =  0.92",0.622406639004149,99.7571833265884,0.242816673411572,9.09090909090909,1.16504854368932,0.764915859255482,96.034899119732,3,479,30,12325,2,8,9,2880
"long_cut =  9 ; prob =  0.93",0.622406639004149,99.7733711048159,0.226628895184133,9.67741935483871,1.16959064327485,0.765696784073507,96.0504790838981,3,479,28,12327,2,8,9,2880
"long_cut =  9 ; prob =  0.94",0.622406639004149,99.7814649939296,0.218535006070419,10,1.171875,0.76608784473953,96.0582690659812,3,479,27,12328,2,8,9,2880
"long_cut =  9 ; prob =  0.95",0.622406639004149,99.8300283286119,0.169971671388103,12.5,1.18577075098814,0.76844262295082,96.1050089584794,3,479,21,12334,2,8,9,2880
"long_cut =  9 ; prob =  0.96",0.4149377593361,99.8381222177256,0.161877782274378,9.09090909090909,0.793650793650794,0.512820512820513,96.1050089584794,2,480,20,12335,2,8,9,2880
"long_cut =  9 ; prob =  0.97",0.4149377593361,99.8704977741805,0.129502225819511,11.1111111111111,0.8,0.513874614594039,96.1361688868116,2,480,16,12339,2,8,9,2880
"long_cut =  9 ; prob =  0.98",0.4149377593361,99.8785916632942,0.121408336705786,11.7647058823529,0.801603206412826,0.51413881748072,96.1439588688946,2,480,15,12340,2,8,9,2880
"long_cut =  9 ; prob =  0.99",0,99.8866855524079,0.113314447592072,0,NA,NA,96.1361688868116,0,482,14,12341,2,8,9,2880
"long_cut =  9 ; prob =  1",0,100,0,NA,NA,NA,96.2452286359741,0,482,0,12355,2,8,9,2880
"long_cut =  9 ; prob =  random_rate",1.63265306122449,0.980426909146952,1.95730908530477,3.05343511450382,2.12765957446809,169.216921692169,94.5347887428529,8,482,254,12723,2,8,9,2880
"long_cut =  9 ; prob =  random_50",52.0408163265306,0.49618555906604,50.381444093396,3.75386427204475,7.00260881504874,416.028790129099,49.7066904284547,255,235,6538,6439,2,8,9,2880
