"","matrix.nrow...101.","1","2","5","10"
"1",NA,9.82848115549537,9.82848115549537,9.82848115549537,9.82848115549537
"2",NA,11.3681241184767,11.3789237668161,11.2044046799725,10.8154620068838
"3",NA,11.5960912052117,11.3983797111659,11.3439508242526,11.2067185241275
"4",NA,13.1836807411366,11.3965370422935,11.3845075359271,11.2895377128954
"5",NA,15.0597517113354,11.7991004497751,11.3751406074241,11.340782122905
"6",NA,18.2509505703422,12.6531964226565,11.3911574204449,11.3622052753096
"7",NA,20.5900816070308,13.5737401756819,11.4056111659383,11.3797211127461
"8",NA,21.7536641810234,14.7398214674505,11.400651465798,11.3940924717603
"9",NA,23.014888337469,16.1621344279118,11.4468995010691,11.3960514297759
"10",NA,24.3343195266272,18.1846248842235,11.8663332575585,11.3791405865391
"11",NA,24.1423125794155,19.7794250587597,12.3785247729807,11.3855464077123
"12",NA,23.3478051133623,20.7706573253658,12.8161888701518,11.3903555086237
"13",NA,22.8088701161563,21.431870669746,13.2753571745497,11.399182753276
"14",NA,21.6184971098266,21.6576853990249,13.6221773453277,11.4273606893142
"15",NA,21.1491442542787,22.5870365128786,14.5070422535211,11.4318133465712
"16",NA,19.8553583168968,23.2081911262799,15.0535261008719,11.6870596959585
"17",NA,18.1437543614794,24.0740740740741,15.947242206235,11.9886407245376
"18",NA,16.9390787518574,24.2085661080074,16.6057441253264,12.2603550295858
"19",NA,16.320246343341,24.7987117552335,17.4573598968038,12.4578042115416
"20",NA,15.7018239492466,23.7889273356401,18.3032939714108,12.7745518808382
"21",NA,15.0572831423895,23.2342007434944,18.993288590604,13.1395753567699
"22",NA,13.4340890008396,23.5525024533857,19.8055455527548,13.3559503615749
"23",NA,12.6495726495726,23.0171073094868,20.4237449895018,13.668470782497
"24",NA,12.0524017467249,22.1018418201517,20.6198096009722,14.2927356728595
"25",NA,11.8067978533095,21.9817767653759,21.111589831969,14.8218029350105
"26",NA,11.4545454545455,20.9288653733098,21.3879408418658,15.1814449006769
"27",NA,10.9869646182495,20.5882352941176,21.4423076923077,15.6798883331395
"28",NA,10.4265402843602,19.7704081632653,21.8457648546144,16.1153519932146
"29",NA,10.2316602316602,18.8328912466844,22.4364123159304,16.9813777835656
"30",NA,9.95121951219512,17.8176795580111,22.6203807390817,17.4263479710951
"31",NA,9.44881889763779,18.0245133381399,22.7967097532315,17.7568719682493
"32",NA,8.16733067729084,17.1217712177122,23.7740533829919,18.2974104512328
"33",NA,7.64587525150905,16.4133738601824,23.8358840768479,18.8151041666667
"34",NA,7.29483282674772,15.8385093167702,24.1178485782802,19.2709224713332
"35",NA,7.12830957230143,15.785319652723,24.2836676217765,19.7354308187344
"36",NA,6.76229508196721,15.8908507223114,24.4469441319835,20.4469273743017
"37",NA,6.25,14.766201804758,24.7146792601338,20.6842923794712
"38",NA,6.25,13.6666666666667,24.5888157894737,20.7176160551389
"39",NA,6.28930817610063,13.1534569983137,23.9382239382239,21.0080474375265
"40",NA,6.33579725448786,12.3287671232877,23.5870048954161,21.2475203879215
"41",NA,6.35593220338983,12.2943722943723,23.5621521335807,21.2648945921173
"42",NA,5.96379126730564,11.8570183086312,24.0882917466411,21.2461207925519
"43",NA,5.35331905781585,11.7021276595745,23.5177865612648,21.7261904761905
"44",NA,5.37056928034372,11.3309352517986,22.3918575063613,22.1646815121699
"45",NA,4.95156081808396,11.3449222323879,22.4920802534319,22.5033647375505
"46",NA,4.95689655172414,10.634328358209,22.354211663067,22.7904391328516
"47",NA,4.95689655172414,10.3675777568332,21.8872138470128,22.9214780600462
"48",NA,4.33369447453955,10.5062082139446,21.5472779369628,23.653962492438
"49",NA,4.33839479392625,9.87415295256534,21.3866039952996,23.6255105246623
"50",NA,4.33839479392625,9.91253644314869,20.1701093560146,23.9299610894942
"51",NA,4.3525571273123,9.77517106549365,19.9876619370759,24.5308310991957
"52",NA,3.71584699453552,8.71287128712871,19.0234622701332,24.3290345067968
"53",NA,3.72398685651698,8.1592039800995,19.2457737321196,24.2644387940429
"54",NA,3.29308452250274,8.04020100502512,18.3032732130929,24.6679316888046
"55",NA,2.87610619469027,7.48987854251012,18.232428670842,24.7049567269866
"56",NA,2.88888888888889,7.11382113821138,17.9083094555874,24.4981564932405
"57",NA,2.89532293986637,6.76923076923077,17.3090909090909,24.2808798646362
"58",NA,2.89532293986637,6.19834710743802,16.5424739195231,23.6738272687418
"59",NA,2.67857142857143,6.22406639004149,16.2985529322163,23.5720761559383
"60",NA,2.45810055865922,6.26959247648903,16.0990712074303,23.4521575984991
"61",NA,2.45810055865922,6.27615062761506,15.73564122738,23.8048780487805
"62",NA,2.23713646532438,6.31578947368421,15.2855993563958,23.1190832087693
"63",NA,2.23713646532438,6.36942675159236,14.6699266503667,22.5192802056555
"64",NA,2.24215246636771,5.97014925373134,14.3446001648805,22.2222222222222
"65",NA,2.24719101123596,5.3475935828877,13.6780650542118,21.6657593903103
"66",NA,1.8018018018018,5.36480686695279,12.5636672325976,21.4365881032548
"67",NA,1.57835400225479,5.15574650912997,12.2308354866494,21.6435185185185
"68",NA,1.57835400225479,4.94623655913978,11.9791666666667,20.3450327186199
"69",NA,1.58371040723982,4.95156081808396,11.9298245614035,20.0729927007299
"70",NA,1.58371040723982,4.32432432432433,11.5044247787611,19.2740926157697
"71",NA,1.58371040723982,4.33369447453955,11.1812443642922,18.5897435897436
"72",NA,1.58371040723982,4.34310532030402,10.7959743824337,18.5430463576159
"73",NA,1.35900339750849,3.70774263904035,10.6641721234799,17.7960301163587
"74",NA,1.35900339750849,3.50492880613363,10.4265402843602,17.5932441942294
"75",NA,1.13378684807256,3.29308452250274,9.98080614203455,16.9688179840464
"76",NA,1.13378684807256,3.07692307692308,9.87415295256534,16.4547494390426
"77",NA,1.13378684807256,2.88568257491676,8.99315738025416,16.7682926829268
"78",NA,1.13378684807256,2.89532293986637,8.69565217391304,16.8730650154799
"79",NA,1.13378684807256,2.89532293986637,7.99200799200799,15.7768924302789
"80",NA,1.13378684807256,2.67857142857143,7.28008088978766,14.4597887896019
"81",NA,1.13378684807256,2.23713646532438,6.95296523517382,14.3446001648805
"82",NA,0.681818181818182,2.23713646532438,6.39175257731959,13.1534569983137
"83",NA,0.681818181818182,2.23964165733483,6.22406639004149,12.4031007751938
"84",NA,0.683371298405467,2.24971878515186,6.26304801670146,12.0946538124452
"85",NA,0.683371298405467,1.58013544018059,6.34249471458774,11.3676731793961
"86",NA,0.683371298405467,1.58013544018059,5.95744680851064,11.070780399274
"87",NA,0.683371298405467,1.58371040723982,5.36480686695279,10.634328358209
"88",NA,0.456100342075257,1.58371040723982,5.15574650912997,9.96168582375479
"89",NA,0.456100342075257,1.35900339750849,4.74137931034483,9.32944606413994
"90",NA,0.45662100456621,1.13378684807256,4.31965442764579,8.51485148514852
"91",NA,0.45662100456621,1.13378684807256,3.69967355821545,7.44466800804829
"92",NA,0.45662100456621,1.13378684807256,3.28947368421053,6.58436213991769
"93",NA,0.228571428571429,1.13378684807256,2.87929125138427,6.24349635796046
"94",NA,0.228571428571429,0.681818181818182,2.67857142857143,5.92592592592593
"95",NA,0,0.683371298405467,2.24215246636771,5.15021459227468
"96",NA,0,0.683371298405467,2.0293122886133,4.74649406688242
"97",NA,0,0.45662100456621,1.5819209039548,3.48964013086151
"98",NA,0,0.45662100456621,1.36054421768708,2.89210233592881
"99",NA,0,0.228571428571429,0.68259385665529,2.24215246636771
"100",NA,0,0,0.684150513112885,1.13507377979569
"101",NA,0,0,0,0
