"","Sensitivity","Specificity","One_minus_Specificity","Precision","F1_Score","F_beta_Score","Accuracy","True_Positives","False_Negatives","False_Positives","True_Negatives","Early_cutoff","Set_number","Longterm_cutoff","Game_id","Target"
"long_cut =  6 ; prob =  0.52",16.99196326062,96.7525966712552,3.24740332874484,22.1889055472264,19.2457737321196,17.8270296314141,92.6303922150359,148,723,519,15463,2,8,6,2880,"spender"
"long_cut =  6 ; prob =  0.53",15.7290470723307,96.9403078463271,3.05969215367288,21.8849840255591,18.3032732130929,16.6666666666667,92.7431317866255,137,734,489,15493,2,8,6,2880,"spender"
"long_cut =  6 ; prob =  0.54",15.0401836969001,97.2781879614566,2.72181203854336,23.1448763250883,18.232428670842,16.1728395061728,93.0279475464309,131,740,435,15547,2,8,6,2880,"spender"
"long_cut =  6 ; prob =  0.55",14.3513203214696,97.4971843323739,2.50281566762608,23.8095238095238,17.9083094555874,15.5899226739835,93.2000237346466,125,746,400,15582,2,8,6,2880,"spender"
"long_cut =  6 ; prob =  0.56",13.662456946039,97.5910399199099,2.40896008009011,23.6111111111111,17.3090909090909,14.9197592778335,93.2534266896102,119,752,385,15597,2,8,6,2880,"spender"
"long_cut =  6 ; prob =  0.57",12.743972445465,97.7474658991365,2.25253410086347,23.5668789808917,16.5424739195231,14.0328697850822,93.3542989378746,111,760,360,15622,2,8,6,2880,"spender"
"long_cut =  6 ; prob =  0.58",12.284730195178,97.9038918783632,2.09610812163684,24.2081447963801,16.2985529322163,13.6271013754457,93.4789058327894,107,764,335,15647,2,8,6,2880,"spender"
"long_cut =  6 ; prob =  0.59",11.9402985074627,98.0165185834063,1.98348141659367,24.7030878859857,16.0990712074303,13.3162612035851,93.5679107577286,104,767,317,15665,2,8,6,2880,"spender"
"long_cut =  6 ; prob =  0.6",11.4810562571757,98.1228882492804,1.87711175071956,25,15.73564122738,12.8733264675592,93.6450483593426,100,771,300,15682,2,8,6,2880,"spender"
"long_cut =  6 ; prob =  0.61",10.9070034443169,98.2668001501689,1.73319984983106,25.5376344086022,15.2855993563958,12.3184647302905,93.7518542692696,95,776,277,15705,2,8,6,2880,"spender"
"long_cut =  6 ; prob =  0.62",10.3329506314581,98.3356275810287,1.66437241897134,25.2808988764045,14.6699266503667,11.71875,93.7874562392452,90,781,266,15716,2,8,6,2880,"spender"
