"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-4.12594807303987,0.0629440718887841,-65.5494306172312,0
"early_total_time_ms",4.2876895408771e-08,6.089378075572e-09,7.04126018727183,1.9050887918293e-12
"first_day_total_time_ms",5.13249759134827e-08,1.61640512317183e-08,3.17525446917471,0.00149705154342707
