"","Sensitivity","Specificity","One_minus_Specificity","Precision","F1_Score","F_beta_Score","Accuracy","True_Positives","False_Negatives","False_Positives","True_Negatives","Early_cutoff","Set Number"
"long_cut =  4 ; prob =  0",100,0,100,54.9083619702176,70.8914112470884,85.8927035550459,54.9083619702176,9587,0,7873,0,3,4
"long_cut =  4 ; prob =  0.22",99.4054448732659,1.33367204369364,98.6663279563064,55.0930743438548,70.8945508647945,85.6305933939546,55.1832760595647,9530,57,7768,105,3,4
"long_cut =  4 ; prob =  0.23",99.3532909147804,1.46068842880732,98.5393115711927,55.1119597292137,70.8969110532192,85.6087433265625,55.2119129438717,9525,62,7758,115,3,4
"long_cut =  4 ; prob =  0.24",99.2176906227183,1.61310809094373,98.3868919090563,55.116467725113,70.8660830694729,85.530338452685,55.2061855670103,9512,75,7746,127,3,4
"long_cut =  4 ; prob =  0.25",98.372796495254,5.20767178966087,94.7923282103391,55.8245530957736,71.2284279294588,85.3607762209913,56.3631156930126,9431,156,7463,410,3,4
"long_cut =  4 ; prob =  0.26",97.9451340356733,7.82420932300267,92.1757906769973,56.4065597404938,71.5864908134482,85.3713973997636,57.3081328751432,9390,197,7257,616,3,4
"long_cut =  4 ; prob =  0.27",97.6113487013664,9.89457640035564,90.1054235996444,56.8806224167274,71.8768001843389,85.3832116788321,58.0584192439863,9358,229,7094,779,3,4
"long_cut =  4 ; prob =  0.28",97.2462709919683,11.6982090689699,88.3017909310301,57.284178187404,72.0980589281571,85.3395089980411,58.6712485681558,9323,264,6952,921,3,4
"long_cut =  4 ; prob =  0.29",96.9229164493585,13.5526482916296,86.4473517083704,57.7214560815008,72.3535137239634,85.3322558130992,59.3298969072165,9292,295,6806,1067,3,4
"long_cut =  4 ; prob =  0.3",96.4222384478982,16.4105169566874,83.5894830433126,58.4139020537125,72.7530300645364,85.3192549794178,60.3436426116838,9244,343,6581,1292,3,4
"long_cut =  4 ; prob =  0.31",96.1301762803797,18.1760447097676,81.8239552902324,58.8580917103078,73.0124777183601,85.3238529052328,60.979381443299,9216,371,6442,1431,3,4
"long_cut =  4 ; prob =  0.32",95.8902680713466,19.2048774291884,80.7951225708116,59.1037675196091,73.1315381249751,85.2751289377018,61.31156930126,9193,394,6361,1512,3,4
"long_cut =  4 ; prob =  0.33",95.4834671951601,20.3099199796774,79.6900800203226,59.3336790251491,73.1880871477114,85.1123177625707,61.5864833906071,9154,433,6274,1599,3,4
"long_cut =  4 ; prob =  0.34",95.0662355272765,21.2371395910072,78.7628604089928,59.5102840352596,73.1989398441892,84.9188453869519,61.7754868270332,9114,473,6201,1672,3,4
"long_cut =  4 ; prob =  0.35",94.5968499009075,22.1008510097803,77.8991489902197,59.6566241284042,73.1695510105289,84.6778711484594,61.9072164948454,9069,518,6133,1740,3,4
"long_cut =  4 ; prob =  0.36",94.2109106081152,22.7232312968373,77.2767687031627,59.7512569462821,73.1247216937214,84.4680532694897,61.9759450171821,9032,555,6084,1789,3,4
"long_cut =  4 ; prob =  0.37",93.7832481485345,23.2567001143147,76.7432998856853,59.8084214727599,73.038180341186,84.2153575242127,61.9816723940435,8991,596,6042,1831,3,4
"long_cut =  4 ; prob =  0.38",93.4703243976218,23.8790804013718,76.1209195986282,59.9237662163969,73.0288089319914,84.0587595212187,62.0904925544101,8961,626,5993,1880,3,4
"long_cut =  4 ; prob =  0.39",93.1782622301033,24.7554934586562,75.2445065413438,60.1265396782661,73.0895107183767,83.9488769852457,62.3253150057274,8933,654,5924,1949,3,4
"long_cut =  4 ; prob =  0.4",92.8653384791906,25.8605360091452,74.1394639908548,60.4002713704206,73.1943930612077,83.8513411693791,62.651775486827,8903,684,5837,2036,3,4
"long_cut =  4 ; prob =  0.41",92.5419839365808,26.5337228502477,73.4662771497523,60.5349344978166,73.192261683785,83.6917968455211,62.7777777777778,8872,715,5784,2089,3,4
"long_cut =  4 ; prob =  0.42",92.0934598936059,27.3085227994411,72.6914772005589,60.6720725673447,73.1513318695886,83.4499054820416,62.8808705612829,8829,758,5723,2150,3,4
"long_cut =  4 ; prob =  0.43",91.8639824762699,27.8673948939413,72.1326051060587,60.7966312301533,73.1691106218585,83.3459514706439,63.0068728522337,8807,780,5679,2194,3,4
"long_cut =  4 ; prob =  0.44",91.5406279336602,28.4135653499301,71.5864346500699,60.8936996946989,73.1363806825284,83.1690674753601,63.0756013745704,8776,811,5636,2237,3,4
"long_cut =  4 ; prob =  0.45",91.1129654740795,29.2137685761463,70.7862314238537,61.0497623707017,73.1115296087048,82.9440139775144,63.2016036655212,8735,852,5573,2300,3,4
"long_cut =  4 ; prob =  0.46",89.1102534682382,36.2123713959101,63.7876286040899,62.9782528566163,73.7992398064962,82.2818947084545,65.2577319587629,8543,1044,5022,2851,3,4
"long_cut =  4 ; prob =  0.47",85.9080004172317,50.4255048901308,49.5744951098692,67.8474338907653,75.8169934640523,81.5655515281161,69.9083619702176,8236,1351,3903,3970,3,4
"long_cut =  4 ; prob =  0.48",83.6549494106603,58.7577797535882,41.2422202464118,71.1813259962723,76.915699625971,80.8223319560617,72.4284077892325,8020,1567,3247,4626,3,4
"long_cut =  4 ; prob =  0.49",81.9547303640346,63.6987171345104,36.3012828654896,73.3271115258983,77.401241257019,80.0705215743024,73.7227949599084,7857,1730,2858,5015,3,4
"long_cut =  4 ; prob =  0.5",80.483988734745,67.2170710021593,32.7829289978407,74.9344469262892,77.6101388050694,79.309281529448,74.5017182130584,7716,1871,2581,5292,3,4
"long_cut =  4 ; prob =  0.51",79.0445394805466,70.1511494982853,29.8488505017147,76.3295729250604,77.663335895465,78.4862043251305,75.0343642611684,7578,2009,2350,5523,3,4
"long_cut =  4 ; prob =  0.52",77.7093981433191,72.7041788390702,27.2958211609298,77.6122512761746,77.6607943291984,77.6899493190398,75.4524627720504,7450,2137,2149,5724,3,4
"long_cut =  4 ; prob =  0.53",76.4889955147596,74.7872475549346,25.2127524450654,78.6971453101524,77.5773604866438,76.9206562329543,75.7216494845361,7333,2254,1985,5888,3,4
"long_cut =  4 ; prob =  0.54",75.2685928862001,76.4638638384352,23.5361361615648,79.567758297497,77.3584905660377,76.0908534913639,75.807560137457,7216,2371,1853,6020,3,4
"long_cut =  4 ; prob =  0.55",74.1629289663085,77.9626571827766,22.0373428172234,80.3843979649519,77.1484375,75.3289682791939,75.8762886597938,7110,2477,1735,6138,3,4
"long_cut =  4 ; prob =  0.56",73.1302805882966,78.9279817096405,21.0720182903595,80.8650519031142,76.8034178671195,74.5565528095623,75.7445589919817,7011,2576,1659,6214,3,4
"long_cut =  4 ; prob =  0.57",72.0663398351935,80.1092340911978,19.8907659088022,81.5221238938053,76.5031557967003,73.7778442218568,75.6930126002291,6909,2678,1566,6307,3,4
"long_cut =  4 ; prob =  0.58",70.9815374986961,81.2523815572209,18.7476184427791,82.1760656925492,76.1696888291919,72.9696111861717,75.6128293241695,6805,2782,1476,6397,3,4
"long_cut =  4 ; prob =  0.59",70.0219046625639,82.1796011685507,17.8203988314493,82.7131591917201,75.8402530644523,72.2387224517906,75.504009163803,6713,2874,1403,6470,3,4
"long_cut =  4 ; prob =  0.6",68.9683947011578,83.017909310301,16.982090689699,83.1802742483331,75.4105839416058,71.4085145905782,75.3035509736541,6612,2975,1337,6536,3,4
"long_cut =  4 ; prob =  0.61",68.2069469072703,83.9070240060968,16.0929759939032,83.7688957212401,75.1911688610361,70.8389305368982,75.2863688430699,6539,3048,1267,6606,3,4
"long_cut =  4 ; prob =  0.62",67.2055909043496,84.6945255938016,15.3054744061984,84.2442468619247,74.7664635915289,70.0386990173059,75.0916380297824,6443,3144,1205,6668,3,4
"long_cut =  4 ; prob =  0.63",66.2459580682174,85.4820271815064,14.5179728184936,84.7477982385909,74.3633276740238,69.2705379346451,74.9198167239404,6351,3236,1143,6730,3,4
"long_cut =  4 ; prob =  0.64",65.2237404819026,86.3076336847453,13.6923663152547,85.2953212385759,73.9212672892777,68.4450184986536,74.7308132875143,6253,3334,1078,6795,3,4
"long_cut =  4 ; prob =  0.65",64.1493689371023,87.057030356916,12.942969643084,85.7860231552518,73.4065409405586,67.557176439572,74.4788087056128,6150,3437,1019,6854,3,4
"long_cut =  4 ; prob =  0.66",63.1688745175759,87.539692620348,12.460307379652,86.0594003126332,72.8585178055823,66.7180786603503,74.1580756013746,6056,3531,981,6892,3,4
"long_cut =  4 ; prob =  0.67",62.2822572233232,88.2509843769846,11.7490156230154,86.5864269141531,72.4504034459746,65.9866501635576,73.991981672394,5971,3616,925,6948,3,4
"long_cut =  4 ; prob =  0.68",61.3434859705852,88.6955417248825,11.3044582751175,86.8557081671836,71.9036557036312,65.1721004454886,73.6769759450172,5881,3706,890,6983,3,4
"long_cut =  4 ; prob =  0.69",60.5403150099092,89.1655023498031,10.8344976501969,87.1864203094487,71.4602314700813,64.4817242528608,73.4478808705613,5804,3783,853,7020,3,4
"long_cut =  4 ; prob =  0.7",59.580682173777,89.6735678902578,10.3264321097422,87.5402298850575,70.9036742800397,63.6462906424799,73.1500572737686,5712,3875,813,7060,3,4
"long_cut =  4 ; prob =  0.71",58.5897569625535,90.2578432617808,9.74215673821923,87.9855889724311,70.3399912341118,62.7850308503979,72.8694158075601,5617,3970,767,7106,3,4
"long_cut =  4 ; prob =  0.72",57.724001251695,90.6769973326559,9.32300266734408,88.2897255902999,69.8076316619363,62.0181100950332,72.5830469644903,5534,4053,734,7139,3,4
"long_cut =  4 ; prob =  0.73",56.6704912902889,91.337482535247,8.66251746475295,88.8470973017171,69.20137562094,61.0957425274948,72.3024054982818,5433,4154,682,7191,3,4
"long_cut =  4 ; prob =  0.74",55.8047355794305,91.7947415216563,8.2052584783437,89.2261507671781,68.6645703651415,60.3238318600036,72.0332187857961,5350,4237,646,7227,3,4
"long_cut =  4 ; prob =  0.75",54.938979868572,92.2011939540201,7.79880604597993,89.5595987077028,68.1018877682958,59.5423816952678,71.7411225658648,5267,4320,614,7259,3,4
"long_cut =  4 ; prob =  0.76",53.8124543652863,92.5314365553156,7.46856344468436,89.768574908648,67.2883787661406,58.4986959972786,71.2714776632302,5159,4428,588,7285,3,4
"long_cut =  4 ; prob =  0.77",52.8215291540628,93.0395020957704,6.96049790422965,90.2352102637206,66.6359628922956,57.5978161965423,70.9564719358534,5064,4523,548,7325,3,4
"long_cut =  4 ; prob =  0.78",51.799311567748,93.3062365045091,6.69376349549092,90.4059712361187,65.8620689655173,56.636481832075,70.5154639175258,4966,4621,527,7346,3,4
"long_cut =  4 ; prob =  0.79",50.7875247731303,93.7126889368729,6.28731106312714,90.7718120805369,65.132767038994,55.694088579795,70.1431844215349,4869,4718,495,7378,3,4
"long_cut =  4 ; prob =  0.8",49.827891936998,93.992124984123,6.00787501587705,90.9904761904762,64.393071375615,54.7846231478508,69.7422680412371,4777,4810,473,7400,3,4
"long_cut =  4 ; prob =  0.81",48.8682591008658,94.4493839705322,5.5506160294678,91.4681764935572,63.7024950710449,53.8877386703474,69.4215349369989,4685,4902,437,7436,3,4
"long_cut =  4 ; prob =  0.82",47.8669030979451,94.7415216562937,5.25847834370634,91.7249650209874,62.9061000685401,52.9284214897004,69.0034364261168,4589,4998,414,7459,3,4
"long_cut =  4 ; prob =  0.83",46.5839157192031,95.0844658961006,4.9155341038994,92.0255512054399,61.8559556786704,51.6886183190204,68.4536082474227,4466,5121,387,7486,3,4
"long_cut =  4 ; prob =  0.84",45.4782517993116,95.4274101359075,4.57258986409247,92.3728813559322,60.9491857132872,50.6176279372156,68.0011454753723,4360,5227,360,7513,3,4
"long_cut =  4 ; prob =  0.85",44.1848336288724,95.7449510986917,4.25504890130827,92.6711879238679,59.8389603051278,49.3487732705795,67.4341351660939,4236,5351,335,7538,3,4
"long_cut =  4 ; prob =  0.86",43.0478773338896,96.0497904229646,3.95020957703544,92.9923388913925,58.8520499108734,48.2283924648249,66.9473081328751,4127,5460,311,7562,3,4
"long_cut =  4 ; prob =  0.87",41.7023052049651,96.3165248317033,3.68347516829671,93.2369402985075,57.6288288288288,46.8852612815461,66.3287514318442,3998,5589,290,7583,3,4
"long_cut =  4 ; prob =  0.88",40.4297486179201,96.5070494093738,3.49295059062619,93.3750903396772,56.4274275731548,45.6010729664227,65.7159221076747,3876,5711,275,7598,3,4
"long_cut =  4 ; prob =  0.89",39.0946072806926,96.6975739870443,3.30242601295567,93.5129740518962,55.1379183523354,44.2440268202852,65.0687285223368,3748,5839,260,7613,3,4
"long_cut =  4 ; prob =  0.9",37.8533430687389,96.9008002032262,3.09919979677379,93.699974180222,53.9227340267459,42.9762440491698,64.4788087056128,3629,5958,244,7629,3,4
"long_cut =  4 ; prob =  0.91",36.0592468968395,97.0532198653626,2.94678013463737,93.7110328002169,52.0789394395902,41.1185384304303,63.5624284077892,3457,6130,232,7641,3,4
"long_cut =  4 ; prob =  0.92",34.8701366433712,97.4088657436809,2.59113425631906,94.2486608401466,50.9060453784072,39.8973624537534,63.069873997709,3343,6244,204,7669,3,4
"long_cut =  4 ; prob =  0.93",32.8465630541358,97.6501968753969,2.34980312460308,94.4511097780444,48.7423574026778,37.7740991315196,62.0675830469645,3149,6438,185,7688,3,4
"long_cut =  4 ; prob =  0.94",30.9794513403567,97.9042296456243,2.09577035437571,94.7368421052632,46.6907718912121,35.7977966877998,61.1569301260023,2970,6617,165,7708,3,4
"long_cut =  4 ; prob =  0.95",28.92458537603,98.1836656928744,1.81633430712562,95.0960219478738,44.3573542349836,33.6007173322993,60.1546391752577,2773,6814,143,7730,3,4
"long_cut =  4 ; prob =  0.96",26.7445499113383,98.3487869935222,1.65121300647784,95.1744617668894,41.7555573650354,31.2362945275571,59.0320733104238,2564,7023,130,7743,3,4
"long_cut =  4 ; prob =  0.97",23.8760821946386,98.5393115711927,1.46068842880731,95.216306156406,38.1786339754816,28.0845111896349,57.5429553264605,2289,7298,115,7758,3,4
"long_cut =  4 ; prob =  0.98",20.7989986439971,98.8060459799314,1.19395402006859,95.4980842911877,34.1584582441114,24.6562469086952,55.9736540664376,1994,7593,94,7779,3,4
"long_cut =  4 ; prob =  0.99",16.4389277146135,99.1743934967611,0.825606503238918,96.0390006093845,28.0726754542216,19.7054189902223,53.745704467354,1576,8011,65,7808,3,4
"long_cut =  4 ; prob =  1",0,100,0,NA,NA,NA,45.0916380297824,0,9587,0,7873,3,4
"long_cut =  4 ; prob =  random_rate",54.0385617509119,0.464389626818469,53.5610373181531,55.0483066142903,54.5387609130115,198.895374380217,50.6057142857143,5185,4410,4234,3671,3,4
"long_cut =  4 ; prob =  random_50",50.6305367378843,0.501328273244782,49.8671726755218,55.2045454545455,52.8187007338951,194.944891903349,50.4057142857143,4858,4737,3942,3963,3,4
"long_cut =  5 ; prob =  0",100,0,100,49.9026345933562,66.5800634241394,83.2791711270837,49.9026345933562,8713,0,8747,0,3,4
"long_cut =  5 ; prob =  0.01",100,0,100,49.9026345933562,66.5800634241394,83.2791711270837,49.9026345933562,8713,0,8747,0,3,4
"long_cut =  5 ; prob =  0.02",100,0,100,49.9026345933562,66.5800634241394,83.2791711270837,49.9026345933562,8713,0,8747,0,3,4
"long_cut =  5 ; prob =  0.03",100,0,100,49.9026345933562,66.5800634241394,83.2791711270837,49.9026345933562,8713,0,8747,0,3,4
"long_cut =  5 ; prob =  0.04",100,0,100,49.9026345933562,66.5800634241394,83.2791711270837,49.9026345933562,8713,0,8747,0,3,4
"long_cut =  5 ; prob =  0.05",100,0,100,49.9026345933562,66.5800634241394,83.2791711270837,49.9026345933562,8713,0,8747,0,3,4
"long_cut =  5 ; prob =  0.06",100,0,100,49.9026345933562,66.5800634241394,83.2791711270837,49.9026345933562,8713,0,8747,0,3,4
"long_cut =  5 ; prob =  0.07",99.9885228968208,0,100,49.8997651640987,66.5749656121045,83.2712049091013,49.8969072164948,8712,1,8747,0,3,4
"long_cut =  5 ; prob =  0.08",99.9885228968208,0,100,49.8997651640987,66.5749656121045,83.2712049091013,49.8969072164948,8712,1,8747,0,3,4
"long_cut =  5 ; prob =  0.09",99.9770457936417,0,100,49.8968954061175,66.5698674104925,83.2632383865418,49.8911798396335,8711,2,8747,0,3,4
"long_cut =  5 ; prob =  0.1",99.9770457936417,0.0228649822796387,99.9771350177204,49.9026122823098,66.5749550995453,83.2664219622237,49.9026345933562,8711,2,8745,2,3,4
"long_cut =  5 ; prob =  0.11",99.9655686904625,0.0228649822796387,99.9771350177204,49.8997421942137,66.5698563130541,83.2584548913147,49.8969072164948,8710,3,8745,2,3,4
"long_cut =  5 ; prob =  0.12",99.9655686904625,0.0228649822796387,99.9771350177204,49.8997421942137,66.5698563130541,83.2584548913147,49.8969072164948,8710,3,8745,2,3,4
"long_cut =  5 ; prob =  0.13",99.9311373809251,0.0228649822796387,99.9771350177204,49.891129956452,66.5545576151347,83.2345518507189,49.8797250859106,8707,6,8745,2,3,4
"long_cut =  5 ; prob =  0.14",99.8622747618501,0.148622384817652,99.8513776151823,49.9053627760252,66.5519351384427,83.2042381471494,49.9083619702176,8701,12,8734,13,3,4
"long_cut =  5 ; prob =  0.15",99.8278434523126,0.411569681033497,99.5884303189665,49.9626629904073,66.5952071051221,83.2169304069957,50.0229095074456,8698,15,8711,36,3,4
"long_cut =  5 ; prob =  0.16",99.6786411109836,0.937464273465188,99.0625357265348,50.0576368876081,66.64620343015,83.1864679514195,50.2119129438717,8685,28,8665,82,3,4
"long_cut =  5 ; prob =  0.17",99.5753471823712,1.08608665828284,98.9139133417172,50.0692520775623,66.6333858146769,83.1353008815638,50.2348224513173,8676,37,8652,95,3,4
"long_cut =  5 ; prob =  0.18",99.5179616664754,1.18897907854121,98.8110209214588,50.0808594201225,66.630806470204,83.1096883027259,50.2577319587629,8671,42,8643,104,3,4
"long_cut =  5 ; prob =  0.19",99.4376219442213,1.30330398993941,98.6966960100606,50.0896109151876,66.6205305651672,83.069665765403,50.2749140893471,8664,49,8633,114,3,4
"long_cut =  5 ; prob =  0.2",99.345805118788,1.37189893677832,98.6281010632217,50.0838974715038,66.5948607478074,83.0152488731179,50.2634593356243,8656,57,8627,120,3,4
"long_cut =  5 ; prob =  0.21",99.2654653965339,1.48622384817652,98.5137761518235,50.0926676705664,66.5845490588552,82.9751717256994,50.2806414662085,8649,64,8617,130,3,4
"long_cut =  5 ; prob =  0.22",98.978537817055,3.13250257231051,96.8674974276895,50.4415979411593,66.8268113134444,83.0044851681457,50.9621993127148,8624,89,8473,274,3,4
"long_cut =  5 ; prob =  0.23",97.9800298404683,8.27712358522922,91.7228764147708,51.5519323671498,67.5582637597436,83.0253637283125,53.0412371134021,8537,176,8023,724,3,4
"long_cut =  5 ; prob =  0.24",97.3258349592563,12.1184406082085,87.8815593917915,52.4525267520257,68.1672025723473,83.106293733707,54.639175257732,8480,233,7687,1060,3,4
"long_cut =  5 ; prob =  0.25",96.8782279352691,14.7250485880873,85.2749514119127,53.0880503144654,68.5897696339333,83.1592843631778,55.7216494845361,8441,272,7459,1288,3,4
"long_cut =  5 ; prob =  0.26",96.5109606335361,16.5885446438779,83.4114553561221,53.5434574976122,68.8754197722991,83.1635579642779,56.4719358533792,8409,304,7296,1451,3,4
"long_cut =  5 ; prob =  0.27",95.9715367841157,18.0633360009146,81.9366639990854,53.8476398995428,68.9877072848775,82.9876342271888,56.9415807560137,8362,351,7167,1580,3,4
"long_cut =  5 ; prob =  0.28",95.6042694823826,19.9725620212644,80.0274379787356,54.337899543379,69.2925175726823,82.9978876888127,57.7147766323024,8330,383,7000,1747,3,4
"long_cut =  5 ; prob =  0.29",95.1681395615747,21.1043786441065,78.8956213558935,54.5777660764826,69.3717058479043,82.8454391048057,58.0641466208477,8292,421,6901,1846,3,4
"long_cut =  5 ; prob =  0.3",94.6287157121543,22.0075454441523,77.9924545558477,54.7222406583925,69.3439865433137,82.5837857328873,58.2474226804124,8245,468,6822,1925,3,4
"long_cut =  5 ; prob =  0.31",94.1352002754505,22.7735223505202,77.2264776494798,54.8371999732567,69.3029150823828,82.3345178582184,58.3848797250859,8202,511,6755,1992,3,4
"long_cut =  5 ; prob =  0.32",93.73350166418,23.5166342746084,76.4833657253916,54.9707208723161,69.2999575731862,82.1481019533686,58.5567010309278,8167,546,6690,2057,3,4
"long_cut =  5 ; prob =  0.33",93.2629404338345,24.0539613581799,75.9460386418201,55.0206513643442,69.2104590750362,81.8806553676871,58.5910652920962,8126,587,6643,2104,3,4
"long_cut =  5 ; prob =  0.34",92.8268105130265,24.8428032468275,75.1571967531725,55.1630064111308,69.2021390374332,81.673870016561,58.7686139747995,8088,625,6574,2173,3,4
"long_cut =  5 ; prob =  0.35",92.5054516240101,25.5744826797759,74.4255173202241,55.3191489361702,69.2350642099386,81.5426328355793,58.9747995418099,8060,653,6510,2237,3,4
"long_cut =  5 ; prob =  0.36",92.207046941352,26.2261346747456,73.7738653252544,55.4566162766618,69.2586206896552,81.4163238006445,59.1523482245132,8034,679,6453,2294,3,4
"long_cut =  5 ; prob =  0.37",91.9086422586939,26.7863267405968,73.2136732594032,55.5648071051901,69.2583783783784,81.2763884378045,59.2840778923253,8008,705,6404,2343,3,4
"long_cut =  5 ; prob =  0.38",91.5413749569609,27.3007888418886,72.6992111581114,55.6400418555982,69.2120791391878,81.0783337060605,59.3585337915235,7976,737,6359,2388,3,4
"long_cut =  5 ; prob =  0.39",91.0478595202571,27.8266834343203,72.1733165656797,55.6858065421873,69.1057972908228,80.7874047822722,59.3757159221077,7933,780,6313,2434,3,4
"long_cut =  5 ; prob =  0.4",90.6920693217032,28.3640105178918,71.6359894821082,55.7735742518351,69.0704077618985,80.5997552019584,59.46735395189,7902,811,6266,2481,3,4
"long_cut =  5 ; prob =  0.41",89.9345805118788,29.8502343660684,70.1497656339316,56.0835957629545,69.0852986554992,80.2474193019826,59.8339060710195,7836,877,6136,2611,3,4
"long_cut =  5 ; prob =  0.42",87.9260874555262,37.7729507259632,62.2270492740368,58.4630647130647,70.2296374386946,79.8753023604971,62.8006872852234,7661,1052,5443,3304,3,4
"long_cut =  5 ; prob =  0.43",86.0782738436819,43.5692237338516,56.4307762661484,60.3087809585076,70.9253392595395,79.301302656065,64.7823596792669,7500,1213,4936,3811,3,4
"long_cut =  5 ; prob =  0.44",83.0483186043842,56.0649365496742,43.9350634503258,65.3127538586515,73.1204527081649,78.7703294071542,69.5303550973654,7236,1477,3843,4904,3,4
"long_cut =  5 ; prob =  0.45",81.1660736830024,62.0669943980793,37.9330056019207,68.065447545717,74.040726587447,78.1574643030812,71.5979381443299,7072,1641,3318,5429,3,4
"long_cut =  5 ; prob =  0.46",79.8002984046826,65.9654738767577,34.0345261232423,70.0201409869084,74.5909993026874,77.6316377115806,72.8694158075601,6953,1760,2977,5770,3,4
"long_cut =  5 ; prob =  0.47",78.4115689200046,69.1094089402081,30.8905910597919,71.6593245227606,74.883542500137,76.961203983238,73.7514318442153,6832,1881,2702,6045,3,4
"long_cut =  5 ; prob =  0.48",77.0113623321474,71.52166457071,28.47833542929,72.926855776546,74.913475494027,76.1582639093819,74.2611683848797,6710,2003,2491,6256,3,4
"long_cut =  5 ; prob =  0.49",75.8521749110524,73.6938378872756,26.3061621127244,74.1750841750842,75.0042558020768,75.5107170604634,74.7709049255441,6609,2104,2301,6446,3,4
"long_cut =  5 ; prob =  0.5",74.8880982440032,75.2143592088716,24.7856407911284,75.0603934199931,74.9741468459152,74.9224939717534,75.0515463917526,6525,2188,2168,6579,3,4
"long_cut =  5 ; prob =  0.51",73.6026626879376,76.6662855836287,23.3337144163713,75.8575822096049,74.7131123667502,74.042857802614,75.1374570446735,6413,2300,2041,6706,3,4
"long_cut =  5 ; prob =  0.52",72.5926776081717,78.038184520407,21.961815479593,76.7038564152316,74.5916622442361,73.3792751403777,75.3207331042383,6325,2388,1921,6826,3,4
"long_cut =  5 ; prob =  0.53",71.4793985997934,79.1700011432491,20.8299988567509,77.3664596273292,74.3065083815546,72.58402871661,75.3321878579611,6228,2485,1822,6925,3,4
