"","Sensitivity","Specificity","One_minus_Specificity","Precision","F1_Score","F_beta_Score","Accuracy","True_Positives","False_Negatives","False_Positives","True_Negatives","Early_cutoff","Set Number"
"long_cut =  4 ; prob =  0",100,0,100,54.8344673794957,70.8297943055504,85.8565059356479,54.8344673794957,9590,0,7899,0,3,1
"long_cut =  4 ; prob =  0.01",100,0,100,54.8344673794957,70.8297943055504,85.8565059356479,54.8344673794957,9590,0,7899,0,3,1
"long_cut =  4 ; prob =  0.02",100,0,100,54.8344673794957,70.8297943055504,85.8565059356479,54.8344673794957,9590,0,7899,0,3,1
"long_cut =  4 ; prob =  0.03",99.9895724713243,0,100,54.8318847209515,70.8250240047271,85.8490903881965,54.8287494996855,9589,1,7899,0,3,1
"long_cut =  4 ; prob =  0.04",99.9895724713243,0,100,54.8318847209515,70.8250240047271,85.8490903881965,54.8287494996855,9589,1,7899,0,3,1
"long_cut =  4 ; prob =  0.05",99.9895724713243,0,100,54.8318847209515,70.8250240047271,85.8490903881965,54.8287494996855,9589,1,7899,0,3,1
"long_cut =  4 ; prob =  0.06",99.9895724713243,0,100,54.8318847209515,70.8250240047271,85.8490903881965,54.8287494996855,9589,1,7899,0,3,1
"long_cut =  4 ; prob =  0.07",99.9895724713243,0,100,54.8318847209515,70.8250240047271,85.8490903881965,54.8287494996855,9589,1,7899,0,3,1
"long_cut =  4 ; prob =  0.08",99.9791449426486,0,100,54.8293017670269,70.820253351553,85.8416745751786,54.8230316198754,9588,2,7899,0,3,1
"long_cut =  4 ; prob =  0.09",99.9791449426486,0,100,54.8293017670269,70.820253351553,85.8416745751786,54.8230316198754,9588,2,7899,0,3,1
"long_cut =  4 ; prob =  0.1",99.9791449426486,0,100,54.8293017670269,70.820253351553,85.8416745751786,54.8230316198754,9588,2,7899,0,3,1
"long_cut =  4 ; prob =  0.11",99.9582898852972,0,100,54.8241349728339,70.8107109879963,85.8268421523861,54.811595860255,9586,4,7899,0,3,1
"long_cut =  4 ; prob =  0.12",99.9478623566215,0,100,54.821551132464,70.8059392775356,85.8194255425829,54.8058779804448,9585,5,7899,0,3,1
"long_cut =  4 ; prob =  0.13",99.9374348279458,0.0253196607165464,99.9746803392835,54.8252388307305,70.8063979904695,85.8150821081284,54.811595860255,9584,6,7897,2,3,1
"long_cut =  4 ; prob =  0.14",99.9061522419187,0.0253196607165464,99.9746803392835,54.8174848380822,70.7920792079208,85.7928292560622,54.7944422208245,9581,9,7897,2,3,1
"long_cut =  4 ; prob =  0.15",99.895724713243,0.0253196607165464,99.9746803392835,54.8148995823082,70.7873055750545,85.7854111073303,54.7887243410144,9580,10,7897,2,3,1
"long_cut =  4 ; prob =  0.16",99.8435870698644,0.0253196607165464,99.9746803392835,54.8019688644689,70.7634321188382,85.7483163777045,54.7601349419635,9575,15,7897,2,3,1
"long_cut =  4 ; prob =  0.17",99.7601668404588,0.0253196607165464,99.9746803392835,54.7812643151626,70.7252162341983,85.688950988822,54.7143919034822,9567,23,7897,2,3,1
"long_cut =  4 ; prob =  0.18",99.7393117831074,0.0379794910748196,99.9620205089252,54.7792222667659,70.7182728919448,85.6756417835581,54.708674023672,9565,25,7896,3,3,1
"long_cut =  4 ; prob =  0.19",99.6976016684046,0.0379794910748196,99.9620205089252,54.768860628974,70.6991533256923,85.6459501585538,54.6858025044314,9561,29,7896,3,3,1
"long_cut =  4 ; prob =  0.2",99.6663190823775,0.0379794910748196,99.9620205089252,54.7610862839464,70.6848099393581,85.6236786469345,54.6686488650009,9558,32,7896,3,3,1
"long_cut =  4 ; prob =  0.21",99.6246089676747,0.0506393214330928,99.9493606785669,54.7538540890596,70.668293945782,85.5955132684692,54.6514952255704,9554,36,7895,4,3,1
"long_cut =  4 ; prob =  0.22",99.5828988529719,0.0506393214330928,99.9493606785669,54.7434795070221,70.649158498243,85.5658095152764,54.6286237063297,9550,40,7895,4,3,1
"long_cut =  4 ; prob =  0.23",99.5516162669447,0.0886188125079124,99.9113811874921,54.7451115316245,70.6426430870546,85.5481281026542,54.6286237063297,9547,43,7892,7,3,1
"long_cut =  4 ; prob =  0.24",99.4786235662148,0.151917964299278,99.8480820357007,54.7426407299019,70.6222008365103,85.5037912058365,54.6171879467094,9540,50,7887,12,3,1
"long_cut =  4 ; prob =  0.25",99.3952033368092,0.215217116090644,99.7847828839093,54.7375674744458,70.5969486002074,85.4520027252842,54.6000343072789,9532,58,7882,17,3,1
"long_cut =  4 ; prob =  0.26",99.259645464025,0.265856437523737,99.7341435624763,54.7163304017934,70.5450772594212,85.3614792761447,54.5485733889874,9519,71,7878,21,3,1
"long_cut =  4 ; prob =  0.27",99.155370177268,0.379794910748196,99.6202050892518,54.7186097364484,70.5206170275882,85.3008719365603,54.5428555091772,9509,81,7869,30,3,1
"long_cut =  4 ; prob =  0.28",99.0615224191867,0.506393214330928,99.4936067856691,54.726654761219,70.5035437307507,85.2491968628296,54.5485733889874,9500,90,7859,40,3,1
"long_cut =  4 ; prob =  0.29",98.9363920750782,0.721610330421572,99.2783896695784,54.7489901904212,70.4903417533432,85.1858502424134,54.5771627880382,9488,102,7842,57,3,1
"long_cut =  4 ; prob =  0.3",98.1021897810219,2.67122420559564,97.3287757944044,55.0304164716893,70.5088810612306,84.8240046162723,55.0002858939905,9408,182,7688,211,3,1
"long_cut =  4 ; prob =  0.31",92.8362877997914,29.9278389669578,70.0721610330422,61.6636653276077,74.1052105876477,84.3119057540058,64.4233518211447,8903,687,5535,2364,3,1
"long_cut =  4 ; prob =  0.32",90.0938477580813,41.4989239144195,58.5010760855805,65.1534575069753,75.620322961796,83.6868716220143,68.145691577563,8640,950,4621,3278,3,1
"long_cut =  4 ; prob =  0.33",87.9353493222106,49.1961007722497,50.8038992277503,67.7567089828057,76.5383917226357,82.9921662795733,70.4385613814398,8433,1157,4013,3886,3,1
"long_cut =  4 ; prob =  0.34",86.3399374348279,54.2093935941258,45.7906064058742,69.5973774901236,77.0698561921162,82.3765843564081,71.8280061753102,8280,1310,3617,4282,3,1
"long_cut =  4 ; prob =  0.35",84.7340980187696,58.7036333713128,41.2963666286872,71.355813136635,77.4716369529984,81.6716249899493,72.9773000171536,8126,1464,3262,4637,3,1
"long_cut =  4 ; prob =  0.36",83.3055265901981,62.3749841752121,37.6250158247879,72.8856856126266,77.7480414578366,80.9898420551084,73.8521356281091,7989,1601,2972,4927,3,1
"long_cut =  4 ; prob =  0.37",81.9812304483837,65.2487656665401,34.7512343334599,74.1208635806543,77.853146506907,80.2785549451672,74.4239236091257,7862,1728,2745,5154,3,1
"long_cut =  4 ; prob =  0.38",80.8759124087591,67.793391568553,32.206608431447,75.3009708737864,77.9889391654098,79.6958487464036,74.9671221910915,7756,1834,2544,5355,3,1
"long_cut =  4 ; prob =  0.39",79.5307612095933,69.7430054437271,30.2569945562729,76.1405610462214,77.7987453460499,78.8287822725675,75.1100691863457,7627,1963,2390,5509,3,1
"long_cut =  4 ; prob =  0.4",78.3524504692388,71.3887833903026,28.6112166096974,76.8774299161039,77.6079322454038,78.0529355549092,75.2072731431185,7514,2076,2260,5639,3,1
"long_cut =  4 ; prob =  0.41",77.288842544317,72.8573237118623,27.1426762881377,77.5638342402679,77.4260942233365,77.3436847817013,75.2873234604609,7412,2178,2144,5755,3,1
"long_cut =  4 ; prob =  0.42",76.1835245046924,74.1612862387644,25.8387137612356,78.1641168289291,77.161113164704,76.5715723059509,75.2701698210304,7306,2284,2041,5858,3,1
"long_cut =  4 ; prob =  0.43",75.1094890510949,75.579187238891,24.420812761109,78.8764783180026,76.94690738169,75.8338246441506,75.3216307393218,7203,2387,1929,5970,3,1
"long_cut =  4 ; prob =  0.44",74.0980187695516,76.5286745157615,23.4713254842385,79.3080357142857,76.6145552560647,75.0845308537616,75.1958373834982,7106,2484,1854,6045,3,1
"long_cut =  4 ; prob =  0.45",73.1386861313869,77.9972148373212,22.0027851626788,80.1416819012797,76.4802093555774,74.4396332144676,75.3330664989422,7014,2576,1738,6161,3,1
"long_cut =  4 ; prob =  0.46",72.2940563086549,79.149259399924,20.850740600076,80.8041958041958,76.3126031920748,73.8495952279506,75.3902452970439,6933,2657,1647,6252,3,1
"long_cut =  4 ; prob =  0.47",71.4702815432742,80.1493859982276,19.8506140017724,81.3820945143671,76.1048190095492,73.2546705998033,75.3902452970439,6854,2736,1568,6331,3,1
"long_cut =  4 ; prob =  0.48",70.6882168925965,81.0988732750981,18.9011267249019,81.9511605415861,75.9041540700929,72.6861382741465,75.3902452970439,6779,2811,1493,6406,3,1
"long_cut =  4 ; prob =  0.49",69.7914494264859,82.0483605519686,17.9516394480314,82.5175687338183,75.6228461668832,72.0126530524413,75.327348619132,6693,2897,1418,6481,3,1
"long_cut =  4 ; prob =  0.5",68.9572471324296,82.7952905431067,17.2047094568933,82.9528349222278,75.3103291196902,71.3653630320297,75.2072731431185,6613,2977,1359,6540,3,1
"long_cut =  4 ; prob =  0.51",68.1960375391032,83.4789213824535,16.5210786175465,83.3652007648184,75.0215084599943,70.7715615193161,75.0986334267254,6540,3050,1305,6594,3,1
"long_cut =  4 ; prob =  0.52",67.4556830031283,84.2385112039499,15.7614887960501,83.8605133523464,74.7688395746648,70.2022832834136,75.0357367488135,6469,3121,1245,6654,3,1
"long_cut =  4 ; prob =  0.53",66.6631908237748,84.9601215343714,15.0398784656286,84.3292441630392,74.4627569739677,69.5783722600727,74.9270970324204,6393,3197,1188,6711,3,1
"long_cut =  4 ; prob =  0.54",65.6934306569343,85.5931130522851,14.4068869477149,84.7001882226405,73.9957716701903,68.7802960827984,74.6812282005832,6300,3290,1138,6761,3,1
"long_cut =  4 ; prob =  0.55",64.8279457768509,86.2007849094822,13.7992150905178,85.0827973176406,73.5870272829496,68.0688462128014,74.4811024072274,6217,3373,1090,6809,3,1
"long_cut =  4 ; prob =  0.56",63.9937434827946,86.8590960881124,13.1409039118876,85.5331010452962,73.2120489114226,67.3877237289997,74.3210017725427,6137,3453,1038,6861,3,1
"long_cut =  4 ; prob =  0.57",63.3159541188738,87.3908089631599,12.6091910368401,85.9083191850594,72.9019089926762,66.8310293211235,74.1894905369089,6072,3518,996,6903,3,1
"long_cut =  4 ; prob =  0.58",62.5755995828989,87.8972021774908,12.1027978225092,86.2584447319247,72.532785399166,66.2113555619304,74.0122362627937,6001,3589,956,6943,3,1
"long_cut =  4 ; prob =  0.59",61.8352450469239,88.5301936954045,11.4698063045955,86.7466354593329,72.2026056252283,65.6031507213028,73.8921607867803,5930,3660,906,6993,3,1
"long_cut =  4 ; prob =  0.6",60.9697601668405,89.0239270793771,10.9760729206229,87.0866845397676,71.7247301275761,64.860007986866,73.6405740751329,5847,3743,867,7032,3,1
"long_cut =  4 ; prob =  0.61",60.1564129301356,89.5429801240663,10.4570198759337,87.475360121304,71.2882298424467,64.1641641641642,73.4290125221568,5769,3821,826,7073,3,1
"long_cut =  4 ; prob =  0.62",59.3952033368092,89.9607545258894,10.0392454741106,87.77931884728,70.850177249829,63.5019732881447,73.2002973297501,5696,3894,793,7106,3,1
"long_cut =  4 ; prob =  0.63",58.4462982273201,90.2772502848462,9.72274971515382,87.9491605209477,70.224895069849,62.6494981333691,72.8229172622791,5605,3985,768,7131,3,1
"long_cut =  4 ; prob =  0.64",57.5495307612096,90.7076845170275,9.29231548297252,88.2616344154806,69.6711481411349,61.8541680676036,72.5255875121505,5519,4071,734,7165,3,1
"long_cut =  4 ; prob =  0.65",56.8508863399374,91.1001392581339,8.89986074186606,88.5783915515841,69.2537313432836,61.2377850162866,72.3197438389845,5452,4138,703,7196,3,1
"long_cut =  4 ; prob =  0.66",56.089676746611,91.4799341688821,8.52006583111786,88.8797091870456,68.7763713080169,60.5579573088355,72.0738750071474,5379,4211,673,7226,3,1
"long_cut =  4 ; prob =  0.67",55.2659019812304,91.7078111153311,8.29218888466895,89.0008396305626,68.1891283370859,59.7991650682613,71.7250843387272,5300,4290,655,7244,3,1
"long_cut =  4 ; prob =  0.68",54.6923879040667,92.0622863653627,7.9377136346373,89.3222070844687,67.8437459578321,59.289654548743,71.5707015838527,5245,4345,627,7272,3,1
"long_cut =  4 ; prob =  0.69",53.9311783107404,92.4547411064692,7.54525889353083,89.6671289875173,67.3525198593567,58.6022480058013,71.3305506318257,5172,4418,596,7303,3,1
"long_cut =  4 ; prob =  0.7",53.0656934306569,92.7585770350677,7.24142296493226,89.8957781310722,66.736607435578,57.8019581563345,70.9931957230259,5089,4501,572,7327,3,1
"long_cut =  4 ; prob =  0.71",52.0855057351408,93.0750727940246,6.92492720597544,90.1299169974738,66.0190325138779,56.8880688806888,70.5986620161244,4995,4595,547,7352,3,1
"long_cut =  4 ; prob =  0.72",51.1887382690302,93.467527535131,6.53247246486897,90.4884792626728,65.3879453879454,56.0580107342697,70.2841786265653,4909,4681,516,7383,3,1
"long_cut =  4 ; prob =  0.73",50.4066736183524,93.7333839726548,6.26661602734523,90.7112028523175,64.8032709967156,55.3228501453455,69.9754131168163,4834,4756,495,7404,3,1
"long_cut =  4 ; prob =  0.74",49.4786235662148,93.9865805798202,6.01341942017977,90.9003831417624,64.0783254557731,54.4401101422671,69.5808794099148,4745,4845,475,7424,3,1
"long_cut =  4 ; prob =  0.75",48.6131386861314,94.2271173566274,5.77288264337258,91.0902696365768,63.3940712537395,53.6133216799301,69.2149351020642,4662,4928,456,7443,3,1
"long_cut =  4 ; prob =  0.76",47.7893639207508,94.4296746423598,5.5703253576402,91.2402946446347,62.7249709163074,52.8202291220063,68.8547086740237,4583,5007,440,7459,3,1
"long_cut =  4 ; prob =  0.77",46.7674661105318,94.7335105709583,5.26648942904165,91.5119363395225,61.9004899592851,51.8365271260489,68.4315855680714,4485,5105,416,7483,3,1
"long_cut =  4 ; prob =  0.78",45.8915537017727,94.9107481959742,5.08925180402583,91.630231105559,61.1547279927743,50.9811644232329,68.0313339813597,4401,5189,402,7497,3,1
"long_cut =  4 ; prob =  0.79",44.8175182481752,95.0626661602735,4.93733383972654,91.6808873720137,60.2045104356352,49.9210183980673,67.5110069186346,4298,5292,390,7509,3,1
"long_cut =  4 ; prob =  0.8",43.8164754953076,95.3158627674389,4.68413723256108,91.907261592301,59.3419008614602,48.9378552128948,67.0764480530619,4202,5388,370,7529,3,1
"long_cut =  4 ; prob =  0.81",42.9301355578728,95.5817192049627,4.41828079503734,92.1854008060905,58.5799658508822,48.0665950590763,66.7105037452113,4117,5473,349,7550,3,1
"long_cut =  4 ; prob =  0.82",41.9916579770594,95.9361944549943,4.06380554500569,92.6172953081877,57.7844740995839,47.1457338203615,66.355995196981,4027,5563,321,7578,3,1
"long_cut =  4 ; prob =  0.83",41.0844629822732,96.1260919103684,3.87390808963159,92.7932171455488,56.9528765539173,46.2376191146787,65.944307850649,3940,5650,306,7593,3,1
"long_cut =  4 ; prob =  0.84",40.0938477580813,96.2780098746677,3.72199012533232,92.8968349842957,56.0128195789934,45.236358502553,65.4697238264052,3845,5745,294,7605,3,1
"long_cut =  4 ; prob =  0.85",39.3639207507821,96.4679073300418,3.53209266995822,93.1179082387765,55.3356786866022,44.5018154382987,65.155240436846,3775,5815,279,7620,3,1
"long_cut =  4 ; prob =  0.86",38.1438998957247,96.6831244461324,3.31687555386758,93.3163265306122,54.1524796447076,43.2592242194891,64.5834524558294,3658,5932,262,7637,3,1
"long_cut =  4 ; prob =  0.87",36.9551616266945,96.8223825800734,3.17761741992657,93.3860342555995,52.954800149421,42.0353457478354,63.9945108353822,3544,6046,251,7648,3,1
"long_cut =  4 ; prob =  0.88",35.7142857142857,97.0122800354475,2.98771996455247,93.5536738596012,51.6942117576032,40.7534328074058,63.3998513351249,3425,6165,236,7663,3,1
"long_cut =  4 ; prob =  0.89",34.3065693430657,97.2528168122547,2.74718318774528,93.812375249501,50.2405130946018,39.291088446748,62.7365772771456,3290,6300,217,7682,3,1
"long_cut =  4 ; prob =  0.9",33.1803962460897,97.404734776554,2.59526522344601,93.9474461175081,49.0406103105494,38.110522911826,62.1876608153697,3182,6408,205,7694,3,1
"long_cut =  4 ; prob =  0.91",31.8873826903024,97.5819724015698,2.41802759843018,94.1212680824869,47.6361087312096,36.746857650989,61.5586940362514,3058,6532,191,7708,3,1
"long_cut =  4 ; prob =  0.92",30.4692387904067,97.7971895176605,2.20281048233953,94.3798449612403,46.0665300331074,35.2421844847549,60.8782663388416,2922,6668,174,7725,3,1
