"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","prob"
"1",44.0987698341951,44.0987698341951,44.0769336196263,44.1538736165655,43.9924877467821,44.0987698341951,44.0937862173487,44.1051428571429,44.1051428571429,44.0769336196263,0
"2",44.0987698341951,44.0987698341951,44.0769336196263,44.1558441558442,43.9945029775538,44.0987698341951,44.0937862173487,44.1071591844199,44.1051428571429,44.0769336196263,1
"3",44.0987698341951,44.0987698341951,44.0769336196263,44.1558441558442,44.0132122213047,44.0987698341951,44.0937862173487,44.1111923920995,44.1051428571429,44.0769336196263,2
"4",44.0987698341951,44.0987698341951,44.0769336196263,44.1558441558442,44.1302445539539,44.0987698341951,44.0937862173487,44.1803917970363,44.1051428571429,44.0769336196263,3
"5",44.0987698341951,44.0987698341951,44.0769336196263,44.1764916041443,44.1247002398082,44.0987698341951,44.0957517942317,44.2501495559339,44.1051428571429,44.0769336196263,4
"6",44.0987698341951,44.0918208156898,44.0698099415205,44.3087423106282,44.1867984664419,44.0918208156898,44.0957517942317,44.2561031782589,44.1051428571429,44.0698099415205,5
"7",44.0918208156898,44.0918208156898,44.0698099415205,44.5307911263724,44.2439385526559,44.0918208156898,44.0957517942317,44.3377498730437,44.0980159092987,44.0698099415205,6
"8",44.0918208156898,44.0918208156898,44.0698099415205,44.5994293736697,44.4578817619424,44.0937862173487,44.0957517942317,44.5114036714259,44.1040647432673,44.0718234568465,7
"9",44.0918208156898,44.0918208156898,44.0575736806032,44.6560558654151,44.5867015560021,44.0937862173487,44.0957517942317,44.6918526109843,44.3817887681997,44.0504478157558,8
"10",44.0918208156898,44.0937862173487,44.0208447613823,45.0096057085354,44.6539110861002,44.083816317432,44.0957517942317,44.731926022791,44.5457081744629,44.0166445653665,9
"11",44.0937862173487,44.0729347777629,44.0944158706833,45.2708611405164,44.9051067253538,44.0807954697463,44.0957517942317,44.8290417897847,44.5035709284414,44.0766790787478,10
"12",44.0560064211183,44.03907051425,44.0980573543016,45.3890223618555,45.6954604912553,44.0310492505353,44.0957517942317,45.2677637211072,44.5352496359964,45.2019589778403,11
"13",44.0030353077713,43.9421015010722,45.784688757514,45.4465402975391,46.0382178120548,43.9910714285714,44.0907672417636,45.8414113997674,46.1492978566149,45.5216437263116,12
"14",43.9211831464188,43.8594915101968,45.8434466019417,46.0557392536608,47.2632944228275,43.887399463807,44.0638658460441,46.5806644418987,47.9287445978708,45.6024737669184,13
"15",43.8943450378941,49.8153557846001,45.7373861426671,47.3370448834803,48.2796049061109,43.7903225806452,43.9642857142857,47.9190935084189,48.8596830305373,47.2311113521723,14
"16",50.5140316754654,52.8375973986134,47.0226205258328,47.9262208335433,49.1273359896739,44.530160795613,45.2222911990831,48.5938270928129,49.2209712271125,48.2298614674192,15
"17",53.9169360855509,54.9203621703787,48.3993859100472,48.2515337423313,49.9620880723243,52.1379471047419,51.7016317016317,49.2788053622942,49.4473531122746,51.9599137384245,16
"18",55.9946684438521,56.0150901215593,51.9739751121218,48.3337652241513,51.5093287051385,54.9526935701873,54.6179060350922,49.7127270616911,49.3759981072928,53.8743384448365,17
"19",57.1428571428571,56.8022956368185,54.3714539613097,48.3776428720954,53.9337890363222,56.8175545128347,56.3787993659108,51.2393659342677,49.5252974402115,55.126650017838,18
"20",57.7562123217174,57.1844809078362,56.0920871642655,48.5386607473178,55.8086397715102,57.7352472089314,56.8850072780204,53.0769733830358,53.604211663067,55.868754660701,19
"21",58.2906113704186,57.5675675675676,57.0625759416768,48.4419112555266,57.1599581026485,58.2505121007511,57.4766709657841,56.0319611899836,55.9924137427967,56.3720930232558,20
"22",58.6594834416099,58.1276735768345,57.4516765285996,48.4028560691469,57.9430527462269,58.7752525252525,58.2643650981319,57.4868322046652,57.5976395682895,56.8278066320416,21
"23",59.0838572711684,58.3049693669163,57.8226857887875,48.5101763907734,58.4835801674179,59.0180032733224,58.5888316572643,58.9311051552893,58.2928409459022,57.1640928235197,22
"24",59.38394209729,58.3573865127263,58.2483351597404,51.0264275601699,58.9171710471769,59.3506932702063,58.7190117607243,59.744094488189,58.8116648457854,57.5298126064736,23
"25",59.5637874329237,58.3572453371593,58.595726122983,52.0515826494725,59.2069434989789,59.3295602960383,58.9055420006971,60.091509913574,58.9070754308478,57.520805957074,24
"26",59.7105052837226,58.3916083916084,58.8920760129078,56.9661643446119,59.2948998337853,59.5695067264574,58.6012357840064,60.3382147838215,58.9899713467049,57.7749797643673,25
"27",59.8,57.7622773117165,58.7746816755859,58.6642599277978,59.4885598923284,59.5634957178377,58.5509378447959,60.5197132616488,58.9431266599505,57.5124745888006,26
"28",59.3776126335346,57.5725441048877,58.7612293144208,59.3691148775895,59.7047767488769,59.5796814626331,58.4110828385638,60.4907637165702,58.8356807511737,57.4862767367026,27
"29",58.9619508492267,57.2273713271544,58.5351619492267,59.8866396761134,59.4503329894006,59.1955134403404,58.1509688614673,60.6323737612081,58.808813624555,57.2816477217526,28
"30",58.3608467663624,56.6083283041641,58.3441009839976,60.3124216857405,59.478627563734,58.8211986131748,57.8548212351029,60.4812989272253,58.5312962050271,56.8987781861528,29
"31",58.0396039603961,56.1486347772531,57.7325876970005,60.5231457580451,59.2912535584569,58.4101265822785,57.3406924234822,60.2512115517753,58.4353810343083,56.5988048212296,30
"32",57.5212292761828,55.6800335043451,57.3005623828369,60.7032695866749,58.8482724086129,57.8474873594056,56.8058262385886,60.088781275222,58.3247156153051,56.6002683455465,31
"33",57.0810142238714,54.9690104723231,56.5360518211745,60.6498194945848,58.8836638724187,57.0315789473684,56.2395309882747,59.7547150365866,57.9153025662689,55.9284587059443,32
"34",56.3155686109945,54.2657647828933,55.9948152948801,60.7093505297098,58.7609511889862,56.2218890554723,55.2592276509494,59.282633848743,57.4598728859205,55.3360532531673,33
"35",55.9394327148646,53.6504056006223,55.6021173356859,60.464678769636,58.3439761600681,55.2530884442987,54.2866456590242,58.8601481163465,56.8151742390825,54.6587926509186,34
"36",55.4689192116093,52.985664296196,54.884766722878,60.6258398924938,58.0951353683529,54.38127090301,53.7715041905602,58.2259121695434,56.1277265572296,54.2293547308592,35
