"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","prob"
"1",47.9547924364269,47.9547924364269,47.9394074404099,48.0066155988858,47.8670657077768,47.9547924364269,47.9502673564318,47.9693281619188,47.9693281619188,47.9394074404099,0
"2",47.9547924364269,47.9547924364269,47.9394074404099,48,47.8602698114893,47.9547924364269,47.9502673564318,47.962550156041,47.9693281619188,47.9347680791338,1
"3",47.9547924364269,47.9547924364269,47.9394074404099,48,47.8602698114893,47.9547924364269,47.9502673564318,47.962550156041,47.9693281619188,47.9279921575617,2
"4",47.9547924364269,47.9547924364269,47.9394074404099,48,47.945144086407,47.9547924364269,47.952351969394,47.9878511769172,47.9693281619188,47.930127890914,3
"5",47.9547924364269,47.9547924364269,47.9394074404099,48,48.0050323508267,47.9547924364269,47.952351969394,48.1086410899964,47.9693281619188,47.9322638146167,4
"6",47.9547924364269,47.9547924364269,47.9326323293531,48.0830461900816,48.1139303258371,47.9481829247087,47.952351969394,48.14665049198,47.962550156041,47.9254868755292,5
"7",47.9481829247087,47.9481829247087,47.9326323293531,48.4493392070484,48.1693828721051,47.9481829247087,47.952351969394,48.2460485432521,47.962550156041,47.9254868755292,6
"8",47.9481829247087,47.9481829247087,47.9326323293531,48.5035755275007,48.3433803199927,47.9415728383254,47.952351969394,48.4155327516839,47.962550156041,47.9187093323826,7
"9",47.9481829247087,47.9481829247087,47.9190802958738,48.5633454159668,48.3951514050937,47.9415728383254,47.952351969394,48.481281970033,47.9732441471572,47.8983730777803,8
"10",47.9481829247087,47.9415728383254,47.8987477160301,48.5680138108096,48.3771251931994,47.9283509412634,47.952351969394,48.5156143770113,48.2755511473784,47.8869472182596,9
"11",47.9415728383254,47.9283509412634,47.8848125529354,49.0011173184358,48.6263736263736,47.9300747956166,47.952351969394,48.659962688265,48.3185680708733,47.8640863283689,10
"12",47.9192938209332,47.9192938209332,47.8505173028898,49.1960837150813,48.9247808029534,47.9011701248423,47.952351969394,48.9249530096731,48.2389737545896,47.8175488708382,11
"13",47.9098699377963,47.8983552345314,47.8433826487284,49.2705331412104,49.3783303730018,47.8569252861059,47.9457414895005,49.3705579040275,48.5970149253731,48.2470631424376,12
"14",47.8582622322828,47.8247615729652,49.4358486074744,49.3367024636766,49.5436153194693,47.8491814698711,47.9300747956166,49.6252576353757,49.7604023342981,49.1933935087382,13
"15",47.8069602334596,47.776565568405,49.7345218958546,49.3415991673831,49.566740849472,47.7580722471567,47.9077859939104,49.6821884269504,50.5583459306578,49.4340359094457,14
"16",47.7279671744729,48.1079390608944,49.738684547875,49.8917599373589,51.2587659552999,47.6959329725956,47.8188942098389,50.3081776267896,52.3660294578502,49.5429164401838,15
"17",47.9441770083469,54.525615145398,49.6467310180117,50.6448717343034,52.7252502780868,47.6494511741811,47.7062619919763,51.5416709066857,52.9145077720207,51.1738077692389,16
"18",55.3565505804312,57.2008113590264,50.5690047589489,50.9395170929955,53.3442265795207,50.5731625084289,51.9522557151528,52.6755941353941,53.2213504254614,53.6477272727273,17
"19",58.0485747001748,58.9560789306174,52.152534965035,51.2524831629439,53.4756979201424,56.3591873897456,56.2029967277111,53.3253248880638,53.3850216304287,56.3599333456767,18
"20",59.8032954400306,60.0321027287319,56.5292307692308,51.7428656067937,54.4161849710983,59.0222772277228,58.4724204256375,53.7093807480073,53.3371330863494,57.9064007300222,19
"21",60.8439383791025,60.7100509172072,58.5500032746087,52.0208083233293,57.2986524600439,60.3349753694581,59.9276077657124,53.7528344671202,53.4617839939644,58.7740139841151,20
"22",61.3181312569522,61.0412147505423,59.7489884095741,52.1532791437371,59.2863313176955,61.2692967409949,60.3552740291931,56.0290997271901,55.9726112667289,59.4167078596144,21
"23",61.5804990292658,61.3492359299292,60.5481016271767,52.1128194684859,60.2517985611511,61.9822907740646,60.7084078711986,58.9415335884915,58.5972698540784,59.8335523434078,22
"24",61.9425688209542,61.3967766692249,60.9826376062061,52.0771361165248,61.0923706308763,62.1771627321838,61.3408151210868,60.7006058917752,60.3994293865906,60.3282143932551,23
"25",62.1555792358045,61.7289793342799,61.0747450144619,52.1451462834694,61.769070940932,62.4533048715408,61.5208777811643,61.4726151614073,61.5176761990543,60.4881062712388,24
"26",62.4286496207678,61.8870367373361,61.5843137254902,53.3347699601336,62.1981045551819,62.4371859296482,61.7723105852856,62.4736683719531,61.906976744186,60.6873561393761,25
"27",62.5210084033614,61.6315702205273,61.7117117117117,55.1503737944416,62.5294579732914,62.6218676980098,61.91013045579,62.9996901146576,62.0667624980035,60.8483269559554,26
"28",62.7200524031769,61.7864110611587,61.7812293456709,58.2728821043336,62.6153969655615,62.7230667547918,62.1565877402855,62.9546904913848,62.2510041806705,60.8746355685131,27
"29",62.5386479485251,61.510511289904,61.8163317222081,60.9146050569072,62.6355570161025,62.6089900956573,61.5644534549755,63.167332300921,62.0811287477954,60.8984175599796,28
"30",62.7015956992917,61.2334801762115,61.9452149791956,62.2203220749608,62.5713326619671,62.4178484953303,61.270879972447,63.2388596271215,61.911309728429,60.6770833333333,29
"31",62.4141826714174,60.6899029823931,61.7157036511875,62.7607045471295,62.5,62.1566722600018,60.9852824535119,63.1722958529286,61.6153643777953,60.4465709728868,30
"32",61.8719037508846,60.2270646401758,61.4453477868112,63.0124506529001,62.5481274063703,61.9167717528373,60.6992001437944,63.2056539568973,61.5769712140175,60.1158161418748,31
"33",61.3278083055581,59.7744010440943,60.9553670232387,63.4876110331931,62.6469540434628,61.5865428807795,60.3273292493371,63.2683924917712,61.2099644128114,59.8027467969398,32
"34",60.9619789280806,59.2003032025772,60.6134738426797,63.6117309531399,62.4185372918175,61.0512508198257,60.1302325581395,62.916855974557,60.9361861160422,59.3524167057719,33
"35",60.3745457933476,58.5135135135135,60.2626785543093,63.5584224708092,62.1753996857961,60.3932048100783,59.5386651540934,62.5917324663261,60.6700932800305,58.9594272076372,34
"36",59.8996307167882,58.0916927899687,59.5545134818288,63.3605600933489,61.8291192781276,59.9922465594107,58.9117477408191,62.2037579076575,60.2734412876951,58.6591636751722,35
"37",59.1844585497211,57.4155069582505,58.9415152417833,63.3616298811545,61.6192476608745,59.2096186064847,58.5003421644344,61.9070436032583,60.0730431349324,58.2313462297671,36
"38",58.686730506156,56.7067623572223,58.315683308119,63.2843560933449,61.3656174334141,58.36,57.602862254025,61.5190119614898,59.6350511329457,57.7336143731808,37
"39",58.0293417922284,56.1742346414629,57.5145989140457,62.9915730337079,60.9643523519591,57.6071501117205,57.053544418675,61.0072227169289,59.2479051706519,56.7893660531697,38
"40",57.4412532637076,55.3071458420393,56.7229518449031,63.027383819463,60.5614174795939,56.7651311712456,56.1604584527221,60.4585679806919,58.4260318120387,56.2584118438762,39
"41",57.0963143962533,54.6532556908417,56.2565942181895,62.7917537008446,60.1255569056298,55.9270516717325,55.5716652858326,59.84091372629,57.6914960962228,55.7294401848545,40
"42",56.5579672873161,53.9195710455764,55.6745182012848,62.577253020939,59.652727833145,55.2693208430913,54.9926424216943,59.3076285240464,56.8889840488171,55.2151168997545,41
"43",55.9666492965086,53.3506831489915,54.9696180555556,62.5677443468511,59.1032325338895,54.4103392568659,54.3323031013535,58.5989932885906,56.0303687635575,54.512010387362,42
"44",55.2975939214859,52.6153846153846,54.0415704387991,62.3423423423423,58.7824984147115,53.8427947598253,53.5262987363646,58.0076465590484,55.2793664760229,53.8739726027397,43
"45",54.5707259702769,52.1806853582555,53.1490357819641,61.8946963873943,58.2646838557826,53.0716345087603,53.1947483588621,57.4349042392942,54.67097205211,53.0871064634553,44
"46",53.8985616956851,51.3022888713496,52.6743398781313,61.5040373577196,57.6109363133341,52.2637905853275,52.6362330054162,56.9904181184669,54.0369869192603,52.3696949228864,45
"47",53.1695547269138,50.650536407213,51.8899166381181,60.8489634748272,56.6585956416465,51.4851485148515,51.9131796822555,56.2845151314336,53.3394118987919,51.6797631249288,46
"48",52.5591206839125,49.8845265588915,51.1149624494512,60.0700350175088,55.9546313799622,50.9024025750086,51.3452407867963,55.6001784917448,52.5513738166705,50.9183319856763,47
"49",52.022862266054,49.1174751607247,50.508831442274,59.6235579842137,55.2593092586343,50.1688599045068,50.7039029415131,54.840527442804,51.7281644091546,50.4258546260646,48
"50",51.3210114525456,48.2595311390007,49.8759598346131,59.0927750410509,54.4895868897235,49.375441904313,50.0288983932493,54.182812856166,50.821804422372,49.4443130763774,49
"51",50.6767607249369,47.5140769138613,48.9595790480746,58.3367983367983,53.9074223710031,48.4790647739473,49.2580908984695,53.4009684113442,49.5619824792992,48.6868929128193,50
"52",49.85520676474,46.6997698922127,47.9254868755292,57.8184110970996,53.2773501282948,47.7978339350181,48.3996693043581,52.7836012112742,49.0922294843864,48.0338777979431,51
"53",49.0345231129315,45.9092576739636,47.3020922549859,57.3824434773379,52.5457767277023,46.9886847548363,47.662213740458,52.2045855379189,48.1644640234949,47.3323543808125,52
"54",48.1258129360293,45.1764125339255,46.456400742115,56.9037656903766,51.6776119402985,46.2990196078431,46.8900675024108,51.2765449773324,47.4198737779978,46.6707844348363,53
"55",47.6247314394844,44.3918834806424,45.8140985651903,56.3273279791621,51.0016895969105,45.4275092936803,45.9271886034336,50.295358649789,46.6133466633342,45.5148254722883,54
