"","Sensitivity","Specificity","One_minus_Specificity","Precision","F1_Score","F_beta_Score","Accuracy","True_Positives","False_Negatives","False_Positives","True_Negatives","Early_cutoff","Set Number"
"long_cut =  4 ; prob =  0",100,0,100,54.8344673794957,70.8297943055504,85.8565059356479,54.8344673794957,9590,0,7899,0,3,6
"long_cut =  4 ; prob =  0.01",100,0,100,54.8344673794957,70.8297943055504,85.8565059356479,54.8344673794957,9590,0,7899,0,3,6
"long_cut =  4 ; prob =  0.02",99.9895724713243,0,100,54.8318847209515,70.8250240047271,85.8490903881965,54.8287494996855,9589,1,7899,0,3,6
"long_cut =  4 ; prob =  0.03",99.9895724713243,0,100,54.8318847209515,70.8250240047271,85.8490903881965,54.8287494996855,9589,1,7899,0,3,6
"long_cut =  4 ; prob =  0.04",99.9895724713243,0,100,54.8318847209515,70.8250240047271,85.8490903881965,54.8287494996855,9589,1,7899,0,3,6
"long_cut =  4 ; prob =  0.05",99.9791449426486,0,100,54.8293017670269,70.820253351553,85.8416745751786,54.8230316198754,9588,2,7899,0,3,6
"long_cut =  4 ; prob =  0.06",99.9791449426486,0,100,54.8293017670269,70.820253351553,85.8416745751786,54.8230316198754,9588,2,7899,0,3,6
"long_cut =  4 ; prob =  0.07",99.9791449426486,0,100,54.8293017670269,70.820253351553,85.8416745751786,54.8230316198754,9588,2,7899,0,3,6
"long_cut =  4 ; prob =  0.08",99.9582898852972,0,100,54.8241349728339,70.8107109879963,85.8268421523861,54.811595860255,9586,4,7899,0,3,6
"long_cut =  4 ; prob =  0.09",99.9582898852972,0,100,54.8241349728339,70.8107109879963,85.8268421523861,54.811595860255,9586,4,7899,0,3,6
"long_cut =  4 ; prob =  0.1",99.9270072992701,0,100,54.8163825649239,70.7963947990544,85.8045915260915,54.7944422208245,9583,7,7899,0,3,6
"long_cut =  4 ; prob =  0.11",99.9061522419187,0,100,54.8112128146453,70.7868489102327,85.7897564469914,54.7830064612042,9581,9,7899,0,3,6
"long_cut =  4 ; prob =  0.12",99.8852971845672,0,100,54.8060418812221,70.7773016107581,85.7749203051685,54.7715707015838,9579,11,7899,0,3,6
