"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","prob"
"1",54.1732677395147,54.1732677395147,54.1951469583049,54.2304963058814,54.1570339926364,54.1732677395147,54.1694462975317,54.2275797212961,54.2275797212961,54.1951469583049,0
"2",54.1732677395147,54.1732677395147,54.1951469583049,54.2304963058814,54.1265150541779,54.1732677395147,54.1694462975317,54.2275797212961,54.2275797212961,54.16310480424,1
"3",54.1732677395147,54.1732677395147,54.1951469583049,54.2304963058814,54.1163368457123,54.1732677395147,54.1694462975317,54.2213482665755,54.2275797212961,54.156871126309,2
"4",54.1732677395147,54.1732677395147,54.1951469583049,54.2244114209384,54.1209732693626,54.1732677395147,54.1717049576783,54.2213482665755,54.2275797212961,54.1591861160981,3
"5",54.1732677395147,54.1732677395147,54.1951469583049,54.2244114209384,54.1584413355077,54.1732677395147,54.1717049576783,54.2497646152529,54.2275797212961,54.1591861160981,4
"6",54.1671878257244,54.1732677395147,54.1889178450891,54.2244114209384,54.2848534412258,54.1671878257244,54.1717049576783,54.2634330276802,54.2213482665755,54.1591861160981,5
"7",54.1671878257244,54.1671878257244,54.1889178450891,54.2244114209384,54.2783283067643,54.1671878257244,54.1717049576783,54.3642611683849,54.2213482665755,54.1529517376993,6
"8",54.1671878257244,54.1671878257244,54.1889178450891,54.2545636826935,54.2656377979911,54.1611074049366,54.1717049576783,54.3609151900912,54.2213482665755,54.140481381728,7
"9",54.1671878257244,54.1671878257244,54.1826881996069,54.3632322724032,54.3498920086393,54.1611074049366,54.1717049576783,54.3818870523416,54.2213482665755,54.1280088930694,8
"10",54.1671878257244,54.1694462975317,54.1764580217902,54.3790410613821,54.4125281190517,54.1489450421149,54.1717049576783,54.4310344827586,54.2267071449951,54.1092961600958,9
"11",54.1611074049366,54.1694462975317,54.1764580217902,54.3881023400412,54.5344041675711,54.147378956587,54.1717049576783,54.4779662480038,54.407085733941,54.0866515546812,10
"12",54.1550264770879,54.1572846301393,54.1413796050944,54.3872919818457,54.9290842234285,54.1518955665846,54.1717049576783,54.8618664346313,54.5580349420515,54.0748663101604,11
"13",54.147378956587,54.1451209341118,54.1312246206454,54.5163329820864,55.1093124532618,54.1320762588127,54.1717049576783,55.1395328492695,54.58878585666,54.0512776612593,12
"14",54.133644781847,54.1313868613139,54.1007440348927,54.8432262717977,55.620405435509,54.0955560191947,54.1717049576783,55.3848862285991,54.9848677573578,54.0301835019722,13
"15",54.1084171430956,54.0885753641942,54.2020774315392,55.069743633494,55.6999462269224,54.0824845550175,54.1656242181636,55.7855839009839,55.6186558154094,54.0587070672291,14
"16",54.062630480167,54.0305738868933,54.1582411908962,55.2001712695354,55.8133249245462,54.0450235977112,54.147378956587,55.9130162423375,56.443853942365,54.760528305243,15
"17",54.0289903504741,53.9758229807169,55.5173661360347,55.3078145809168,56.632676602224,53.9801930550332,54.1381611880527,55.9536637931034,56.997621601455,55.373339441136,16
"18",53.979672926513,53.9263494198756,55.8710809438057,56.1170095598925,57.2330005650782,53.9385065885798,54.119904877133,56.0530829647016,57.2224846480869,55.4568704952337,17
"19",53.9602715614785,57.8472122688835,55.9633456449577,56.6054595005138,57.6378557373902,53.8696836371255,54.0398346486283,56.904850055535,57.5081715054797,56.7807720320466,18
"20",56.901953556948,61.1047180667434,55.9679320914879,56.8435312711673,59.0261642590161,53.9117288875824,53.9407630522088,58.381277425646,58.8734528921445,59.4027357209982,19
"21",61.2772585669782,62.981518592741,57.5024777006938,57.5410514695736,59.4972067039106,58.1366459627329,57.1990080014974,59.3772187848666,59.3646523178808,61.7676598593907,20
"22",63.3604246143639,64.2990654205607,60.8199105747993,57.7967994045404,59.8012931714241,62.1414913957935,61.1079144217189,59.8943771357565,59.4674244816335,63.1122059944865,21
"23",64.9506101104009,65.348582552622,63.2934788886964,58.0020674748614,60.1282736504543,64.1646351834004,62.989403234802,60.0410159331125,59.5156816727118,64.0944498539435,22
"24",65.6493153989987,65.8463083877448,64.5290096194567,58.0507671907558,62.7897612884671,65.3388822829964,64.5028759244043,60.1323937646808,60.0545851528384,64.5376249449928,23
"25",66.2930443987795,66.0885322288377,65.4796238244514,58.1639469415021,64.5904023267087,66.0577635151814,65.1552187729162,60.5905146537139,61.7414248021108,64.9719336731402,24
"26",66.6837355181463,66.2682602921647,66.1365399534523,58.2305218184437,65.742723951115,66.7133757961783,65.6236143662507,62.9102526866105,62.7279185413213,65.3608658123631,25
"27",66.7933678484829,66.2726716934991,66.5601065601066,58.1751436989808,66.5151613531589,66.9977131656321,65.914427341508,65.5283745188129,64.57185778668,65.5280348394121,26
