"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","prob"
"1",51.7818551633544,51.7818551633544,51.7826898857862,51.8370810352143,51.7260894170911,51.7818551633544,51.7777683603848,51.814191978447,51.814191978447,51.7826898857862,0
"2",51.7818551633544,51.7818551633544,51.7826898857862,51.8370810352143,51.7112252895585,51.7818551633544,51.7777683603848,51.814191978447,51.814191978447,51.7443628622323,1
"3",51.7818551633544,51.7818551633544,51.7826898857862,51.8307946879376,51.7028133437854,51.7818551633544,51.7799627055433,51.8077524769685,51.814191978447,51.7443628622323,2
"4",51.7818551633544,51.7818551633544,51.7826898857862,51.8307946879376,51.7028133437854,51.7818551633544,51.7799627055433,51.8077524769685,51.814191978447,51.7443628622323,3
"5",51.7818551633544,51.7818551633544,51.7762529314688,51.8307946879376,51.7545391061452,51.7755742012035,51.7799627055433,51.8389553862895,51.814191978447,51.7443628622323,4
"6",51.7755742012035,51.7818551633544,51.7762529314688,51.8307946879376,51.8427733520091,51.7755742012035,51.7799627055433,51.8428160669164,51.8077524769685,51.7379214459506,5
"7",51.7755742012035,51.7755742012035,51.7762529314688,51.8553111997962,51.8245936829193,51.7755742012035,51.7799627055433,51.9372734023501,51.8077524769685,51.7446660583149,6
"8",51.7755742012035,51.7755742012035,51.7762529314688,51.9693094629156,51.853476639614,51.7692927067,51.7799627055433,51.9552095179774,51.8077524769685,51.7253368100826,7
"9",51.7755742012035,51.7755742012035,51.7633773453787,51.9738807562631,51.9658721083648,51.7692927067,51.7799627055433,52.0001752617973,51.8145073666826,51.7253368100826,8
"10",51.7755742012035,51.7755742012035,51.7633773453787,51.9837710869101,52.3513753327418,51.7567281203645,51.7799627055433,52.1884485109752,51.7996870109546,51.7124478442281,9
"11",51.7630106797762,51.7692927067,51.737619461338,51.9803460798975,52.6518028685045,51.7592200084782,51.7799627055433,52.6713485643168,52.0842474769636,51.6976046602617,10
"12",51.7548321464903,51.750445028397,51.7314794699109,52.2022838499184,52.7821369322513,51.7447530209879,51.7799627055433,52.8783886382922,52.1547739578289,51.6872499565142,11
"13",51.7359786341091,51.7466508394099,51.7015081055239,52.2805507745267,52.9642486813038,51.7070274396709,51.77368086459,52.9814972447471,52.1892811381611,51.6261047498803,12
"14",51.7073170731707,51.7032197853476,51.7399067984844,52.6932592560441,53.3418495369314,51.6950231235945,51.7673984911418,53.3599166251303,52.7208290341393,51.6766493245311,13
"15",51.6783365160195,51.6408405858629,51.7812650260087,52.8104575163399,53.4067446662078,51.65973342389,51.7573239496333,53.5583941605839,53.3913441722006,51.9481680071492,14
"16",51.6367341739906,51.5810948656919,53.0666666666667,52.9321730003936,53.4686346863469,51.6033128052665,51.7384667571235,53.6842587922417,54.3278518588324,53.0543777084013,15
"17",51.6046758767269,51.5749039692702,53.5393020298592,53.2449745968633,54.5765774333127,51.5432361193776,51.6799592737146,53.6659455976435,54.7215032115809,53.2222169610304,16
"18",51.5719519468348,55.0882608276261,53.6718041704442,54.1528390235032,55.1319073956243,51.4821124361158,51.6452256612746,53.6711909945801,55.1247487868242,54.0437399089975,17
"19",54.5010565860531,58.9924189472552,53.615095792818,54.4458762886598,56.9089684472307,51.521228931086,51.5423562949411,56.1140285071268,56.6702960543371,55.5670103092783,18
"20",59.3978494623656,61.2463935372187,54.8125125325847,54.7041887248073,57.2990183072433,55.7225545989591,55.9507389162561,57.1072189595135,57.0882649540895,58.7660148347943,19
"21",61.7255489597141,62.7699045070251,56.8871844039629,55.3739756525034,57.5482896298694,60.325668390362,59.667177578279,57.5617529880478,57.2106824925816,60.7993299030753,20
"22",63.2352048558422,63.7883893940357,60.6900619286346,55.6147167458147,57.7831484126112,62.5450250959551,61.6774193548387,57.6873245519326,57.1850878633602,61.9035723207594,21
"23",64.1145307769929,64.1993163292138,62.2846837883216,55.7572237549005,60.7564729745854,63.798792255494,63.0091335472723,57.7814387699066,57.3604625305759,62.4919135722603,22
"24",64.7453869726804,64.5449620801734,63.4885679124296,55.8802009658066,62.6563580363316,64.6472491909385,63.7897719953626,57.9143700239408,59.4957587181904,63.1873998932194,23
"25",65.0791521330829,64.7587215374974,64.25934626485,55.9108098816365,63.5859278115006,65.1333823627733,64.0261385610455,61.5497702909648,60.4361370716511,63.4333997389572,24
"26",65.0340510421683,64.6559714795009,64.6989700698141,55.8295853308951,64.3937865644543,65.5060895892108,64.2004118050789,63.5420718267859,63.0447604692313,63.6562787082185,25
"27",65.3897801964803,64.7985989492119,64.8337595907928,55.8003082889961,65.0998336106489,65.616167326173,64.4370907554742,64.697133585722,64.2758999725199,63.9240964728036,26
"28",65.3479641928963,64.9269311064718,64.8585593467483,55.7641287480603,65.5300328149522,65.5794737986519,64.6566647432198,65.302130632204,65.1485857500895,63.822550831793,27
"29",65.307624374448,64.9637819290888,65.1985667363392,56.5516533169029,65.8190851965512,65.4359430604982,64.8133086876155,65.9464131374244,65.3616896018839,63.9800769753226,28
"30",65.3655607266176,64.8014300147665,65.1452913433744,58.4001308686406,65.8912994855737,65.489006823351,64.6574514691442,66.3124492657368,65.4575556893438,63.9888983116182,29
"31",65.2902041752696,64.4845034788109,64.9304205861774,61.2599822537711,65.8471811214811,65.4601701469451,64.5966561368364,66.4809097070563,65.4702303011631,63.8378123526638,30
"32",65.4211427681769,64.3087334837254,65.084907157594,63.8433573569743,65.857992737387,65.5210468232697,64.559748427673,66.61534908783,65.2638190954774,63.6908089116027,31
"33",65.171922040881,64.1342611543185,64.9024844217852,65.0046536364845,65.8018867924528,65.3392211963067,64.0185793224954,66.4206642066421,65.1408450704225,63.5846603834904,32
"34",65.04705976993,63.8644293071939,64.8429752066116,65.8553355335533,65.6976279849852,64.9722131415495,63.6415385866472,66.3360793409582,64.7758761206194,63.4988843897199,33
"35",64.9002289826627,63.4548976669755,64.6107433168524,66.1970838909629,65.5032467532467,64.6115496468633,63.2546583850932,66.2377850162866,64.4765223162436,63.2346776222017,34
"36",64.4733570895831,63.0813953488372,64.1798671435871,66.4022499459148,65.5118370040419,64.2820988695799,62.8441525637787,66.4458978392251,64.4264780192016,62.8352490421456,35
"37",63.9966414777498,62.4848379830185,63.6033229491173,66.4461108660491,65.038603558241,64.076170869789,62.6592560923471,66.1165375547322,64.2949213714875,62.4004156563907,36
"38",63.5658914728682,61.9876868953386,63.1893746151816,66.5118369793228,64.7908874532472,63.5089246843709,62.3700623700624,65.8210490229688,63.7977783608852,61.8980667838313,37
"39",63.0523130134025,61.3804804000357,62.5838176128744,66.4274261281209,64.5016410433581,62.9570747217806,62.1343873517787,65.2567449956484,63.3895297249334,61.63163519772,38
"40",62.5175315568022,60.7097591888466,61.9259798126762,66.1947728686994,64.4675824656575,62.2589037409168,61.4398860905936,64.6107625695856,62.7556997386681,60.9222423146474,39
"41",62.0854761482532,59.8640705363703,61.4492219869257,66.0082174462705,64.100744945016,61.6516762060507,60.9439740587282,64.1705481906127,62.4119959769589,60.3645690207933,40
"42",61.5052603183167,59.3659942363112,60.9587763476963,65.842299662759,63.8022471910112,61.0625172636037,60.360442777422,63.6248185776488,61.9626775601151,59.9517266988489,41
"43",60.8418947177016,58.6495903569074,60.2193231234638,65.8318425760286,63.2355620331572,60.2629861046349,59.7479614529281,63.3568872166651,61.3137310338328,59.3429351407324,42
"44",60.2376347057198,58.0362249761678,59.5009596928983,65.6231979569981,62.7671333824613,59.5053804040023,58.8135911394781,62.6779566390621,60.6968973747017,58.6513629842181,43
"45",59.509374125548,57.41885625966,58.6601941747573,65.3695198329854,62.1646795827124,58.8527724665392,58.309591642925,62.1619074545283,60.2069432356639,58.1194925922339,44
"46",59.0197926484449,56.779992184447,57.8905942542306,65.062282857385,61.582081088744,58.2454782861012,57.4590952839269,61.3753581661891,59.4652825384389,57.5632725132431,45
"47",58.4198989802726,56.0585095868749,57.4977640862566,64.8262813897489,61.2526335950967,57.2549019607843,56.9096209912536,60.9225413402959,58.7023278850916,57.0721567851133,46
"48",57.9503941549702,55.3830746119179,56.8353284377829,64.5346810735448,60.8577527653794,56.7149375123983,56.3654223968566,60.0627697136132,57.9681075117842,56.1058752757169,47
"49",57.5810522228693,54.7995139732685,56.1235897957109,64.336649352936,60.0255679024486,56.0280842527583,55.7354255636111,59.3876944416923,57.0848558668291,55.4495636289831,48
"50",57.0027461749706,54.1751944330741,55.3510846098489,63.9978649586336,59.4039669091996,55.2492906364005,54.850708756409,58.6241476133173,56.4239498818938,54.9168548552659,49
"51",56.2369959377787,53.3719486967315,54.3826774932334,63.4980646322801,58.7749345154141,54.672131147541,54.1628545288198,57.945441638779,55.8192558814385,54.1203366933389,50
"52",55.5210731804985,52.9092805005214,53.9625814589027,63.0523917995444,58.0921320831635,53.9491437467566,53.7908362440929,57.136989114808,55.1398931153725,53.3865378557177,51
"53",54.7884187082405,52.113418361969,53.251168720782,62.4953993375046,57.4546952224053,53.206002728513,53.1910484873601,56.5983012222913,54.5877870674145,52.8181721685596,52
"54",54.1082574439783,51.4127305682909,52.3814643586711,61.7605961807173,56.8517363277189,52.4989411266412,52.4332810047096,55.9724109102309,53.7967914438503,52.1262886597938,53
"55",53.4809144512258,50.6833100182933,51.6122028009988,61.146737080347,55.9983133038161,51.7012625722234,51.7525337837838,55.1104534404397,52.9704039749406,51.3833134425518,54
"56",52.9546878262685,50.0380558877895,50.9378084896347,60.3413750357585,55.356762513312,50.9770052898629,51.2689272766048,54.1871921182266,52.3601398601399,50.6251370914674,55
"57",52.2846915140029,49.285557265333,50.1937340861286,59.6813133751811,54.7291487532244,50.3979936757169,50.5385609651013,53.3751622674167,51.2599469496021,49.9335106382979,56
"58",51.6211331986818,48.3960483960484,49.3457107706073,58.9440811944959,54.095692741673,49.5042961004627,49.9674408508791,52.6384791871518,50.2124804294341,49.1200538056272,57
"59",50.8532789524525,47.6489028213166,48.6065666252962,58.2955217991714,53.4048609590541,48.6703015466785,49.1297208538588,51.8918918918919,49.3061040279815,48.5778781038375,58
"60",50.3030303030303,47.0455570590889,47.7438468550592,57.6574783560553,52.5324171561565,48.0466995958689,48.2689967923902,51.3357079252004,48.5545185522422,47.9434886635525,59
"61",49.2449113591596,46.0925039872408,47.2033995635695,57.024959742351,51.6483516483516,47.2891907187323,47.4852235976358,50.5005061297942,47.8730742699471,47.1305347901093,60
"62",48.5102626351799,45.2339887317466,46.5385505904145,56.1532192339038,50.6630397823869,46.6848940533151,46.5352112676056,49.6763202725724,47.1243042671614,46.2360594795539,61
"63",47.7990217874611,44.4160668678895,45.6542056074766,55.4308658498919,49.9256718124643,45.7293941832395,45.8375922771153,48.8022922636103,46.2852462852463,45.7416939635002,62
"64",47.1852266368215,43.5557640436261,44.8084855627578,54.6910755148741,49.2853849700323,44.7643371256095,45.2195791399817,47.9685148744068,45.4674220963173,44.7334200260078,63
"65",46.5741054295067,42.8790560471976,43.9895263032611,53.5695455024781,48.1947356161193,43.8475073313783,44.3726191850398,47.1206634738932,44.4206264141955,44.1376026663492,64
"66",45.7702379596949,42.137840733246,43.1316042267051,52.8547081380486,47.2111084961167,42.9957406530999,43.4833294474236,46.5460526315789,43.6525077993761,43.1179437905357,65
"67",45.0775416427341,41.6446895228962,42.3361201987156,52.0542052054205,46.3657957244656,42.0801526717557,42.8521168054415,45.8802608180201,42.8726877040261,42.2162948593598,66
"68",44.0756643843565,40.6914893617021,41.4365990715856,51.2062595088024,45.6909984418075,41.2118297667709,41.852202747513,45.0980392156863,42.0102464015614,41.5375228798048,67
"69",43.2097321324132,39.8292682926829,40.7430188215032,50.2414398595259,44.7988401594781,40.2961524456852,41.0831444590242,43.9796905222437,41.2776412776413,40.5268989289671,68
"70",42.5812529439472,39.0711389605603,39.9355478433317,49.2628311717105,43.9956199050979,39.3631353337416,40.3987030142909,43.0487804878049,40.386521308226,39.4776119402985,69
"71",41.8218479421184,37.8378378378378,38.95,48.556077904634,42.8536345776032,38.6237513873474,39.5593753782835,42.3006021875384,39.475,38.6594703150496,70
"72",41.1047345767575,37.1489202346773,38.2582431412031,47.825595843217,42.2639644092931,37.8848063555114,38.5094685400122,41.5552253590887,38.7706260234286,37.9567581236566,71
"73",40.3948001925855,36.4505978602895,37.2364744729489,46.9152697000798,41.1713395638629,37.0935467733867,37.7939185030161,40.1901901901902,37.7650793650794,37.1286497513707,72
"74",39.7334948516051,35.3836398224477,36.2214816713663,46.1166724197446,40.3616727364059,36.3453056080655,36.830994660375,39.3851581201966,36.9612482414631,36.0149311365684,73
