"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","prob"
"1",42.4059472854246,42.4059472854246,42.3847787937564,42.4595118870393,42.294869420263,42.4059472854246,42.400756995449,42.4121996303142,42.4121996303142,42.3847787937564,0
"2",42.4059472854246,42.4059472854246,42.3847787937564,42.4614274113507,42.2968279694374,42.4059472854246,42.400756995449,42.4141596192061,42.4121996303142,42.3847787937564,1
"3",42.4059472854246,42.4059472854246,42.3847787937564,42.4614274113507,42.3117955378264,42.4059472854246,42.400756995449,42.4320947665541,42.4121996303142,42.3847787937564,2
"4",42.4059472854246,42.4059472854246,42.3847787937564,42.4614274113507,42.4417520969245,42.4059472854246,42.400756995449,42.5148588410104,42.4121996303142,42.3847787937564,3
"5",42.4059472854246,42.4059472854246,42.3847787937564,42.5904105864225,42.4587258651245,42.4059472854246,42.400756995449,42.5652720249453,42.4121996303142,42.3847787937564,4
"6",42.4059472854246,42.3988465350996,42.3774996536277,42.6326308139535,42.4618543231767,42.4059472854246,42.400756995449,42.5856929955291,42.4121996303142,42.3774996536277,5
"7",42.4059472854246,42.3988465350996,42.3774996536277,42.8238732362208,42.5430389221557,42.3988465350996,42.402667627974,42.6001863932898,42.4049170479227,42.3774996536277,6
"8",42.3988465350996,42.3988465350996,42.3774996536277,42.9212454212454,42.7824612631282,42.3988465350996,42.402667627974,42.8611632270169,42.4046242774566,42.3794568631073,7
"9",42.3988465350996,42.3988465350996,42.364896073903,43.2882029481078,42.9579131752118,42.400756995449,42.402667627974,43.0417963958864,42.7146269495574,42.350332594235,8
"10",42.3988465350996,42.400756995449,42.3978504586306,43.5769785511562,43.4473481936972,42.3903736085448,42.402667627974,43.4483746240871,42.8241504453976,42.4031547204825,9
"11",42.400756995449,42.3723466582541,42.4078898399702,43.7158469945355,44.1414488204424,42.3799864773496,42.402667627974,43.7310487558358,42.8050570576258,42.4013434089001,10
"12",42.3534715960325,42.2971083141607,43.8025521812247,43.7687406296852,44.5551956142537,42.3146310662096,42.402667627974,44.3199685534591,44.2570918468558,43.7160105772589,11
"13",42.2748815165877,42.2471503528135,44.0907241659886,44.3172604569085,44.8242633260638,42.2715781870711,42.397476340694,44.7530093401928,45.105556407504,43.8830599979627,12
"14",42.1776711770829,46.5010088138473,44.0730424017332,45.4207368473248,46.435000818286,42.1757019487272,42.3695955998377,46.0852013173271,46.9681853453054,45.1136730955716,13
"15",47.1219355184808,50.2786527744124,44.6974556339534,46.1177909109436,47.4370605579496,42.1793416572077,42.1814235326038,47.001332741004,47.5294117647059,46.4609593338276,14
"16",51.5366139065098,52.8042328042328,46.7611802674043,46.4709233079592,47.9742388758782,48.9118699926132,48.8886349351466,47.7950489349453,47.9004482189195,49.7492222716018,15
"17",53.9012792177349,54.0700542673902,49.9458633208076,46.594906799685,49.6281017563598,52.7627859162169,52.2581472927893,48.2432272565953,47.8143550998381,52.0416552480132,16
"18",55.3591790193843,54.8322297448106,52.6337734537874,46.7254007005626,52.3055934515689,54.7628980670282,54.3333333333333,49.3015205835085,47.8749389350269,53.4753932014206,17
"19",55.9832573435982,55.472287275566,54.4137217211297,46.825183833396,54.5721414942023,55.9335733705636,55.1047506639127,51.2019071584663,51.5904436860068,54.2329048452118,18
"20",56.7061759201497,55.9876593326297,55.5123619965791,46.7965367965368,55.7207797210879,56.5848386598734,55.956149154636,54.8513244300155,54.7871142149133,54.8481725204154,19
"21",57.2538860103627,56.5246674524331,55.9961158763554,46.7683923705722,56.6720257234727,57.1889363760987,56.6844057410095,56.5875741492351,56.2919195145321,55.4015257156919,20
"22",57.6160602258469,56.8037007942742,56.4334843147123,46.8715576118088,57.2403462050599,57.647847210588,57.135674180843,57.90722408574,57.0688935281837,55.831707523963,21
"23",57.8879198687505,56.9657774184856,56.879296841006,49.4015757502857,57.9508337631081,57.950897891906,57.430905614462,58.6268656716418,57.4082110927871,56.2467053241961,22
"24",58.126058660961,56.9107192318345,57.2869753197622,50.4276729559748,57.9520311531994,57.9032258064516,57.4037600716204,58.8079936614138,57.7071550408475,56.3680737593781,23
