"","Sensitivity","Specificity","One_minus_Specificity","Precision","F1_Score","F_beta_Score","Accuracy","True_Positives","False_Negatives","False_Positives","True_Negatives","Early_cutoff","Set_number","Longterm_cutoff","Game_id","Target"
"long_cut =  6 ; prob =  0",100,0,100,1.27474911852455,2.51740760578468,6.06451612903226,1.27474911852455,188,0,14560,0,2,1,6,4318,"spender"
"long_cut =  6 ; prob =  0.01",52.1276595744681,88.5851648351648,11.4148351648352,5.56818181818182,10.0616016427105,19.5063694267516,88.1204231082181,98,90,1662,12898,2,1,6,4318,"spender"
"long_cut =  6 ; prob =  0.02",4.25531914893617,99.7802197802198,0.219780219780219,20,7.01754385964912,5.05050505050505,98.562516951451,8,180,32,14528,2,1,6,4318,"spender"
"long_cut =  6 ; prob =  0.03",1.06382978723404,99.9725274725275,0.0274725274725274,33.3333333333333,2.06185567010309,1.31926121372032,98.7116897206401,2,186,4,14556,2,1,6,4318,"spender"
"long_cut =  6 ; prob =  0.04",1.06382978723404,100,0,100,2.10526315789474,1.3262599469496,98.7388120423108,2,186,0,14560,2,1,6,4318,"spender"
"long_cut =  6 ; prob =  0.05",0,100,0,NA,NA,NA,98.7252508814755,0,188,0,14560,2,1,6,4318,"spender"
"long_cut =  6 ; prob =  0.06",0,100,0,NA,NA,NA,98.7252508814755,0,188,0,14560,2,1,6,4318,"spender"
"long_cut =  6 ; prob =  0.07",0,100,0,NA,NA,NA,98.7252508814755,0,188,0,14560,2,1,6,4318,"spender"
"long_cut =  6 ; prob =  0.08",0,100,0,NA,NA,NA,98.7252508814755,0,188,0,14560,2,1,6,4318,"spender"
"long_cut =  6 ; prob =  0.09",0,100,0,NA,NA,NA,98.7252508814755,0,188,0,14560,2,1,6,4318,"spender"
"long_cut =  6 ; prob =  0.1",0,100,0,NA,NA,NA,98.7252508814755,0,188,0,14560,2,1,6,4318,"spender"
"long_cut =  6 ; prob =  0.11",0,100,0,NA,NA,NA,98.7252508814755,0,188,0,14560,2,1,6,4318,"spender"
"long_cut =  6 ; prob =  0.12",0,100,0,NA,NA,NA,98.7252508814755,0,188,0,14560,2,1,6,4318,"spender"
"long_cut =  6 ; prob =  0.13",0,100,0,NA,NA,NA,98.7252508814755,0,188,0,14560,2,1,6,4318,"spender"
"long_cut =  6 ; prob =  0.14",0,100,0,NA,NA,NA,98.7252508814755,0,188,0,14560,2,1,6,4318,"spender"
"long_cut =  6 ; prob =  0.15",0,100,0,NA,NA,NA,98.7252508814755,0,188,0,14560,2,1,6,4318,"spender"
"long_cut =  6 ; prob =  0.16",0,100,0,NA,NA,NA,98.7252508814755,0,188,0,14560,2,1,6,4318,"spender"
"long_cut =  6 ; prob =  0.17",0,100,0,NA,NA,NA,98.7252508814755,0,188,0,14560,2,1,6,4318,"spender"
"long_cut =  6 ; prob =  0.18",0,100,0,NA,NA,NA,98.7252508814755,0,188,0,14560,2,1,6,4318,"spender"
"long_cut =  6 ; prob =  0.19",0,100,0,NA,NA,NA,98.7252508814755,0,188,0,14560,2,1,6,4318,"spender"
"long_cut =  6 ; prob =  0.2",0,100,0,NA,NA,NA,98.7252508814755,0,188,0,14560,2,1,6,4318,"spender"
"long_cut =  6 ; prob =  0.21",0,100,0,NA,NA,NA,98.7252508814755,0,188,0,14560,2,1,6,4318,"spender"
"long_cut =  6 ; prob =  0.22",0,100,0,NA,NA,NA,98.7252508814755,0,188,0,14560,2,1,6,4318,"spender"
"long_cut =  6 ; prob =  0.23",0,100,0,NA,NA,NA,98.7252508814755,0,188,0,14560,2,1,6,4318,"spender"
"long_cut =  6 ; prob =  0.24",0,100,0,NA,NA,NA,98.7252508814755,0,188,0,14560,2,1,6,4318,"spender"
"long_cut =  6 ; prob =  0.25",0,100,0,NA,NA,NA,98.7252508814755,0,188,0,14560,2,1,6,4318,"spender"
"long_cut =  6 ; prob =  0.26",0,100,0,NA,NA,NA,98.7252508814755,0,188,0,14560,2,1,6,4318,"spender"
"long_cut =  6 ; prob =  0.27",0,100,0,NA,NA,NA,98.7252508814755,0,188,0,14560,2,1,6,4318,"spender"
"long_cut =  6 ; prob =  0.28",0,100,0,NA,NA,NA,98.7252508814755,0,188,0,14560,2,1,6,4318,"spender"
"long_cut =  6 ; prob =  0.29",0,100,0,NA,NA,NA,98.7252508814755,0,188,0,14560,2,1,6,4318,"spender"
"long_cut =  6 ; prob =  0.3",0,100,0,NA,NA,NA,98.7252508814755,0,188,0,14560,2,1,6,4318,"spender"
"long_cut =  6 ; prob =  0.31",0,100,0,NA,NA,NA,98.7252508814755,0,188,0,14560,2,1,6,4318,"spender"
"long_cut =  6 ; prob =  0.32",0,100,0,NA,NA,NA,98.7252508814755,0,188,0,14560,2,1,6,4318,"spender"
"long_cut =  6 ; prob =  0.33",0,100,0,NA,NA,NA,98.7252508814755,0,188,0,14560,2,1,6,4318,"spender"
"long_cut =  6 ; prob =  0.34",0,100,0,NA,NA,NA,98.7252508814755,0,188,0,14560,2,1,6,4318,"spender"
"long_cut =  6 ; prob =  0.35",0,100,0,NA,NA,NA,98.7252508814755,0,188,0,14560,2,1,6,4318,"spender"
"long_cut =  6 ; prob =  0.36",0,100,0,NA,NA,NA,98.7252508814755,0,188,0,14560,2,1,6,4318,"spender"
"long_cut =  6 ; prob =  0.37",0,100,0,NA,NA,NA,98.7252508814755,0,188,0,14560,2,1,6,4318,"spender"
"long_cut =  6 ; prob =  0.38",0,100,0,NA,NA,NA,98.7252508814755,0,188,0,14560,2,1,6,4318,"spender"
"long_cut =  6 ; prob =  0.39",0,100,0,NA,NA,NA,98.7252508814755,0,188,0,14560,2,1,6,4318,"spender"
"long_cut =  6 ; prob =  0.4",0,100,0,NA,NA,NA,98.7252508814755,0,188,0,14560,2,1,6,4318,"spender"
"long_cut =  6 ; prob =  0.41",0,100,0,NA,NA,NA,98.7252508814755,0,188,0,14560,2,1,6,4318,"spender"
"long_cut =  6 ; prob =  0.42",0,100,0,NA,NA,NA,98.7252508814755,0,188,0,14560,2,1,6,4318,"spender"
"long_cut =  6 ; prob =  0.43",0,100,0,NA,NA,NA,98.7252508814755,0,188,0,14560,2,1,6,4318,"spender"
"long_cut =  6 ; prob =  0.44",0,100,0,NA,NA,NA,98.7252508814755,0,188,0,14560,2,1,6,4318,"spender"
"long_cut =  6 ; prob =  0.45",0,100,0,NA,NA,NA,98.7252508814755,0,188,0,14560,2,1,6,4318,"spender"
"long_cut =  6 ; prob =  0.46",0,100,0,NA,NA,NA,98.7252508814755,0,188,0,14560,2,1,6,4318,"spender"
"long_cut =  6 ; prob =  0.47",0,100,0,NA,NA,NA,98.7252508814755,0,188,0,14560,2,1,6,4318,"spender"
"long_cut =  6 ; prob =  0.48",0,100,0,NA,NA,NA,98.7252508814755,0,188,0,14560,2,1,6,4318,"spender"
"long_cut =  6 ; prob =  0.49",0,100,0,NA,NA,NA,98.7252508814755,0,188,0,14560,2,1,6,4318,"spender"
"long_cut =  6 ; prob =  0.5",0,100,0,NA,NA,NA,98.7252508814755,0,188,0,14560,2,1,6,4318,"spender"
"long_cut =  6 ; prob =  0.51",0,100,0,NA,NA,NA,98.7252508814755,0,188,0,14560,2,1,6,4318,"spender"
"long_cut =  6 ; prob =  0.52",0,100,0,NA,NA,NA,98.7252508814755,0,188,0,14560,2,1,6,4318,"spender"
"long_cut =  6 ; prob =  0.53",0,100,0,NA,NA,NA,98.7252508814755,0,188,0,14560,2,1,6,4318,"spender"
"long_cut =  6 ; prob =  0.54",0,100,0,NA,NA,NA,98.7252508814755,0,188,0,14560,2,1,6,4318,"spender"
"long_cut =  6 ; prob =  0.55",0,100,0,NA,NA,NA,98.7252508814755,0,188,0,14560,2,1,6,4318,"spender"
"long_cut =  6 ; prob =  0.56",0,100,0,NA,NA,NA,98.7252508814755,0,188,0,14560,2,1,6,4318,"spender"
"long_cut =  6 ; prob =  0.57",0,100,0,NA,NA,NA,98.7252508814755,0,188,0,14560,2,1,6,4318,"spender"
"long_cut =  6 ; prob =  0.58",0,100,0,NA,NA,NA,98.7252508814755,0,188,0,14560,2,1,6,4318,"spender"
"long_cut =  6 ; prob =  0.59",0,100,0,NA,NA,NA,98.7252508814755,0,188,0,14560,2,1,6,4318,"spender"
"long_cut =  6 ; prob =  0.6",0,100,0,NA,NA,NA,98.7252508814755,0,188,0,14560,2,1,6,4318,"spender"
"long_cut =  6 ; prob =  0.61",0,100,0,NA,NA,NA,98.7252508814755,0,188,0,14560,2,1,6,4318,"spender"
"long_cut =  6 ; prob =  0.62",0,100,0,NA,NA,NA,98.7252508814755,0,188,0,14560,2,1,6,4318,"spender"
"long_cut =  6 ; prob =  0.63",0,100,0,NA,NA,NA,98.7252508814755,0,188,0,14560,2,1,6,4318,"spender"
"long_cut =  6 ; prob =  0.64",0,100,0,NA,NA,NA,98.7252508814755,0,188,0,14560,2,1,6,4318,"spender"
"long_cut =  6 ; prob =  0.65",0,100,0,NA,NA,NA,98.7252508814755,0,188,0,14560,2,1,6,4318,"spender"
"long_cut =  6 ; prob =  0.66",0,100,0,NA,NA,NA,98.7252508814755,0,188,0,14560,2,1,6,4318,"spender"
"long_cut =  6 ; prob =  0.67",0,100,0,NA,NA,NA,98.7252508814755,0,188,0,14560,2,1,6,4318,"spender"
"long_cut =  6 ; prob =  0.68",0,100,0,NA,NA,NA,98.7252508814755,0,188,0,14560,2,1,6,4318,"spender"
"long_cut =  6 ; prob =  0.69",0,100,0,NA,NA,NA,98.7252508814755,0,188,0,14560,2,1,6,4318,"spender"
"long_cut =  6 ; prob =  0.7",0,100,0,NA,NA,NA,98.7252508814755,0,188,0,14560,2,1,6,4318,"spender"
"long_cut =  6 ; prob =  0.71",0,100,0,NA,NA,NA,98.7252508814755,0,188,0,14560,2,1,6,4318,"spender"
"long_cut =  6 ; prob =  0.72",0,100,0,NA,NA,NA,98.7252508814755,0,188,0,14560,2,1,6,4318,"spender"
"long_cut =  6 ; prob =  0.73",0,100,0,NA,NA,NA,98.7252508814755,0,188,0,14560,2,1,6,4318,"spender"
"long_cut =  6 ; prob =  0.74",0,100,0,NA,NA,NA,98.7252508814755,0,188,0,14560,2,1,6,4318,"spender"
"long_cut =  6 ; prob =  0.75",0,100,0,NA,NA,NA,98.7252508814755,0,188,0,14560,2,1,6,4318,"spender"
"long_cut =  6 ; prob =  0.76",0,100,0,NA,NA,NA,98.7252508814755,0,188,0,14560,2,1,6,4318,"spender"
"long_cut =  6 ; prob =  0.77",0,100,0,NA,NA,NA,98.7252508814755,0,188,0,14560,2,1,6,4318,"spender"
"long_cut =  6 ; prob =  0.78",0,100,0,NA,NA,NA,98.7252508814755,0,188,0,14560,2,1,6,4318,"spender"
"long_cut =  6 ; prob =  0.79",0,100,0,NA,NA,NA,98.7252508814755,0,188,0,14560,2,1,6,4318,"spender"
"long_cut =  6 ; prob =  0.8",0,100,0,NA,NA,NA,98.7252508814755,0,188,0,14560,2,1,6,4318,"spender"
"long_cut =  6 ; prob =  0.81",0,100,0,NA,NA,NA,98.7252508814755,0,188,0,14560,2,1,6,4318,"spender"
"long_cut =  6 ; prob =  0.82",0,100,0,NA,NA,NA,98.7252508814755,0,188,0,14560,2,1,6,4318,"spender"
"long_cut =  6 ; prob =  0.83",0,100,0,NA,NA,NA,98.7252508814755,0,188,0,14560,2,1,6,4318,"spender"
"long_cut =  6 ; prob =  0.84",0,100,0,NA,NA,NA,98.7252508814755,0,188,0,14560,2,1,6,4318,"spender"
"long_cut =  6 ; prob =  0.85",0,100,0,NA,NA,NA,98.7252508814755,0,188,0,14560,2,1,6,4318,"spender"
"long_cut =  6 ; prob =  0.86",0,100,0,NA,NA,NA,98.7252508814755,0,188,0,14560,2,1,6,4318,"spender"
"long_cut =  6 ; prob =  0.87",0,100,0,NA,NA,NA,98.7252508814755,0,188,0,14560,2,1,6,4318,"spender"
"long_cut =  6 ; prob =  0.88",0,100,0,NA,NA,NA,98.7252508814755,0,188,0,14560,2,1,6,4318,"spender"
"long_cut =  6 ; prob =  0.89",0,100,0,NA,NA,NA,98.7252508814755,0,188,0,14560,2,1,6,4318,"spender"
"long_cut =  6 ; prob =  0.9",0,100,0,NA,NA,NA,98.7252508814755,0,188,0,14560,2,1,6,4318,"spender"
"long_cut =  6 ; prob =  0.91",0,100,0,NA,NA,NA,98.7252508814755,0,188,0,14560,2,1,6,4318,"spender"
"long_cut =  6 ; prob =  0.92",0,100,0,NA,NA,NA,98.7252508814755,0,188,0,14560,2,1,6,4318,"spender"
"long_cut =  6 ; prob =  0.93",0,100,0,NA,NA,NA,98.7252508814755,0,188,0,14560,2,1,6,4318,"spender"
"long_cut =  6 ; prob =  0.94",0,100,0,NA,NA,NA,98.7252508814755,0,188,0,14560,2,1,6,4318,"spender"
"long_cut =  6 ; prob =  0.95",0,100,0,NA,NA,NA,98.7252508814755,0,188,0,14560,2,1,6,4318,"spender"
"long_cut =  6 ; prob =  0.96",0,100,0,NA,NA,NA,98.7252508814755,0,188,0,14560,2,1,6,4318,"spender"
"long_cut =  6 ; prob =  0.97",0,100,0,NA,NA,NA,98.7252508814755,0,188,0,14560,2,1,6,4318,"spender"
"long_cut =  6 ; prob =  0.98",0,100,0,NA,NA,NA,98.7252508814755,0,188,0,14560,2,1,6,4318,"spender"
