"","Sensitivity","Specificity","One_minus_Specificity","Precision","F1_Score","F_beta_Score","Accuracy","True_Positives","False_Negatives","False_Positives","True_Negatives","Early_cutoff","Set_number","Longterm_cutoff","Game_id","Target"
"long_cut =  6 ; prob =  0",100,0,100,0.464252553389044,0.924214417744917,2.27894257064722,0.464252553389044,60,0,12864,0,2,1,6,2718,"spender"
"long_cut =  6 ; prob =  0.34",0,99.922263681592,0.0777363184079616,0,NA,NA,99.4583720210461,0,60,10,12854,2,1,6,2718,"spender"
"long_cut =  6 ; prob =  0.35",0,99.9300373134328,0.0699626865671599,0,NA,NA,99.4661095636026,0,60,9,12855,2,1,6,2718,"spender"
"long_cut =  6 ; prob =  0.36",0,99.9300373134328,0.0699626865671599,0,NA,NA,99.4661095636026,0,60,9,12855,2,1,6,2718,"spender"
"long_cut =  6 ; prob =  0.37",0,99.9378109452736,0.0621890547263693,0,NA,NA,99.4738471061591,0,60,8,12856,2,1,6,2718,"spender"
"long_cut =  6 ; prob =  0.38",0,99.9378109452736,0.0621890547263693,0,NA,NA,99.4738471061591,0,60,8,12856,2,1,6,2718,"spender"
"long_cut =  6 ; prob =  0.39",0,99.9378109452736,0.0621890547263693,0,NA,NA,99.4738471061591,0,60,8,12856,2,1,6,2718,"spender"
"long_cut =  6 ; prob =  0.4",0,99.9378109452736,0.0621890547263693,0,NA,NA,99.4738471061591,0,60,8,12856,2,1,6,2718,"spender"
"long_cut =  6 ; prob =  0.41",0,99.9378109452736,0.0621890547263693,0,NA,NA,99.4738471061591,0,60,8,12856,2,1,6,2718,"spender"
"long_cut =  6 ; prob =  0.42",0,99.9378109452736,0.0621890547263693,0,NA,NA,99.4738471061591,0,60,8,12856,2,1,6,2718,"spender"
"long_cut =  6 ; prob =  0.43",0,99.9378109452736,0.0621890547263693,0,NA,NA,99.4738471061591,0,60,8,12856,2,1,6,2718,"spender"
"long_cut =  6 ; prob =  0.44",0,99.9378109452736,0.0621890547263693,0,NA,NA,99.4738471061591,0,60,8,12856,2,1,6,2718,"spender"
"long_cut =  6 ; prob =  0.45",0,99.9378109452736,0.0621890547263693,0,NA,NA,99.4738471061591,0,60,8,12856,2,1,6,2718,"spender"
"long_cut =  6 ; prob =  0.46",0,99.9378109452736,0.0621890547263693,0,NA,NA,99.4738471061591,0,60,8,12856,2,1,6,2718,"spender"
"long_cut =  6 ; prob =  0.47",0,99.9455845771144,0.0544154228855676,0,NA,NA,99.4815846487156,0,60,7,12857,2,1,6,2718,"spender"
"long_cut =  6 ; prob =  0.48",0,99.9455845771144,0.0544154228855676,0,NA,NA,99.4815846487156,0,60,7,12857,2,1,6,2718,"spender"
"long_cut =  6 ; prob =  0.49",0,99.9455845771144,0.0544154228855676,0,NA,NA,99.4815846487156,0,60,7,12857,2,1,6,2718,"spender"
"long_cut =  6 ; prob =  0.5",0,99.9455845771144,0.0544154228855676,0,NA,NA,99.4815846487156,0,60,7,12857,2,1,6,2718,"spender"
"long_cut =  6 ; prob =  0.51",0,99.9533582089552,0.0466417910447769,0,NA,NA,99.4893221912721,0,60,6,12858,2,1,6,2718,"spender"
"long_cut =  6 ; prob =  0.52",0,99.961131840796,0.0388681592039752,0,NA,NA,99.4970597338285,0,60,5,12859,2,1,6,2718,"spender"
"long_cut =  6 ; prob =  0.53",0,99.961131840796,0.0388681592039752,0,NA,NA,99.4970597338285,0,60,5,12859,2,1,6,2718,"spender"
"long_cut =  6 ; prob =  0.54",0,99.961131840796,0.0388681592039752,0,NA,NA,99.4970597338285,0,60,5,12859,2,1,6,2718,"spender"
"long_cut =  6 ; prob =  0.55",0,99.961131840796,0.0388681592039752,0,NA,NA,99.4970597338285,0,60,5,12859,2,1,6,2718,"spender"
"long_cut =  6 ; prob =  0.56",0,99.961131840796,0.0388681592039752,0,NA,NA,99.4970597338285,0,60,5,12859,2,1,6,2718,"spender"
"long_cut =  6 ; prob =  0.57",0,99.961131840796,0.0388681592039752,0,NA,NA,99.4970597338285,0,60,5,12859,2,1,6,2718,"spender"
"long_cut =  6 ; prob =  0.58",0,99.9689054726368,0.0310945273631846,0,NA,NA,99.504797276385,0,60,4,12860,2,1,6,2718,"spender"
"long_cut =  6 ; prob =  0.59",0,99.9689054726368,0.0310945273631846,0,NA,NA,99.504797276385,0,60,4,12860,2,1,6,2718,"spender"
"long_cut =  6 ; prob =  0.6",0,99.9689054726368,0.0310945273631846,0,NA,NA,99.504797276385,0,60,4,12860,2,1,6,2718,"spender"
"long_cut =  6 ; prob =  0.61",0,99.9766791044776,0.0233208955223829,0,NA,NA,99.5125348189415,0,60,3,12861,2,1,6,2718,"spender"
"long_cut =  6 ; prob =  0.62",0,99.9766791044776,0.0233208955223829,0,NA,NA,99.5125348189415,0,60,3,12861,2,1,6,2718,"spender"
"long_cut =  6 ; prob =  0.63",0,99.9766791044776,0.0233208955223829,0,NA,NA,99.5125348189415,0,60,3,12861,2,1,6,2718,"spender"
"long_cut =  6 ; prob =  0.64",0,99.9766791044776,0.0233208955223829,0,NA,NA,99.5125348189415,0,60,3,12861,2,1,6,2718,"spender"
"long_cut =  6 ; prob =  0.65",0,99.9766791044776,0.0233208955223829,0,NA,NA,99.5125348189415,0,60,3,12861,2,1,6,2718,"spender"
"long_cut =  6 ; prob =  0.66",0,99.9766791044776,0.0233208955223829,0,NA,NA,99.5125348189415,0,60,3,12861,2,1,6,2718,"spender"
"long_cut =  6 ; prob =  0.67",0,99.9766791044776,0.0233208955223829,0,NA,NA,99.5125348189415,0,60,3,12861,2,1,6,2718,"spender"
"long_cut =  6 ; prob =  0.68",0,99.9766791044776,0.0233208955223829,0,NA,NA,99.5125348189415,0,60,3,12861,2,1,6,2718,"spender"
"long_cut =  6 ; prob =  0.69",0,99.9766791044776,0.0233208955223829,0,NA,NA,99.5125348189415,0,60,3,12861,2,1,6,2718,"spender"
"long_cut =  6 ; prob =  0.7",0,99.9766791044776,0.0233208955223829,0,NA,NA,99.5125348189415,0,60,3,12861,2,1,6,2718,"spender"
"long_cut =  6 ; prob =  0.71",0,99.9766791044776,0.0233208955223829,0,NA,NA,99.5125348189415,0,60,3,12861,2,1,6,2718,"spender"
"long_cut =  6 ; prob =  0.72",0,99.9766791044776,0.0233208955223829,0,NA,NA,99.5125348189415,0,60,3,12861,2,1,6,2718,"spender"
"long_cut =  6 ; prob =  0.73",0,99.9766791044776,0.0233208955223829,0,NA,NA,99.5125348189415,0,60,3,12861,2,1,6,2718,"spender"
"long_cut =  6 ; prob =  0.74",0,99.9766791044776,0.0233208955223829,0,NA,NA,99.5125348189415,0,60,3,12861,2,1,6,2718,"spender"
"long_cut =  6 ; prob =  0.75",0,99.9766791044776,0.0233208955223829,0,NA,NA,99.5125348189415,0,60,3,12861,2,1,6,2718,"spender"
"long_cut =  6 ; prob =  0.76",0,99.9844527363184,0.0155472636815923,0,NA,NA,99.520272361498,0,60,2,12862,2,1,6,2718,"spender"
"long_cut =  6 ; prob =  0.77",0,99.9844527363184,0.0155472636815923,0,NA,NA,99.520272361498,0,60,2,12862,2,1,6,2718,"spender"
"long_cut =  6 ; prob =  0.78",0,99.9844527363184,0.0155472636815923,0,NA,NA,99.520272361498,0,60,2,12862,2,1,6,2718,"spender"
"long_cut =  6 ; prob =  0.79",0,99.9844527363184,0.0155472636815923,0,NA,NA,99.520272361498,0,60,2,12862,2,1,6,2718,"spender"
"long_cut =  6 ; prob =  0.8",0,99.9922263681592,0.00777363184079061,0,NA,NA,99.5280099040545,0,60,1,12863,2,1,6,2718,"spender"
"long_cut =  6 ; prob =  0.81",0,99.9922263681592,0.00777363184079061,0,NA,NA,99.5280099040545,0,60,1,12863,2,1,6,2718,"spender"
"long_cut =  6 ; prob =  0.82",0,100,0,NA,NA,NA,99.535747446611,0,60,0,12864,2,1,6,2718,"spender"
"long_cut =  6 ; prob =  0.83",0,100,0,NA,NA,NA,99.535747446611,0,60,0,12864,2,1,6,2718,"spender"
"long_cut =  6 ; prob =  0.84",0,100,0,NA,NA,NA,99.535747446611,0,60,0,12864,2,1,6,2718,"spender"
"long_cut =  6 ; prob =  0.85",0,100,0,NA,NA,NA,99.535747446611,0,60,0,12864,2,1,6,2718,"spender"
"long_cut =  6 ; prob =  0.86",0,100,0,NA,NA,NA,99.535747446611,0,60,0,12864,2,1,6,2718,"spender"
"long_cut =  6 ; prob =  0.87",0,100,0,NA,NA,NA,99.535747446611,0,60,0,12864,2,1,6,2718,"spender"
"long_cut =  6 ; prob =  0.88",0,100,0,NA,NA,NA,99.535747446611,0,60,0,12864,2,1,6,2718,"spender"
"long_cut =  6 ; prob =  0.89",0,100,0,NA,NA,NA,99.535747446611,0,60,0,12864,2,1,6,2718,"spender"
"long_cut =  6 ; prob =  0.9",0,100,0,NA,NA,NA,99.535747446611,0,60,0,12864,2,1,6,2718,"spender"
"long_cut =  6 ; prob =  0.91",0,100,0,NA,NA,NA,99.535747446611,0,60,0,12864,2,1,6,2718,"spender"
"long_cut =  6 ; prob =  0.92",0,100,0,NA,NA,NA,99.535747446611,0,60,0,12864,2,1,6,2718,"spender"
"long_cut =  6 ; prob =  0.93",0,100,0,NA,NA,NA,99.535747446611,0,60,0,12864,2,1,6,2718,"spender"
"long_cut =  6 ; prob =  0.94",0,100,0,NA,NA,NA,99.535747446611,0,60,0,12864,2,1,6,2718,"spender"
"long_cut =  6 ; prob =  0.95",0,100,0,NA,NA,NA,99.535747446611,0,60,0,12864,2,1,6,2718,"spender"
"long_cut =  6 ; prob =  0.96",0,100,0,NA,NA,NA,99.535747446611,0,60,0,12864,2,1,6,2718,"spender"
"long_cut =  6 ; prob =  0.97",0,100,0,NA,NA,NA,99.535747446611,0,60,0,12864,2,1,6,2718,"spender"
"long_cut =  6 ; prob =  0.98",0,100,0,NA,NA,NA,99.535747446611,0,60,0,12864,2,1,6,2718,"spender"
"long_cut =  6 ; prob =  0.99",0,100,0,NA,NA,NA,99.535747446611,0,60,0,12864,2,1,6,2718,"spender"
"long_cut =  6 ; prob =  1",0,100,0,NA,NA,NA,99.535747446611,0,60,0,12864,2,1,6,2718,"spender"
"long_cut =  6 ; prob =  random_rate",0,0.995102611940298,0.489738805970152,0,NA,NA,99.0482822655525,0,60,63,12801,2,1,6,2718,"spender"
"long_cut =  6 ; prob =  random_50",45,0.504353233830846,49.5646766169154,0.421677338747462,0.835525297849296,486.451904260123,50.4100897554937,27,33,6376,6488,2,1,6,2718,"spender"
