"","Sensitivity","Specificity","One_minus_Specificity","Precision","F1_Score","F_beta_Score","Accuracy","True_Positives","False_Negatives","False_Positives","True_Negatives","Early_cutoff","Set_number","Longterm_cutoff","Game_id","Target"
"long_cut =  6 ; prob =  0",100,0,100,3.98801722523872,7.67014764133958,17.1968351364444,3.98801722523872,213,0,5128,0,2,1,6,139,"spender"
"long_cut =  6 ; prob =  0.29",1.87793427230047,99.5514820592824,0.44851794071763,14.8148148148148,3.33333333333333,2.27531285551763,95.6562441490358,4,209,23,5105,2,1,6,139,"spender"
"long_cut =  6 ; prob =  0.3",1.87793427230047,99.5904836193448,0.409516380655228,16,3.36134453781513,2.28050171037628,95.6936903201648,4,209,21,5107,2,1,6,139,"spender"
"long_cut =  6 ; prob =  0.31",1.87793427230047,99.609984399376,0.390015600624027,16.6666666666667,3.37552742616034,2.28310502283105,95.7124134057293,4,209,20,5108,2,1,6,139,"spender"
"long_cut =  6 ; prob =  0.32",1.87793427230047,99.6294851794072,0.370514820592827,17.3913043478261,3.38983050847458,2.28571428571429,95.7311364912938,4,209,19,5109,2,1,6,139,"spender"
"long_cut =  6 ; prob =  0.33",1.87793427230047,99.6294851794072,0.370514820592827,17.3913043478261,3.38983050847458,2.28571428571429,95.7311364912938,4,209,19,5109,2,1,6,139,"spender"
"long_cut =  6 ; prob =  0.34",1.87793427230047,99.6879875195008,0.312012480499224,20,3.43347639484979,2.29357798165138,95.7873057479873,4,209,16,5112,2,1,6,139,"spender"
"long_cut =  6 ; prob =  0.35",0.938967136150235,99.6879875195008,0.312012480499224,11.1111111111111,1.73160173160173,1.14942528735632,95.7498595768583,2,211,16,5112,2,1,6,139,"spender"
"long_cut =  6 ; prob =  0.36",0.938967136150235,99.707488299532,0.292511700468023,11.7647058823529,1.73913043478261,1.15074798619102,95.7685826624228,2,211,15,5113,2,1,6,139,"spender"
"long_cut =  6 ; prob =  0.37",0.938967136150235,99.7854914196568,0.214508580343209,15.3846153846154,1.76991150442478,1.15606936416185,95.8434750046808,2,211,11,5117,2,1,6,139,"spender"
"long_cut =  6 ; prob =  0.38",0.938967136150235,99.8634945397816,0.136505460218406,22.2222222222222,1.8018018018018,1.16144018583043,95.9183673469388,2,211,7,5121,2,1,6,139,"spender"
"long_cut =  6 ; prob =  0.39",0.938967136150235,99.8634945397816,0.136505460218406,22.2222222222222,1.8018018018018,1.16144018583043,95.9183673469388,2,211,7,5121,2,1,6,139,"spender"
"long_cut =  6 ; prob =  0.4",0.938967136150235,99.8634945397816,0.136505460218406,22.2222222222222,1.8018018018018,1.16144018583043,95.9183673469388,2,211,7,5121,2,1,6,139,"spender"
"long_cut =  6 ; prob =  0.41",0.938967136150235,99.8634945397816,0.136505460218406,22.2222222222222,1.8018018018018,1.16144018583043,95.9183673469388,2,211,7,5121,2,1,6,139,"spender"
"long_cut =  6 ; prob =  0.42",0.938967136150235,99.8829953198128,0.117004680187205,25,1.80995475113122,1.16279069767442,95.9370904325033,2,211,6,5122,2,1,6,139,"spender"
"long_cut =  6 ; prob =  0.43",0.938967136150235,99.8829953198128,0.117004680187205,25,1.80995475113122,1.16279069767442,95.9370904325033,2,211,6,5122,2,1,6,139,"spender"
"long_cut =  6 ; prob =  0.44",0.469483568075117,99.8829953198128,0.117004680187205,14.2857142857143,0.909090909090909,0.582072176949942,95.9183673469388,1,212,6,5122,2,1,6,139,"spender"
"long_cut =  6 ; prob =  0.45",0.469483568075117,99.8829953198128,0.117004680187205,14.2857142857143,0.909090909090909,0.582072176949942,95.9183673469388,1,212,6,5122,2,1,6,139,"spender"
"long_cut =  6 ; prob =  0.46",0.469483568075117,99.8829953198128,0.117004680187205,14.2857142857143,0.909090909090909,0.582072176949942,95.9183673469388,1,212,6,5122,2,1,6,139,"spender"
"long_cut =  6 ; prob =  0.47",0.469483568075117,99.902496099844,0.0975039001560041,16.6666666666667,0.91324200913242,0.582750582750583,95.9370904325033,1,212,5,5123,2,1,6,139,"spender"
"long_cut =  6 ; prob =  0.48",0.469483568075117,99.902496099844,0.0975039001560041,16.6666666666667,0.91324200913242,0.582750582750583,95.9370904325033,1,212,5,5123,2,1,6,139,"spender"
"long_cut =  6 ; prob =  0.49",0.469483568075117,99.9219968798752,0.0780031201248033,20,0.917431192660551,0.58343057176196,95.9558135180678,1,212,4,5124,2,1,6,139,"spender"
"long_cut =  6 ; prob =  0.5",0.469483568075117,99.9219968798752,0.0780031201248033,20,0.917431192660551,0.58343057176196,95.9558135180678,1,212,4,5124,2,1,6,139,"spender"
"long_cut =  6 ; prob =  0.51",0,99.9219968798752,0.0780031201248033,0,NA,NA,95.9370904325033,0,213,4,5124,2,1,6,139,"spender"
"long_cut =  6 ; prob =  0.52",0,99.9219968798752,0.0780031201248033,0,NA,NA,95.9370904325033,0,213,4,5124,2,1,6,139,"spender"
"long_cut =  6 ; prob =  0.53",0,99.9219968798752,0.0780031201248033,0,NA,NA,95.9370904325033,0,213,4,5124,2,1,6,139,"spender"
"long_cut =  6 ; prob =  0.54",0,99.9414976599064,0.0585023400936024,0,NA,NA,95.9558135180678,0,213,3,5125,2,1,6,139,"spender"
"long_cut =  6 ; prob =  0.55",0,99.9414976599064,0.0585023400936024,0,NA,NA,95.9558135180678,0,213,3,5125,2,1,6,139,"spender"
"long_cut =  6 ; prob =  0.56",0,99.9414976599064,0.0585023400936024,0,NA,NA,95.9558135180678,0,213,3,5125,2,1,6,139,"spender"
"long_cut =  6 ; prob =  0.57",0,99.9609984399376,0.0390015600624016,0,NA,NA,95.9745366036323,0,213,2,5126,2,1,6,139,"spender"
"long_cut =  6 ; prob =  0.58",0,99.9609984399376,0.0390015600624016,0,NA,NA,95.9745366036323,0,213,2,5126,2,1,6,139,"spender"
"long_cut =  6 ; prob =  0.59",0,99.9609984399376,0.0390015600624016,0,NA,NA,95.9745366036323,0,213,2,5126,2,1,6,139,"spender"
"long_cut =  6 ; prob =  0.6",0,99.9609984399376,0.0390015600624016,0,NA,NA,95.9745366036323,0,213,2,5126,2,1,6,139,"spender"
"long_cut =  6 ; prob =  0.61",0,99.9609984399376,0.0390015600624016,0,NA,NA,95.9745366036323,0,213,2,5126,2,1,6,139,"spender"
"long_cut =  6 ; prob =  0.62",0,99.9609984399376,0.0390015600624016,0,NA,NA,95.9745366036323,0,213,2,5126,2,1,6,139,"spender"
"long_cut =  6 ; prob =  0.63",0,99.9609984399376,0.0390015600624016,0,NA,NA,95.9745366036323,0,213,2,5126,2,1,6,139,"spender"
"long_cut =  6 ; prob =  0.64",0,99.9609984399376,0.0390015600624016,0,NA,NA,95.9745366036323,0,213,2,5126,2,1,6,139,"spender"
"long_cut =  6 ; prob =  0.65",0,99.9609984399376,0.0390015600624016,0,NA,NA,95.9745366036323,0,213,2,5126,2,1,6,139,"spender"
"long_cut =  6 ; prob =  0.66",0,99.9609984399376,0.0390015600624016,0,NA,NA,95.9745366036323,0,213,2,5126,2,1,6,139,"spender"
"long_cut =  6 ; prob =  0.67",0,99.9609984399376,0.0390015600624016,0,NA,NA,95.9745366036323,0,213,2,5126,2,1,6,139,"spender"
"long_cut =  6 ; prob =  0.68",0,99.9609984399376,0.0390015600624016,0,NA,NA,95.9745366036323,0,213,2,5126,2,1,6,139,"spender"
"long_cut =  6 ; prob =  0.69",0,99.9609984399376,0.0390015600624016,0,NA,NA,95.9745366036323,0,213,2,5126,2,1,6,139,"spender"
"long_cut =  6 ; prob =  0.7",0,99.9609984399376,0.0390015600624016,0,NA,NA,95.9745366036323,0,213,2,5126,2,1,6,139,"spender"
"long_cut =  6 ; prob =  0.71",0,99.9609984399376,0.0390015600624016,0,NA,NA,95.9745366036323,0,213,2,5126,2,1,6,139,"spender"
"long_cut =  6 ; prob =  0.72",0,99.9804992199688,0.0195007800312008,0,NA,NA,95.9932596891968,0,213,1,5127,2,1,6,139,"spender"
"long_cut =  6 ; prob =  0.73",0,99.9804992199688,0.0195007800312008,0,NA,NA,95.9932596891968,0,213,1,5127,2,1,6,139,"spender"
"long_cut =  6 ; prob =  0.74",0,99.9804992199688,0.0195007800312008,0,NA,NA,95.9932596891968,0,213,1,5127,2,1,6,139,"spender"
"long_cut =  6 ; prob =  0.75",0,99.9804992199688,0.0195007800312008,0,NA,NA,95.9932596891968,0,213,1,5127,2,1,6,139,"spender"
"long_cut =  6 ; prob =  0.76",0,99.9804992199688,0.0195007800312008,0,NA,NA,95.9932596891968,0,213,1,5127,2,1,6,139,"spender"
"long_cut =  6 ; prob =  0.77",0,99.9804992199688,0.0195007800312008,0,NA,NA,95.9932596891968,0,213,1,5127,2,1,6,139,"spender"
"long_cut =  6 ; prob =  0.78",0,99.9804992199688,0.0195007800312008,0,NA,NA,95.9932596891968,0,213,1,5127,2,1,6,139,"spender"
"long_cut =  6 ; prob =  0.79",0,99.9804992199688,0.0195007800312008,0,NA,NA,95.9932596891968,0,213,1,5127,2,1,6,139,"spender"
"long_cut =  6 ; prob =  0.8",0,99.9804992199688,0.0195007800312008,0,NA,NA,95.9932596891968,0,213,1,5127,2,1,6,139,"spender"
"long_cut =  6 ; prob =  0.81",0,99.9804992199688,0.0195007800312008,0,NA,NA,95.9932596891968,0,213,1,5127,2,1,6,139,"spender"
"long_cut =  6 ; prob =  0.82",0,99.9804992199688,0.0195007800312008,0,NA,NA,95.9932596891968,0,213,1,5127,2,1,6,139,"spender"
"long_cut =  6 ; prob =  0.83",0,99.9804992199688,0.0195007800312008,0,NA,NA,95.9932596891968,0,213,1,5127,2,1,6,139,"spender"
"long_cut =  6 ; prob =  0.84",0,99.9804992199688,0.0195007800312008,0,NA,NA,95.9932596891968,0,213,1,5127,2,1,6,139,"spender"
"long_cut =  6 ; prob =  0.85",0,99.9804992199688,0.0195007800312008,0,NA,NA,95.9932596891968,0,213,1,5127,2,1,6,139,"spender"
"long_cut =  6 ; prob =  0.86",0,99.9804992199688,0.0195007800312008,0,NA,NA,95.9932596891968,0,213,1,5127,2,1,6,139,"spender"
"long_cut =  6 ; prob =  0.87",0,99.9804992199688,0.0195007800312008,0,NA,NA,95.9932596891968,0,213,1,5127,2,1,6,139,"spender"
"long_cut =  6 ; prob =  0.88",0,99.9804992199688,0.0195007800312008,0,NA,NA,95.9932596891968,0,213,1,5127,2,1,6,139,"spender"
"long_cut =  6 ; prob =  0.89",0,99.9804992199688,0.0195007800312008,0,NA,NA,95.9932596891968,0,213,1,5127,2,1,6,139,"spender"
"long_cut =  6 ; prob =  0.9",0,99.9804992199688,0.0195007800312008,0,NA,NA,95.9932596891968,0,213,1,5127,2,1,6,139,"spender"
"long_cut =  6 ; prob =  0.91",0,99.9804992199688,0.0195007800312008,0,NA,NA,95.9932596891968,0,213,1,5127,2,1,6,139,"spender"
"long_cut =  6 ; prob =  0.92",0,99.9804992199688,0.0195007800312008,0,NA,NA,95.9932596891968,0,213,1,5127,2,1,6,139,"spender"
"long_cut =  6 ; prob =  0.93",0,99.9804992199688,0.0195007800312008,0,NA,NA,95.9932596891968,0,213,1,5127,2,1,6,139,"spender"
"long_cut =  6 ; prob =  0.94",0,99.9804992199688,0.0195007800312008,0,NA,NA,95.9932596891968,0,213,1,5127,2,1,6,139,"spender"
"long_cut =  6 ; prob =  0.95",0,99.9804992199688,0.0195007800312008,0,NA,NA,95.9932596891968,0,213,1,5127,2,1,6,139,"spender"
"long_cut =  6 ; prob =  0.96",0,99.9804992199688,0.0195007800312008,0,NA,NA,95.9932596891968,0,213,1,5127,2,1,6,139,"spender"
"long_cut =  6 ; prob =  0.97",0,100,0,NA,NA,NA,96.0119827747613,0,213,0,5128,2,1,6,139,"spender"
"long_cut =  6 ; prob =  0.98",0,100,0,NA,NA,NA,96.0119827747613,0,213,0,5128,2,1,6,139,"spender"
"long_cut =  6 ; prob =  0.99",0,100,0,NA,NA,NA,96.0119827747613,0,213,0,5128,2,1,6,139,"spender"
"long_cut =  6 ; prob =  1",0,100,0,NA,NA,NA,96.0119827747613,0,213,0,5128,2,1,6,139,"spender"
"long_cut =  6 ; prob =  random_rate",6.10328638497653,0.956123244929797,4.38767550702028,5.46218487394958,5.7649667405765,206.880733944954,92.0426886350871,13,200,225,4903,2,1,6,139,"spender"
"long_cut =  6 ; prob =  random_50",51.6431924882629,0.502535101404056,49.7464898595944,4.13378429161969,7.65483646485734,409.052092228864,50.3089309118143,110,103,2551,2577,2,1,6,139,"spender"
